"Source","Target","Weight"
"n189","n170",0.0763
"n189","e11621",0.0279
"n189","m109",0.0508
"n189","r55",0.0279
"n189","z9114",0.0349
"n189","i5022",0.0478
"n189","m549",0.029
"n189","z8546",0.0386
"n189","e1142",0.0487
"n189","e861",0.0362
"n189","g9340",0.0277
"n189","m545",0.02
"n189","z882",0.0259
"n189","z885",0.0343
"n189","z833",0.0246
"n189","g894",0.0249
"n189","n281",0.0244
"n189","f1010",0.0208
"n189","e8352",0.0277
"n189","e869",0.022
"n189","u071",0.025
"n189","r338",0.0274
"n189","z85828",0.0251
"n189","z9221",0.0284
"n189","z923",0.03
"n189","e43",0.0325
"n189","k7460",0.0374
"n189","j9622",0.02
"n189","z940",0.0218
"n189","f1120",0.0234
"n189","i1310",0.0216
"n189","r109",0.0222
"n189","z9181",0.03
"n189","k7200",0.0221
"n189","e782",0.0232
"n189","z7952",0.0481
"n189","i21a1",0.033
"n189","z87442",0.0215
"n189","r188",0.0345
"n189","i161",0.0203
"n189","r7989",0.0279
"n189","r5381",0.0249
"z03818","j9601",0.0159
"z03818","z7982",0.0101
"z03818","r509",0.0271
"z03818","j189",0.0217
"z03818","r0602",0.0208
"z7901","d500",0.014
"z7901","d61818",0.0199
"z7901","e6601",0.0923
"z7901","e8339",0.0263
"z7901","g9341",0.0832
"z7901","j1289",0.0204
"z7901","j45909",0.0533
"z7901","k567",0.0126
"z7901","z6841",0.0473
"z7901","z9911",0.012
"z7901","e785",0.2188
"z7901","f1290",0.0118
"z7901","i252",0.1176
"z7901","z880",0.061
"z7901","z881",0.0325
"z7901","d631",0.0856
"z7901","d72829",0.0431
"z7901","g4733",0.1369
"z7901","i248",0.0234
"z7901","i255",0.0734
"z7901","i4819",0.057
"z7901","i5023",0.0894
"z7901","n183",0.1733
"z7901","r739",0.023
"z7901","z950",0.1422
"z7901","a419",0.0757
"z7901","e870",0.0305
"z7901","i69354",0.0226
"z7901","j690",0.0416
"z7901","j9601",0.1296
"z7901","r1310",0.0409
"z7901","r4701",0.0222
"z7901","r6520",0.0207
"z7901","z515",0.0762
"z7901","z794",0.1502
"z7901","z7982",0.1772
"z7901","i4821",0.0413
"z7901","i69320",0.0116
"z7901","i951",0.0267
"z7901","m810",0.0433
"z7901","z7951",0.07
"z7901","z79890",0.0951
"z7901","e669",0.0888
"z7901","e662",0.0153
"z7901","i2720",0.1129
"z7901","i472",0.0464
"z7901","j9621",0.0897
"z7901","z6842",0.0225
"z7901","z8614",0.0203
"z7901","z9981",0.1254
"z7901","d696",0.0635
"z7901","j439",0.0309
"z7901","k219",0.1542
"z7901","z85118",0.0168
"z7901","z90710",0.0628
"z7901","i480",0.3043
"z7901","r0600",0.0129
"z7901","r0902",0.0475
"z7901","b9620",0.0321
"z7901","i313",0.015
"z7901","j9811",0.0518
"z7901","k529",0.0167
"z7901","n136",0.0114
"z7901","l03116",0.0406
"z7901","i350",0.0418
"z7901","z86718",0.2278
"z7901","z8673",0.1572
"z7901","z95828",0.0246
"z7901","i129",0.1105
"z7901","i714",0.0197
"z7901","r310",0.0166
"z7901","r339",0.0305
"z7901","e875",0.0758
"z7901","e8770",0.0274
"z7901","i120",0.027
"z7901","k5730",0.0187
"z7901","n186",0.0637
"z7901","n2581",0.0122
"z7901","r001",0.036
"z7901","z87891",0.2136
"z7901","z992",0.0592
"z7901","f319",0.0188
"z7901","f419",0.0865
"z7901","g4700",0.0301
"z7901","g8194",0.0123
"z7901","g8929",0.0978
"z7901","i639",0.0167
"z7901","z8619",0.016
"z7901","d6959",0.0137
"z7901","i4820",0.1978
"z7901","d539",0.0157
"z7901","e46",0.0247
"z7901","i471",0.0277
"z7901","i959",0.0739
"z7901","r509",0.0214
"z7901","r627",0.0168
"z7901","z66",0.1599
"z7901","z681",0.0254
"z7901","z9884",0.017
"z7901","d509",0.0492
"z7901","m069",0.0372
"z7901","i872",0.0258
"z7901","e1122",0.1582
"z7901","i420",0.0295
"z7901","i429",0.0617
"z7901","i5021",0.0142
"z7901","j918",0.0192
"z7901","z9119",0.0404
"z7901","f0390",0.0697
"z7901","z1159",0.0263
"z7901","z6843",0.0201
"z7901","z7984",0.1267
"z7901","z853",0.0378
"z7901","r531",0.0459
"z7901","z87440",0.0213
"z7901","z981",0.0221
"z7901","z993",0.0163
"z7901","f329",0.1045
"z7901","n390",0.1072
"z7901","r197",0.0252
"z7901","f4310",0.014
"z7901","j189",0.1122
"z7901","k449",0.0364
"z7901","z905",0.0153
"z7901","e11649",0.0209
"z7901","g92",0.0237
"z7901","r570",0.0172
"z7901","r29810",0.0182
"z7901","r4182",0.0243
"z7901","r471",0.0112
"z7901","f418",0.0127
"z7901","j8410",0.0125
"z7901","z8701",0.0221
"z7901","r6521",0.0372
"z7901","g629",0.0519
"z7901","h9190",0.0405
"z7901","i4891",0.2458
"z7901","n400",0.1087
"z7901","i214",0.0264
"z7901","i4510",0.0234
"z7901","i739",0.0551
"z7901","z7902",0.0873
"z7901","z8679",0.0181
"z7901","e1165",0.0906
"z7901","i110",0.1967
"z7901","d689",0.0311
"z7901","r600",0.0132
"z7901","z006",0.0307
"z7901","e7800",0.1051
"z7901","m797",0.0238
"z7901","z86711",0.17
"z7901","e8351",0.0163
"z7901","i340",0.0494
"z7901","i428",0.0406
"z7901","k2970",0.0155
"z7901","r0789",0.0155
"z7901","r740",0.016
"z7901","j440",0.0701
"z7901","k5900",0.0661
"z7901","z79891",0.0513
"z7901","i4892",0.0689
"z7901","m1990",0.0822
"z7901","z886",0.0163
"z7901","z91041",0.0122
"z7901","z9861",0.0178
"z7901","e1151",0.0533
"z7901","j9602",0.0138
"z7901","j9611",0.0322
"z7901","z951",0.1242
"z7901","f17200",0.0197
"z7901","r079",0.0295
"z7901","f1510",0.0121
"z7901","i5033",0.0848
"z7901","l03115",0.0404
"z7901","z590",0.0124
"z7901","j811",0.0111
"z7901","n401",0.0329
"z7901","d638",0.0448
"z7901","i130",0.1445
"z7901","i495",0.0518
"z7901","i5032",0.0763
"z7901","r791",0.0737
"z7901","e1140",0.0411
"z7901","r0602",0.0772
"z7901","z8249",0.0672
"z7901","r296",0.0264
"z7901","e873",0.0185
"z7901","i080",0.0118
"z7901","z952",0.0717
"z7901","i509",0.1007
"z7901","z96653",0.0213
"z7901","i160",0.0196
"z7901","g4730",0.0367
"z7901","i132",0.0322
"z7901","i493",0.0214
"z7901","r918",0.0117
"z7901","z95810",0.0765
"z7901","b961",0.0168
"z7901","g309",0.0171
"z7901","z888",0.0555
"z7901","g2581",0.0275
"z7901","i5043",0.0444
"z7901","i447",0.0275
"z7901","r32",0.0187
"z7901","e222",0.0115
"z7901","e874",0.0137
"z7901","n170",0.0368
"z7901","t502x5a",0.0125
"z7901","r319",0.0132
"z7901","e11621",0.0207
"z7901","r7881",0.0152
"z7901","i442",0.013
"z7901","n182",0.0172
"z7901","m109",0.0578
"z7901","r55",0.0298
"z7901","z9114",0.0372
"z7901","i5022",0.0809
"z7901","m549",0.0327
"z7901","z8546",0.0451
"z7901","e1142",0.0487
"z7901","e861",0.0256
"z7901","f05",0.0154
"z7901","g9340",0.026
"z7901","i5030",0.0152
"z7901","i440",0.0123
"z7901","j9600",0.0139
"z7901","i890",0.0167
"z7901","e890",0.0124
"z7901","i5031",0.0155
"z7901","n184",0.0395
"z7901","r42",0.0154
"z7901","m545",0.0197
"z7901","z882",0.037
"z7901","z885",0.0492
"z7901","z953",0.0236
"z7901","t380x5a",0.0204
"z7901","z833",0.025
"z7901","g43909",0.0172
"z7901","g894",0.0265
"z7901","k760",0.0167
"z7901","n281",0.0139
"z7901","f1010",0.0171
"z7901","e8352",0.0142
"z7901","e869",0.0119
"z7901","u071",0.0195
"z7901","e441",0.0153
"z7901","z85038",0.0204
"z7901","z933",0.014
"z7901","z823",0.017
"z7901","z96659",0.0187
"z7901","n200",0.0113
"z7901","r338",0.0219
"z7901","c61",0.0121
"z7901","z85828",0.0448
"z7901","m48061",0.0125
"z7901","k921",0.0228
"z7901","z9221",0.036
"z7901","z923",0.037
"z7901","z85820",0.012
"z7901","e43",0.0374
"z7901","i081",0.0217
"z7901","i712",0.0117
"z7901","i083",0.0119
"z7901","r911",0.0174
"z7901","i878",0.013
"z7901","m329",0.0114
"z7901","k7460",0.0244
"z7901","j9622",0.0241
"z7901","r042",0.0146
"z7901","f1120",0.0292
"z7901","h409",0.0251
"z7901","j209",0.0164
"z7901","r7303",0.0142
"z7901","r109",0.0218
"z7901","i071",0.0156
"z7901","z9181",0.0344
"z7901","a0472",0.0172
"z7901","c7951",0.0175
"z7901","b9689",0.0133
"z7901","c787",0.0166
"z7901","z8711",0.0171
"z7901","e782",0.039
"z7901","z7952",0.0617
"z7901","i21a1",0.0255
"z7901","k8020",0.0136
"z7901","z87442",0.0183
"z7901","z8551",0.0151
"z7901","i9589",0.0113
"z7901","r040",0.0115
"z7901","t45515a",0.0418
"z7901","c3490",0.0113
"z7901","f411",0.0111
"z7901","t451x5a",0.0214
"z7901","r188",0.0228
"z7901","z96651",0.0171
"z7901","n319",0.012
"z7901","r112",0.0175
"z7901","g936",0.0111
"z7901","e559",0.0123
"z7901","i5042",0.0213
"z7901","i161",0.0114
"z7901","d6832",0.0137
"z7901","r7989",0.0218
"z7901","r410",0.0127
"z7901","z96642",0.0132
"z7901","z96641",0.015
"z7901","d6851",0.0153
"z7901","r5381",0.0206
"z7901","r45851",0.0115
"z7901","e1169",0.0138
"z7901","z96652",0.015
"z7901","z800",0.0115
"z7901","d6859",0.0152
"z7901","z792",0.0129
"z7901","z791",0.0118
"d500","e785",0.0096
"d500","z7982",0.0099
"d500","k219",0.0101
"d500","k3189",0.0435
"d500","k766",0.0359
"d500","z87891",0.0117
"d500","k449",0.0392
"d500","n920",0.0623
"d500","k921",0.0511
"d500","k648",0.0455
"d61818","e8339",0.0417
"d61818","g9341",0.0456
"d61818","j1289",0.0257
"d61818","j45909",0.0149
"d61818","e785",0.0168
"d61818","i252",0.017
"d61818","z880",0.0189
"d61818","d631",0.0359
"d61818","g4733",0.0173
"d61818","n183",0.0291
"d61818","a419",0.0366
"d61818","e870",0.0402
"d61818","j690",0.0275
"d61818","j9601",0.0272
"d61818","z515",0.05
"d61818","z794",0.0254
"d61818","z7982",0.016
"d61818","z79890",0.0218
"d61818","e669",0.0129
"d61818","i2720",0.029
"d61818","j9621",0.0241
"d61818","z9981",0.0189
"d61818","d696",0.0417
"d61818","k219",0.0226
"d61818","i480",0.0246
"d61818","e8809",0.0385
"d61818","j9811",0.0306
"d61818","z86718",0.0267
"d61818","z8673",0.0163
"d61818","i129",0.0306
"d61818","e875",0.0356
"d61818","e8770",0.0467
"d61818","i120",0.0428
"d61818","k3189",0.0667
"d61818","k766",0.1678
"d61818","n186",0.0478
"d61818","z87891",0.0241
"d61818","z992",0.0494
"d61818","f419",0.0173
"d61818","g8929",0.0227
"d61818","d469",0.0631
"d61818","d6959",0.0861
"d61818","i4820",0.023
"d61818","d539",0.0468
"d61818","e46",0.0373
"d61818","i959",0.0388
"d61818","r509",0.0362
"d61818","z66",0.0385
"d61818","z681",0.0343
"d61818","d509",0.0275
"d61818","e1122",0.0349
"d61818","z9119",0.0229
"d61818","z7984",0.0171
"d61818","d684",0.0896
"d61818","k7290",0.1
"d61818","r161",0.0382
"d61818","r531",0.0278
"d61818","f329",0.0198
"d61818","n390",0.0256
"d61818","r197",0.0293
"d61818","j189",0.0291
"d61818","e11649",0.0307
"d61818","g92",0.0308
"d61818","r6521",0.0589
"d61818","g629",0.0235
"d61818","i4891",0.0199
"d61818","n400",0.0246
"d61818","e1165",0.0209
"d61818","f1020",0.0295
"d61818","i110",0.0189
"d61818","d689",0.0635
"d61818","e7800",0.0171
"d61818","e8351",0.0405
"d61818","r740",0.0294
"d61818","j440",0.0228
"d61818","k5900",0.0215
"d61818","d638",0.0457
"d61818","i130",0.024
"d61818","i5032",0.0287
"d61818","r0602",0.0198
"d61818","i509",0.0205
"d61818","i132",0.0339
"d61818","n170",0.0443
"d61818","k760",0.0293
"d61818","f1010",0.0353
"d61818","u071",0.0272
"d61818","r5081",0.0589
"d61818","k921",0.0326
"d61818","z9221",0.0467
"d61818","z923",0.029
"d61818","e43",0.0545
"d61818","k7460",0.1271
"d61818","b182",0.0427
"d61818","f10239",0.0311
"d61818","k7030",0.0859
"d61818","b1920",0.0441
"d61818","k7010",0.0334
"d61818","k7200",0.0448
"d61818","z7952",0.0339
"d61818","r040",0.0312
"d61818","t451x5a",0.0584
"d61818","k7581",0.0623
"d61818","r188",0.0851
"d61818","k767",0.0382
"d61818","k7031",0.0846
"d61818","c9000",0.0372
"d61818","i8510",0.0697
"d61818","i8511",0.0313
"d61818","k7469",0.0378
"d61818","c9200",0.0382
"e6601","e8339",0.0313
"e6601","g9341",0.0473
"e6601","j1289",0.0612
"e6601","j45909",0.0921
"e6601","z6841",0.344
"e6601","o34211",0.0157
"e6601","z370",0.0339
"e6601","z3a39",0.0237
"e6601","e785",0.094
"e6601","f1290",0.0189
"e6601","i252",0.0471
"e6601","z880",0.0567
"e6601","z881",0.0348
"e6601","d631",0.0607
"e6601","d72829",0.0428
"e6601","g4733",0.2637
"e6601","i255",0.0283
"e6601","i4819",0.0152
"e6601","i5023",0.0412
"e6601","n183",0.0898
"e6601","r739",0.0261
"e6601","z950",0.0278
"e6601","a419",0.0696
"e6601","e870",0.0249
"e6601","j690",0.0246
"e6601","j9601",0.0902
"e6601","r1310",0.0241
"e6601","r6520",0.0256
"e6601","z515",0.0263
"e6601","z794",0.1361
"e6601","z7982",0.0851
"e6601","z7951",0.0521
"e6601","z79890",0.0567
"e6601","o99214",0.0721
"e6601","i2720",0.0643
"e6601","i472",0.0244
"e6601","j9621",0.0705
"e6601","z6842",0.2041
"e6601","z8614",0.0251
"e6601","z9981",0.0805
"e6601","d696",0.044
"e6601","k219",0.1023
"e6601","z90710",0.0441
"e6601","i480",0.0667
"e6601","r0902",0.0423
"e6601","b9620",0.0298
"e6601","j9811",0.0424
"e6601","l03116",0.0685
"e6601","i350",0.0173
"e6601","z86718",0.0596
"e6601","z8673",0.0442
"e6601","i129",0.07
"e6601","r339",0.0186
"e6601","e875",0.0619
"e6601","e8770",0.0376
"e6601","i120",0.0272
"e6601","k766",0.0177
"e6601","n186",0.0513
"e6601","r001",0.0197
"e6601","z87891",0.0859
"e6601","z992",0.0462
"e6601","f319",0.0423
"e6601","f419",0.0794
"e6601","g4700",0.0253
"e6601","g8929",0.0893
"e6601","z8619",0.0154
"e6601","d6959",0.0162
"e6601","i4820",0.0431
"e6601","i471",0.0177
"e6601","i959",0.0422
"e6601","r509",0.021
"e6601","z66",0.0386
"e6601","z9884",0.0511
"e6601","d509",0.0489
"e6601","m069",0.0351
"e6601","i872",0.0376
"e6601","e1122",0.1274
"e6601","i420",0.0149
"e6601","i429",0.0316
"e6601","z9119",0.0564
"e6601","z1159",0.0301
"e6601","z6843",0.1853
"e6601","z7984",0.1219
"e6601","z853",0.0156
"e6601","r531",0.0322
"e6601","z87440",0.0173
"e6601","z981",0.0208
"e6601","f329",0.0902
"e6601","n390",0.0659
"e6601","r197",0.0253
"e6601","f4310",0.0247
"e6601","j189",0.0641
"e6601","k449",0.0494
"e6601","e11649",0.0261
"e6601","g92",0.0251
"e6601","f418",0.0212
"e6601","r6521",0.0411
"e6601","g629",0.0337
"e6601","h9190",0.0147
"e6601","i4891",0.062
"e6601","n400",0.0339
"e6601","i214",0.0195
"e6601","i4510",0.0157
"e6601","i739",0.0149
"e6601","z7902",0.0477
"e6601","e1165",0.1357
"e6601","i110",0.0928
"e6601","z6837",0.0426
"e6601","r600",0.023
"e6601","e7800",0.0714
"e6601","m797",0.0454
"e6601","z86711",0.0469
"e6601","e8351",0.0206
"e6601","i428",0.022
"e6601","r740",0.0226
"e6601","j440",0.05
"e6601","k5900",0.0498
"e6601","z79891",0.0437
"e6601","i4892",0.0254
"e6601","m1990",0.0742
"e6601","z886",0.0179
"e6601","e1151",0.0452
"e6601","j9602",0.0203
"e6601","j9611",0.0288
"e6601","z951",0.03
"e6601","f17200",0.0207
"e6601","r079",0.0257
"e6601","z6834",0.0246
"e6601","f1510",0.0178
"e6601","i5033",0.0652
"e6601","l03115",0.0688
"e6601","z590",0.0179
"e6601","d638",0.0326
"e6601","i130",0.0778
"e6601","i5032",0.0517
"e6601","e1140",0.0626
"e6601","r0602",0.0633
"e6601","z8249",0.0559
"e6601","e1110",0.0167
"e6601","e873",0.0196
"e6601","i509",0.0581
"e6601","z96653",0.0198
"e6601","i160",0.0211
"e6601","g4730",0.0648
"e6601","i132",0.024
"e6601","z95810",0.023
"e6601","b961",0.0168
"e6601","z6832",0.0154
"e6601","z888",0.0483
"e6601","g2581",0.0265
"e6601","i5043",0.0269
"e6601","r32",0.0198
"e6601","n170",0.045
"e6601","e11621",0.0342
"e6601","n182",0.0164
"e6601","m109",0.0425
"e6601","r55",0.0161
"e6601","z9114",0.0362
"e6601","z6833",0.0177
"e6601","i5022",0.0247
"e6601","m549",0.04
"e6601","z6836",0.0423
"e6601","z6838",0.046
"e6601","e1142",0.0774
"e6601","e861",0.0183
"e6601","g9340",0.0169
"e6601","i890",0.0452
"e6601","n184",0.0267
"e6601","m545",0.0312
"e6601","z882",0.0322
"e6601","z885",0.0472
"e6601","z6844",0.0452
"e6601","r51",0.016
"e6601","t380x5a",0.028
"e6601","z833",0.047
"e6601","g43909",0.0365
"e6601","g894",0.0365
"e6601","k760",0.0562
"e6601","f1010",0.0196
"e6601","u071",0.0519
"e6601","z6835",0.0363
"e6601","r269",0.0154
"e6601","m48061",0.015
"e6601","g8918",0.0153
"e6601","i878",0.0253
"e6601","k660",0.0172
"e6601","k7460",0.0282
"e6601","j9622",0.031
"e6601","j4520",0.015
"e6601","f1120",0.0345
"e6601","e1121",0.0149
"e6601","j209",0.0189
"e6601","r7303",0.0353
"e6601","r109",0.0252
"e6601","z9181",0.0155
"e6601","o76",0.0148
"e6601","z6839",0.0525
"e6601","b9689",0.0147
"e6601","e782",0.0297
"e6601","z7952",0.0338
"e6601","i21a1",0.0156
"e6601","z6845",0.0173
"e6601","k8020",0.0151
"e6601","z87442",0.0196
"e6601","j45901",0.0288
"e6601","k7581",0.0203
"e6601","r188",0.019
"e6601","r112",0.0171
"e6601","l03311",0.0174
"e6601","e559",0.0231
"e6601","r7989",0.0155
"e6601","r5381",0.0209
"e6601","e282",0.0166
"e6601","r45851",0.0223
"e6601","e1169",0.024
"e6601","k3184",0.0152
"e6601","z791",0.0175
"e6601","z915",0.0181
"e6601","z713",0.0267
"e8339","g9341",0.0803
"e8339","j1289",0.0347
"e8339","j45909",0.0243
"e8339","k567",0.041
"e8339","z6841",0.027
"e8339","e785",0.0347
"e8339","i252",0.027
"e8339","z880",0.0247
"e8339","d631",0.1506
"e8339","d72829",0.0424
"e8339","g4733",0.029
"e8339","i255",0.0271
"e8339","i5023",0.0227
"e8339","n183",0.0307
"e8339","r739",0.0529
"e8339","a419",0.0599
"e8339","e870",0.0753
"e8339","j690",0.0556
"e8339","j9601",0.0544
"e8339","r1310",0.0368
"e8339","r6520",0.0398
"e8339","z515",0.0421
"e8339","z794",0.0558
"e8339","z7982",0.0333
"e8339","m810",0.0253
"e8339","z79890",0.0289
"e8339","e669",0.0308
"e8339","i2720",0.0329
"e8339","i472",0.03
"e8339","j9621",0.03
"e8339","z9981",0.0217
"e8339","d696",0.0766
"e8339","k219",0.0334
"e8339","z90710",0.0216
"e8339","i480",0.0394
"e8339","r0902",0.026
"e8339","b9620",0.0326
"e8339","e8809",0.0349
"e8339","j9811",0.048
"e8339","k529",0.0362
"e8339","z86718",0.0253
"e8339","z8673",0.0265
"e8339","i129",0.0367
"e8339","r339",0.0293
"e8339","e875",0.1243
"e8339","e8770",0.0776
"e8339","i120",0.1405
"e8339","k766",0.0307
"e8339","n186",0.1785
"e8339","n2581",0.074
"e8339","r001",0.0244
"e8339","z87891",0.0321
"e8339","z992",0.1698
"e8339","f419",0.0321
"e8339","g8929",0.0303
"e8339","d6959",0.0506
"e8339","d539",0.0369
"e8339","e46",0.0449
"e8339","i469",0.0266
"e8339","i471",0.0284
"e8339","i959",0.0533
"e8339","r509",0.0261
"e8339","r627",0.0288
"e8339","r6510",0.0243
"e8339","z66",0.0462
"e8339","z681",0.0505
"e8339","d509",0.0443
"e8339","k8590",0.0252
"e8339","e1122",0.0797
"e8339","i429",0.0291
"e8339","z9119",0.0377
"e8339","f0390",0.0276
"e8339","z1159",0.0259
"e8339","z7984",0.0246
"e8339","d684",0.0248
"e8339","k7290",0.0246
"e8339","r531",0.0288
"e8339","f329",0.033
"e8339","n390",0.0438
"e8339","r197",0.0439
"e8339","m6282",0.0407
"e8339","j189",0.0409
"e8339","k449",0.0278
"e8339","e11649",0.0375
"e8339","g92",0.06
"e8339","r570",0.026
"e8339","r4182",0.0313
"e8339","r6521",0.0825
"e8339","g629",0.0237
"e8339","i4891",0.0306
"e8339","n400",0.0277
"e8339","z7902",0.0261
"e8339","e1165",0.0513
"e8339","f1020",0.0259
"e8339","i110",0.0233
"e8339","d689",0.0304
"e8339","e7800",0.0242
"e8339","e8351",0.1296
"e8339","e878",0.052
"e8339","r740",0.032
"e8339","j440",0.027
"e8339","k5900",0.0386
"e8339","z79891",0.0242
"e8339","i4892",0.0234
"e8339","m1990",0.0202
"e8339","e1151",0.0409
"e8339","j9602",0.0311
"e8339","z951",0.023
"e8339","f1510",0.0232
"e8339","i5033",0.0243
"e8339","j811",0.0238
"e8339","d638",0.0603
"e8339","i130",0.0293
"e8339","i5032",0.0339
"e8339","e1140",0.0351
"e8339","r0602",0.0294
"e8339","z8249",0.028
"e8339","e1110",0.0556
"e8339","e873",0.033
"e8339","i509",0.0285
"e8339","i160",0.0337
"e8339","i132",0.0879
"e8339","z888",0.0213
"e8339","e874",0.0439
"e8339","n170",0.0859
"e8339","m109",0.0257
"e8339","z9114",0.0281
"e8339","i5022",0.0288
"e8339","e1142",0.0396
"e8339","e861",0.0692
"e8339","g9340",0.0294
"e8339","z9115",0.0409
"e8339","n184",0.0362
"e8339","z885",0.0237
"e8339","t380x5a",0.041
"e8339","z833",0.0307
"e8339","k760",0.0374
"e8339","f1010",0.0327
"e8339","e8352",0.0512
"e8339","e869",0.0236
"e8339","u071",0.0336
"e8339","d61810",0.0329
"e8339","e441",0.0236
"e8339","e43",0.0704
"e8339","k7460",0.0283
"e8339","f1120",0.0242
"e8339","e1121",0.0244
"e8339","f10239",0.0308
"e8339","r109",0.0273
"e8339","a0472",0.0297
"e8339","k7010",0.0267
"e8339","k7200",0.0302
"e8339","z7952",0.0283
"e8339","i21a1",0.038
"e8339","e162",0.0276
"e8339","t451x5a",0.0412
"e8339","r188",0.0339
"e8339","r112",0.0394
"e8339","e1010",0.0369
"e8339","k7031",0.0248
"e8339","e8341",0.0337
"e8339","k3184",0.0302
"e8339","z781",0.0295
"g9341","j1289",0.0638
"g9341","j45909",0.0292
"g9341","j80",0.0255
"g9341","k567",0.0251
"g9341","z6841",0.031
"g9341","z9911",0.0292
"g9341","e785",0.0765
"g9341","i252",0.0449
"g9341","z880",0.03
"g9341","d631",0.1021
"g9341","d72829",0.0346
"g9341","g4733",0.0517
"g9341","i248",0.0334
"g9341","i255",0.0324
"g9341","i4819",0.0182
"g9341","i5023",0.0444
"g9341","n183",0.0961
"g9341","r739",0.0334
"g9341","z950",0.048
"g9341","a419",0.168
"g9341","e870",0.1666
"g9341","i69354",0.0264
"g9341","j690",0.1528
"g9341","j9601",0.1553
"g9341","r1310",0.0776
"g9341","r4701",0.0423
"g9341","r6520",0.0903
"g9341","z515",0.1945
"g9341","z794",0.1045
"g9341","z7982",0.0908
"g9341","m810",0.0339
"g9341","z7951",0.045
"g9341","z79890",0.0793
"g9341","e669",0.0363
"g9341","e662",0.0249
"g9341","i2720",0.0579
"g9341","i472",0.0473
"g9341","j9621",0.0969
"g9341","z6842",0.0178
"g9341","z9981",0.0692
"g9341","d696",0.094
"g9341","j439",0.0233
"g9341","k219",0.0616
"g9341","z90710",0.0406
"g9341","i480",0.0869
"g9341","r0902",0.04
"g9341","b9620",0.0677
"g9341","e8809",0.0191
"g9341","j9811",0.0724
"g9341","k529",0.0216
"g9341","n136",0.0306
"g9341","l03116",0.0359
"g9341","i350",0.0242
"g9341","z86718",0.0402
"g9341","z8673",0.0848
"g9341","i129",0.0967
"g9341","r339",0.0468
"g9341","e875",0.1127
"g9341","e8770",0.0434
"g9341","i120",0.0496
"g9341","k766",0.0353
"g9341","n186",0.0873
"g9341","r001",0.0275
"g9341","z87891",0.0784
"g9341","z992",0.0798
"g9341","f319",0.0339
"g9341","f419",0.0525
"g9341","g4700",0.0239
"g9341","g8194",0.0201
"g9341","g8929",0.0592
"g9341","i639",0.0354
"g9341","d6959",0.043
"g9341","i4820",0.0583
"g9341","d539",0.0245
"g9341","e46",0.063
"g9341","i469",0.0341
"g9341","i471",0.0368
"g9341","i959",0.065
"g9341","r509",0.0277
"g9341","r627",0.0516
"g9341","z66",0.2053
"g9341","z681",0.0555
"g9341","d509",0.0396
"g9341","m069",0.0292
"g9341","e1122",0.1187
"g9341","i429",0.0448
"g9341","i5021",0.0174
"g9341","j918",0.0207
"g9341","z9119",0.0523
"g9341","f0390",0.1502
"g9341","z1159",0.0192
"g9341","z7984",0.076
"g9341","z853",0.0266
"g9341","d684",0.0269
"g9341","k7290",0.0356
"g9341","r531",0.0462
"g9341","z87440",0.0324
"g9341","z993",0.0241
"g9341","f329",0.0647
"g9341","n390",0.1823
"g9341","r197",0.0272
"g9341","m6282",0.0548
"g9341","j189",0.1121
"g9341","k449",0.0231
"g9341","e11649",0.0607
"g9341","r570",0.0365
"g9341","r29810",0.0247
"g9341","r4182",0.1096
"g9341","r6521",0.1897
"g9341","g629",0.0349
"g9341","h9190",0.0435
"g9341","i4891",0.0818
"g9341","n400",0.0607
"g9341","i214",0.0374
"g9341","i4510",0.0181
"g9341","i739",0.0303
"g9341","z7902",0.0694
"g9341","e1165",0.0905
"g9341","f1020",0.0172
"g9341","i110",0.0791
"g9341","d689",0.0398
"g9341","e7800",0.057
"g9341","m797",0.0221
"g9341","z86711",0.0289
"g9341","e8351",0.0386
"g9341","e878",0.0274
"g9341","i340",0.0165
"g9341","i428",0.0211
"g9341","r740",0.026
"g9341","j440",0.0756
"g9341","k5900",0.042
"g9341","z79891",0.046
"g9341","i4892",0.0348
"g9341","m1990",0.0503
"g9341","e1151",0.0449
"g9341","j9602",0.0671
"g9341","j9611",0.0183
"g9341","z951",0.0469
"g9341","f17200",0.0234
"g9341","f1510",0.0289
"g9341","i5033",0.0456
"g9341","l03115",0.034
"g9341","z590",0.0177
"g9341","j811",0.0206
"g9341","n401",0.0403
"g9341","d638",0.0642
"g9341","i130",0.0891
"g9341","i495",0.0212
"g9341","i5032",0.051
"g9341","r791",0.019
"g9341","e1140",0.0434
"g9341","g8191",0.0205
"g9341","r0602",0.0334
"g9341","z8249",0.0287
"g9341","e1110",0.0425
"g9341","r296",0.0405
"g9341","e873",0.0386
"g9341","z952",0.0166
"g9341","i509",0.0553
"g9341","i160",0.0282
"g9341","g4730",0.0163
"g9341","i132",0.0432
"g9341","z95810",0.0193
"g9341","b961",0.0339
"g9341","g309",0.0498
"g9341","z888",0.0214
"g9341","g2581",0.0234
"g9341","i5043",0.0235
"g9341","r32",0.0314
"g9341","e222",0.0254
"g9341","e874",0.0656
"g9341","n170",0.1286
"g9341","e11621",0.0166
"g9341","r7881",0.0181
"g9341","m109",0.0294
"g9341","z9114",0.0403
"g9341","b965",0.0168
"g9341","i5022",0.0418
"g9341","m549",0.0295
"g9341","z8546",0.0261
"g9341","e1142",0.0491
"g9341","e861",0.0596
"g9341","f05",0.0535
