Id,alphabet,Description,Category,Prevalence_20202,Cost_support_20202,Chronic Indicator
d821,d,Di George's syndrome,Blood and immune disorders ,31.0,0.22580645161290303,c
d84821,d,Immunodeficiency due to drugs,Blood and immune disorders ,1135.0,0.11982378854625501,c
d89811,d,Chronic graft-versus-host disease,Blood and immune disorders ,56.0,0.107142857142857,c
d89812,d,Acute on chronic graft-versus-host disease,Blood and immune disorders ,15.0,0.33333333333333304,b
d89813,d,"Graft-versus-host disease, unspecified",Blood and immune disorders ,91.0,0.14285714285714302,c
d8982,d,Autoimmune lymphoproliferative syndrome [ALPS],Blood and immune disorders ,12.0,0.25,c
e038,e,Other specified hypothyroidism,"Endocrine, nutritional and metabolic diseases",210.0,0.0571428571428571,c
e039,e,"Hypothyroidism, unspecified","Endocrine, nutritional and metabolic diseases",40374.0,0.0519145985039877,c
e0580,e,Other thyrotoxicosis without thyrotoxic crisis or storm,"Endocrine, nutritional and metabolic diseases",79.0,0.0632911392405063,c
e0822,e,Diabetes mellitus due to underlying condition with diabetic chronic kidney disease,"Endocrine, nutritional and metabolic diseases",14.0,0.0714285714285714,c
e0865,e,Diabetes mellitus due to underlying condition with hyperglycemia,"Endocrine, nutritional and metabolic diseases",42.0,0.11904761904761901,c
e1022,e,Type 1 diabetes mellitus with diabetic chronic kidney disease,"Endocrine, nutritional and metabolic diseases",939.0,0.0692225772097977,c
e10319,e,Type 1 diabetes mellitus with unspecified diabetic retinopathy without macular edema,"Endocrine, nutritional and metabolic diseases",236.0,0.0932203389830508,c
e1042,e,Type 1 diabetes mellitus with diabetic polyneuropathy,"Endocrine, nutritional and metabolic diseases",414.0,0.0772946859903382,c
e1043,e,Type 1 diabetes mellitus with diabetic autonomic (poly)neuropathy,"Endocrine, nutritional and metabolic diseases",517.0,0.0212765957446809,c
e1052,e,Type 1 diabetes mellitus with diabetic peripheral angiopathy with gangrene,"Endocrine, nutritional and metabolic diseases",53.0,0.226415094339623,c
e10621,e,Type 1 diabetes mellitus with foot ulcer,"Endocrine, nutritional and metabolic diseases",218.0,0.0825688073394495,c
e10628,e,Type 1 diabetes mellitus with other skin complications,"Endocrine, nutritional and metabolic diseases",64.0,0.046875,c
e10649,e,Type 1 diabetes mellitus with hypoglycemia without coma,"Endocrine, nutritional and metabolic diseases",483.0,0.0766045548654244,c
e1065,e,Type 1 diabetes mellitus with hyperglycemia,"Endocrine, nutritional and metabolic diseases",1029.0,0.0563654033041788,c
e1069,e,Type 1 diabetes mellitus with other specified complication,"Endocrine, nutritional and metabolic diseases",144.0,0.0277777777777778,c
e1122,e,Type 2 diabetes mellitus with diabetic chronic kidney disease,"Endocrine, nutritional and metabolic diseases",25015.0,0.079912052768339,c
e1139,e,Type 2 diabetes mellitus with other diabetic ophthalmic complication,"Endocrine, nutritional and metabolic diseases",169.0,0.10650887573964501,c
e1142,e,Type 2 diabetes mellitus with diabetic polyneuropathy,"Endocrine, nutritional and metabolic diseases",7812.0,0.0629800307219662,c
e1143,e,Type 2 diabetes mellitus with diabetic autonomic (poly)neuropathy,"Endocrine, nutritional and metabolic diseases",1306.0,0.0727411944869832,c
e1152,e,Type 2 diabetes mellitus with diabetic peripheral angiopathy with gangrene,"Endocrine, nutritional and metabolic diseases",1486.0,0.17429340511440097,c
e11621,e,Type 2 diabetes mellitus with foot ulcer,"Endocrine, nutritional and metabolic diseases",3930.0,0.0776081424936387,c
e11628,e,Type 2 diabetes mellitus with other skin complications,"Endocrine, nutritional and metabolic diseases",1135.0,0.0643171806167401,c
e1165,e,Type 2 diabetes mellitus with hyperglycemia,"Endocrine, nutritional and metabolic diseases",24087.0,0.10516045999917001,c
e1169,e,Type 2 diabetes mellitus with other specified complication,"Endocrine, nutritional and metabolic diseases",2707.0,0.10158847432582199,c
e119,e,Type 2 diabetes mellitus without complications,"Endocrine, nutritional and metabolic diseases",26547.0,0.0497231325573511,c
e1365,e,Other specified diabetes mellitus with hyperglycemia,"Endocrine, nutritional and metabolic diseases",20.0,0.1,c
e230,e,Hypopituitarism,"Endocrine, nutritional and metabolic diseases",229.0,0.104803493449782,c
e232,e,Diabetes insipidus,"Endocrine, nutritional and metabolic diseases",224.0,0.20089285714285698,c
e43,e,Unspecified severe protein-calorie malnutrition,"Endocrine, nutritional and metabolic diseases",7999.0,0.17402175271908998,c
e509,e,"Vitamin A deficiency, unspecified","Endocrine, nutritional and metabolic diseases",18.0,0.222222222222222,a
e60,e,Dietary zinc deficiency,"Endocrine, nutritional and metabolic diseases",37.0,0.27027027027027,a
e6601,e,Morbid (severe) obesity due to excess calories,"Endocrine, nutritional and metabolic diseases",22073.0,0.0770171702985548,c
e662,e,Morbid (severe) obesity with alveolar hypoventilation,"Endocrine, nutritional and metabolic diseases",1840.0,0.135869565217391,c
e785,e,"Hyperlipidemia, unspecified","Endocrine, nutritional and metabolic diseases",80662.0,0.0598670997495723,c
e8342,e,Hypomagnesemia,"Endocrine, nutritional and metabolic diseases",13324.0,0.111528069648754,c
e8359,e,Other disorders of calcium metabolism,"Endocrine, nutritional and metabolic diseases",145.0,0.12413793103448299,c
e840,e,Cystic fibrosis with pulmonary manifestations,"Endocrine, nutritional and metabolic diseases",65.0,0.18461538461538501,c
e848,e,Cystic fibrosis with other manifestations,"Endocrine, nutritional and metabolic diseases",74.0,0.189189189189189,c
e854,e,Organ-limited amyloidosis,"Endocrine, nutritional and metabolic diseases",198.0,0.0909090909090909,c
e860,e,Dehydration,"Endocrine, nutritional and metabolic diseases",26352.0,0.0426912568306011,a
e870,e,Hyperosmolality and hypernatremia,"Endocrine, nutritional and metabolic diseases",7351.0,0.367024894572167,a
e871,e,Hypo-osmolality and hyponatremia,"Endocrine, nutritional and metabolic diseases",39169.0,0.11361025300620402,a
e872,e,Acidosis,"Endocrine, nutritional and metabolic diseases",32866.0,0.12940424755066,a
e875,e,Hyperkalemia,"Endocrine, nutritional and metabolic diseases",14755.0,0.132836326668926,a
e876,e,Hypokalemia,"Endocrine, nutritional and metabolic diseases",42711.0,0.0862775397438599,a
e881,e,"Lipodystrophy, not elsewhere classified","Endocrine, nutritional and metabolic diseases",18.0,0.0555555555555556,c
e890,e,Postprocedural hypothyroidism,"Endocrine, nutritional and metabolic diseases",2473.0,0.049737161342499,c
e891,e,Postprocedural hypoinsulinemia,"Endocrine, nutritional and metabolic diseases",36.0,0.138888888888889,c
f0280,f,Dementia in other diseases classified elsewhere without behavioral disturbance,Mental and behavioural disorders,3371.0,0.0296647878967665,c
f1120,f,"Opioid dependence, uncomplicated",Mental and behavioural disorders,6720.0,0.0578869047619048,c
f1123,f,Opioid dependence with withdrawal,Mental and behavioural disorders,5234.0,0.0118456247611769,c
f1210,f,"Cannabis abuse, uncomplicated",Mental and behavioural disorders,4909.0,0.0215929924628234,c
f1220,f,"Cannabis dependence, uncomplicated",Mental and behavioural disorders,2522.0,0.00594766058683584,c
f1510,f,"Other stimulant abuse, uncomplicated",Mental and behavioural disorders,7856.0,0.0322046843177189,c
f1520,f,"Other stimulant dependence, uncomplicated",Mental and behavioural disorders,3853.0,0.00545029846872567,c
f17200,f,"Nicotine dependence, unspecified, uncomplicated",Mental and behavioural disorders,8393.0,0.038961038961039,c
f3289,f,Other specified depressive episodes,Mental and behavioural disorders,550.0,0.00909090909090909,c
f329,f,"Major depressive disorder, single episode, unspecified",Mental and behavioural disorders,35147.0,0.0463766466554756,c
f332,f,"Major depressive disorder, recurrent severe without psychotic features",Mental and behavioural disorders,6930.0,0.00274170274170274,c
f419,f,"Anxiety disorder, unspecified",Mental and behavioural disorders,37785.0,0.0490141590578272,c
f530,f,Postpartum depression,Mental and behavioural disorders,74.0,0.0,a
f88,f,Other disorders of psychological development,Mental and behavioural disorders,515.0,0.130097087378641,c
g061,g,Intraspinal abscess and granuloma,Diseases of the nervous system,273.0,0.26373626373626397,a
g20,g,Parkinson's disease,Diseases of the nervous system,3352.0,0.0369928400954654,c
g309,g,"Alzheimer's disease, unspecified",Diseases of the nervous system,2431.0,0.0222130810366104,c
g4453,g,Primary thunderclap headache,Diseases of the nervous system,14.0,0.214285714285714,a
g4733,g,Obstructive sleep apnea (adult) (pediatric),Diseases of the nervous system,17755.0,0.0743452548577865,c
g546,g,Phantom limb syndrome with pain,Diseases of the nervous system,203.0,0.0985221674876847,c
g800,g,Spastic quadriplegic cerebral palsy,Diseases of the nervous system,235.0,0.19148936170212802,c
g8191,g,"Hemiplegia, unspecified affecting right dominant side",Diseases of the nervous system,1883.0,0.13329792883696198,c
g8194,g,"Hemiplegia, unspecified affecting left nondominant side",Diseases of the nervous system,2115.0,0.12293144208037801,c
g8220,g,"Paraplegia, unspecified",Diseases of the nervous system,1098.0,0.10837887067395299,c
g8929,g,Other chronic pain,Diseases of the nervous system,20464.0,0.0456411258795934,c
g893,g,Neoplasm related pain (acute) (chronic),Diseases of the nervous system,1675.0,0.0614925373134328,c
g894,g,Chronic pain syndrome,Diseases of the nervous system,4774.0,0.0624214495182237,c
g90512,g,Complex regional pain syndrome I of left upper limb,Diseases of the nervous system,10.0,0.0,c
g90522,g,Complex regional pain syndrome I of left lower limb,Diseases of the nervous system,18.0,0.0,c
g919,g,"Hydrocephalus, unspecified",Diseases of the nervous system,658.0,0.20516717325227998,c
g931,g,"Anoxic brain damage, not elsewhere classified",Diseases of the nervous system,1540.0,0.322077922077922,c
g9341,g,Metabolic encephalopathy,Diseases of the nervous system,16454.0,0.18019934362465098,c
g935,g,Compression of brain,Diseases of the nervous system,1291.0,0.268783888458559,c
g936,g,Cerebral edema,Diseases of the nervous system,2487.0,0.227985524728589,c
h01003,h,"Unspecified blepharitis right eye, unspecified eyelid",Diseases of the eye and ear,14.0,0.14285714285714302,a
h01006,h,"Unspecified blepharitis left eye, unspecified eyelid",Diseases of the eye and ear,14.0,0.14285714285714302,a
h02402,h,Unspecified ptosis of left eyelid,Diseases of the eye and ear,79.0,0.0632911392405063,a
h179,h,Unspecified corneal scar and opacity,Diseases of the eye and ear,14.0,0.0,a
h2101,h,"Hyphema, right eye",Diseases of the eye and ear,12.0,0.0,a
h35113,h,"Retinopathy of prematurity, stage 0, bilateral",Diseases of the eye and ear,93.0,0.9032258064516129,c
h42,h,Glaucoma in diseases classified elsewhere,Diseases of the eye and ear,64.0,0.078125,c
h4902,h,"Third [oculomotor] nerve palsy, left eye",Diseases of the eye and ear,55.0,0.12727272727272698,a
h52209,h,"Unspecified astigmatism, unspecified eye",Diseases of the eye and ear,12.0,0.0833333333333333,a
h524,h,Presbyopia,Diseases of the eye and ear,14.0,0.0,a
h53129,h,"Transient visual loss, unspecified eye",Diseases of the eye and ear,12.0,0.0833333333333333,a
h9041,h,"Sensorineural hearing loss, unilateral, right ear, with unrestricted hearing on the contralateral side",Diseases of the eye and ear,21.0,0.0476190476190476,c
i10,i,Essential (primary) hypertension,Diseases of the circulatory system,102006.0,0.057075074015254,c
i110,i,Hypertensive heart disease with heart failure,Diseases of the circulatory system,16627.0,0.0977326035965598,c
i120,i,Hypertensive chronic kidney disease with stage 5 chronic kidney disease or end stage renal disease,Diseases of the circulatory system,6173.0,0.0843998056050543,c
i129,i,"Hypertensive chronic kidney disease with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",Diseases of the circulatory system,19356.0,0.0537817730936144,c
i130,i,"Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",Diseases of the circulatory system,11023.0,0.10977047990565199,c
i132,i,"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease",Diseases of the circulatory system,3599.0,0.129202556265629,c
i21a9,i,Other myocardial infarction type,Diseases of the circulatory system,55.0,0.18181818181818202,c
i2510,i,Atherosclerotic heart disease of native coronary artery without angina pectoris,Diseases of the circulatory system,44886.0,0.07773024996658201,c
i252,i,Old myocardial infarction,Diseases of the circulatory system,13097.0,0.0597846835153088,c
i255,i,Ischemic cardiomyopathy,Diseases of the circulatory system,6102.0,0.1304490331039,c
i2690,i,Septic pulmonary embolism without acute cor pulmonale,Diseases of the circulatory system,136.0,0.316176470588235,a
i2729,i,Other secondary pulmonary hypertension,Diseases of the circulatory system,793.0,0.116015132408575,c
i2781,i,Cor pulmonale (chronic),Diseases of the circulatory system,464.0,0.0948275862068965,c
i330,i,Acute and subacute infective endocarditis,Diseases of the circulatory system,619.0,0.302100161550889,a
i350,i,Nonrheumatic aortic (valve) stenosis,Diseases of the circulatory system,3503.0,0.172423636882672,c
i43,i,Cardiomyopathy in diseases classified elsewhere,Diseases of the circulatory system,262.0,0.11832061068702301,c
i462,i,Cardiac arrest due to underlying cardiac condition,Diseases of the circulatory system,532.0,0.360902255639098,c
i469,i,"Cardiac arrest, cause unspecified",Diseases of the circulatory system,2557.0,0.25459522878373103,c
i480,i,Paroxysmal atrial fibrillation,Diseases of the circulatory system,17545.0,0.110116842405244,c
i4891,i,Unspecified atrial fibrillation,Diseases of the circulatory system,16298.0,0.0782304577248742,c
i4901,i,Ventricular fibrillation,Diseases of the circulatory system,897.0,0.282051282051282,c
i495,i,Sick sinus syndrome,Diseases of the circulatory system,3062.0,0.10679294578706698,c
i5022,i,Chronic systolic (congestive) heart failure,Diseases of the circulatory system,5879.0,0.10477972444293199,c
i5023,i,Acute on chronic systolic (congestive) heart failure,Diseases of the circulatory system,6331.0,0.122887379560891,b
i5032,i,Chronic diastolic (congestive) heart failure,Diseases of the circulatory system,5938.0,0.09447625463118901,c
i5084,i,End stage heart failure,Diseases of the circulatory system,293.0,0.21843003412969297,c
i509,i,"Heart failure, unspecified",Diseases of the circulatory system,8974.0,0.0597281034098507,c
i5189,i,Other ill-defined heart diseases,Diseases of the circulatory system,163.0,0.0613496932515337,c
i67841,i,Reversible cerebrovascular vasoconstriction syndrome,Diseases of the circulatory system,10.0,0.2,c
i680,i,Cerebral amyloid angiopathy,Diseases of the circulatory system,131.0,0.0458015267175573,c
i69018,i,Other symptoms and signs involving cognitive functions following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,10.0,0.0,c
i69020,i,Aphasia following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,10.0,0.1,c
i69051,i,Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage affecting right dominant side,Diseases of the circulatory system,12.0,0.166666666666667,c
i69054,i,Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage affecting left non-dominant side,Diseases of the circulatory system,12.0,0.0,c
i69091,i,Dysphagia following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,19.0,0.21052631578947398,c
i69098,i,Other sequelae following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,25.0,0.08,c
i69110,i,Attention and concentration deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,18.0,0.0,c
i69111,i,Memory deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,23.0,0.0,c
i69112,i,Visuospatial deficit and spatial neglect following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,22.0,0.0,c
i69114,i,Frontal lobe and executive function deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,16.0,0.0,c
i69118,i,Other symptoms and signs involving cognitive functions following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,56.0,0.0178571428571429,c
i69119,i,Unspecified symptoms and signs involving cognitive functions following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,48.0,0.0,c
i69120,i,Aphasia following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,91.0,0.021978021978022,c
i69122,i,Dysarthria following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,92.0,0.0108695652173913,c
i69151,i,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting right dominant side,Diseases of the circulatory system,87.0,0.0689655172413793,c
i69154,i,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting left non-dominant side,Diseases of the circulatory system,102.0,0.0588235294117647,c
i69191,i,Dysphagia following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,106.0,0.0471698113207547,c
i69192,i,Facial weakness following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,56.0,0.0,c
i69198,i,Other sequelae of nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,118.0,0.0254237288135593,c
i69218,i,Other symptoms and signs involving cognitive functions following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,13.0,0.0,c
i69219,i,Unspecified symptoms and signs involving cognitive functions following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,14.0,0.0,c
i69220,i,Aphasia following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,21.0,0.0,c
i69222,i,Dysarthria following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,13.0,0.0,c
i69251,i,Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage affecting right dominant side,Diseases of the circulatory system,32.0,0.03125,c
i69254,i,Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage affecting left non-dominant side,Diseases of the circulatory system,30.0,0.0333333333333333,c
i69291,i,Dysphagia following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,23.0,0.0,c
i69292,i,Facial weakness following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,12.0,0.0,c
i69298,i,Other sequelae of other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,33.0,0.0606060606060606,c
i69310,i,Attention and concentration deficit following cerebral infarction,Diseases of the circulatory system,80.0,0.0125,c
i69311,i,Memory deficit following cerebral infarction,Diseases of the circulatory system,277.0,0.0144404332129964,c
i69312,i,Visuospatial deficit and spatial neglect following cerebral infarction,Diseases of the circulatory system,140.0,0.0142857142857143,c
i69314,i,Frontal lobe and executive function deficit following cerebral infarction,Diseases of the circulatory system,95.0,0.0105263157894737,c
i69318,i,Other symptoms and signs involving cognitive functions following cerebral infarction,Diseases of the circulatory system,375.0,0.00266666666666667,c
i69320,i,Aphasia following cerebral infarction,Diseases of the circulatory system,1218.0,0.0369458128078818,c
i69322,i,Dysarthria following cerebral infarction,Diseases of the circulatory system,832.0,0.0240384615384615,c
i69351,i,Hemiplegia and hemiparesis following cerebral infarction affecting right dominant side,Diseases of the circulatory system,1922.0,0.0603537981269511,c
i69391,i,Dysphagia following cerebral infarction,Diseases of the circulatory system,972.0,0.0390946502057613,c
i69392,i,Facial weakness following cerebral infarction,Diseases of the circulatory system,595.0,0.0218487394957983,c
i69398,i,Other sequelae of cerebral infarction,Diseases of the circulatory system,1184.0,0.0405405405405405,c
i70243,i,Atherosclerosis of native arteries of left leg with ulceration of ankle,Diseases of the circulatory system,14.0,0.214285714285714,c
i724,i,Aneurysm of artery of lower extremity,Diseases of the circulatory system,256.0,0.19140625,c
i76,i,Septic arterial embolism,Diseases of the circulatory system,227.0,0.374449339207048,a
i82411,i,Acute embolism and thrombosis of right femoral vein,Diseases of the circulatory system,760.0,0.16578947368421101,a
i82412,i,Acute embolism and thrombosis of left femoral vein,Diseases of the circulatory system,812.0,0.150246305418719,a
i82413,i,"Acute embolism and thrombosis of femoral vein, bilateral",Diseases of the circulatory system,219.0,0.223744292237443,a
i82431,i,Acute embolism and thrombosis of right popliteal vein,Diseases of the circulatory system,641.0,0.13884555382215302,a
i82432,i,Acute embolism and thrombosis of left popliteal vein,Diseases of the circulatory system,785.0,0.128662420382166,a
i82433,i,"Acute embolism and thrombosis of popliteal vein, bilateral",Diseases of the circulatory system,188.0,0.159574468085106,a
i82441,i,Acute embolism and thrombosis of right tibial vein,Diseases of the circulatory system,342.0,0.14912280701754402,a
i82442,i,Acute embolism and thrombosis of left tibial vein,Diseases of the circulatory system,337.0,0.18397626112759602,a
i82443,i,"Acute embolism and thrombosis of tibial vein, bilateral",Diseases of the circulatory system,77.0,0.25974025974026,a
i82451,i,Acute embolism and thrombosis of right peroneal vein,Diseases of the circulatory system,290.0,0.186206896551724,a
i82452,i,Acute embolism and thrombosis of left peroneal vein,Diseases of the circulatory system,341.0,0.193548387096774,a
i82453,i,"Acute embolism and thrombosis of peroneal vein, bilateral",Diseases of the circulatory system,83.0,0.313253012048193,a
i82511,i,Chronic embolism and thrombosis of right femoral vein,Diseases of the circulatory system,91.0,0.13186813186813198,c
i82512,i,Chronic embolism and thrombosis of left femoral vein,Diseases of the circulatory system,137.0,0.138686131386861,c
i82513,i,"Chronic embolism and thrombosis of femoral vein, bilateral",Diseases of the circulatory system,36.0,0.111111111111111,c
i82531,i,Chronic embolism and thrombosis of right popliteal vein,Diseases of the circulatory system,59.0,0.11864406779660999,c
i82532,i,Chronic embolism and thrombosis of left popliteal vein,Diseases of the circulatory system,92.0,0.0978260869565217,c
i82533,i,"Chronic embolism and thrombosis of popliteal vein, bilateral",Diseases of the circulatory system,18.0,0.222222222222222,c
i82542,i,Chronic embolism and thrombosis of left tibial vein,Diseases of the circulatory system,12.0,0.166666666666667,c
i82552,i,Chronic embolism and thrombosis of left peroneal vein,Diseases of the circulatory system,11.0,0.272727272727273,c
i82a11,i,Acute embolism and thrombosis of right axillary vein,Diseases of the circulatory system,129.0,0.41860465116279105,a
i82a12,i,Acute embolism and thrombosis of left axillary vein,Diseases of the circulatory system,94.0,0.425531914893617,a
i82b11,i,Acute embolism and thrombosis of right subclavian vein,Diseases of the circulatory system,141.0,0.382978723404255,a
i82b12,i,Acute embolism and thrombosis of left subclavian vein,Diseases of the circulatory system,150.0,0.28,a
i83009,i,Varicose veins of unspecified lower extremity with ulcer of unspecified site,Diseases of the circulatory system,47.0,0.127659574468085,a
i83018,i,Varicose veins of right lower extremity with ulcer other part of lower leg,Diseases of the circulatory system,75.0,0.10666666666666699,a
i83019,i,Varicose veins of right lower extremity with ulcer of unspecified site,Diseases of the circulatory system,34.0,0.0588235294117647,a
i83028,i,Varicose veins of left lower extremity with ulcer other part of lower leg,Diseases of the circulatory system,83.0,0.0963855421686747,a
i83029,i,Varicose veins of left lower extremity with ulcer of unspecified site,Diseases of the circulatory system,32.0,0.03125,a
i8311,i,Varicose veins of right lower extremity with inflammation,Diseases of the circulatory system,32.0,0.03125,a
i8312,i,Varicose veins of left lower extremity with inflammation,Diseases of the circulatory system,32.0,0.03125,a
i83218,i,Varicose veins of right lower extremity with both ulcer of other part of lower extremity and inflammation,Diseases of the circulatory system,27.0,0.037037037037037,a
i83228,i,Varicose veins of left lower extremity with both ulcer of other part of lower extremity and inflammation,Diseases of the circulatory system,34.0,0.0588235294117647,a
i8510,i,Secondary esophageal varices without bleeding,Diseases of the circulatory system,1314.0,0.11415525114155302,c
i8511,i,Secondary esophageal varices with bleeding,Diseases of the circulatory system,604.0,0.122516556291391,c
i864,i,Gastric varices,Diseases of the circulatory system,294.0,0.0850340136054422,a
i96,i,"Gangrene, not elsewhere classified",Diseases of the circulatory system,1251.0,0.14868105515587499,a
i97120,i,Postprocedural cardiac arrest following cardiac surgery,Diseases of the circulatory system,12.0,0.583333333333333,c
i97611,i,Postprocedural hemorrhage of a circulatory system organ or structure following cardiac bypass,Diseases of the circulatory system,13.0,0.8461538461538459,a
