Id,alphabet,Description,Category,Prevalence_20181,Cost_support_20181,Chronic Indicator
e039,e,"Hypothyroidism, unspecified","Endocrine, nutritional and metabolic diseases",44642,0.051162582,c
e0580,e,Other thyrotoxicosis without thyrotoxic crisis or storm,"Endocrine, nutritional and metabolic diseases",65,0.046153846,c
e0865,e,Diabetes mellitus due to underlying condition with hyperglycemia,"Endocrine, nutritional and metabolic diseases",45,0.244444444,c
e089,e,Diabetes mellitus due to underlying condition without complications,"Endocrine, nutritional and metabolic diseases",56,0.178571429,c
e1021,e,Type 1 diabetes mellitus with diabetic nephropathy,"Endocrine, nutritional and metabolic diseases",288,0.111111111,c
e1022,e,Type 1 diabetes mellitus with diabetic chronic kidney disease,"Endocrine, nutritional and metabolic diseases",878,0.11047836,c
e10319,e,Type 1 diabetes mellitus with unspecified diabetic retinopathy without macular edema,"Endocrine, nutritional and metabolic diseases",283,0.116607774,c
e1040,e,"Type 1 diabetes mellitus with diabetic neuropathy, unspecified","Endocrine, nutritional and metabolic diseases",386,0.069948187,c
e1042,e,Type 1 diabetes mellitus with diabetic polyneuropathy,"Endocrine, nutritional and metabolic diseases",358,0.083798883,c
e1043,e,Type 1 diabetes mellitus with diabetic autonomic (poly)neuropathy,"Endocrine, nutritional and metabolic diseases",554,0.057761733,c
e10621,e,Type 1 diabetes mellitus with foot ulcer,"Endocrine, nutritional and metabolic diseases",192,0.072916667,c
e10649,e,Type 1 diabetes mellitus with hypoglycemia without coma,"Endocrine, nutritional and metabolic diseases",498,0.098393574,c
e1065,e,Type 1 diabetes mellitus with hyperglycemia,"Endocrine, nutritional and metabolic diseases",1032,0.067829457,c
e1069,e,Type 1 diabetes mellitus with other specified complication,"Endocrine, nutritional and metabolic diseases",141,0.113475177,c
e1122,e,Type 2 diabetes mellitus with diabetic chronic kidney disease,"Endocrine, nutritional and metabolic diseases",23925,0.089153605,c
e1143,e,Type 2 diabetes mellitus with diabetic autonomic (poly)neuropathy,"Endocrine, nutritional and metabolic diseases",1260,0.083333333,c
e1152,e,Type 2 diabetes mellitus with diabetic peripheral angiopathy with gangrene,"Endocrine, nutritional and metabolic diseases",1243,0.180209171,c
e11621,e,Type 2 diabetes mellitus with foot ulcer,"Endocrine, nutritional and metabolic diseases",3847,0.086560957,c
e11622,e,Type 2 diabetes mellitus with other skin ulcer,"Endocrine, nutritional and metabolic diseases",815,0.104294479,c
e1165,e,Type 2 diabetes mellitus with hyperglycemia,"Endocrine, nutritional and metabolic diseases",19812,0.095800525,c
e1169,e,Type 2 diabetes mellitus with other specified complication,"Endocrine, nutritional and metabolic diseases",2483,0.106725735,c
e119,e,Type 2 diabetes mellitus without complications,"Endocrine, nutritional and metabolic diseases",28907,0.051994327,c
e1365,e,Other specified diabetes mellitus with hyperglycemia,"Endocrine, nutritional and metabolic diseases",19,0.052631579,c
e139,e,Other specified diabetes mellitus without complications,"Endocrine, nutritional and metabolic diseases",19,0.157894737,c
e230,e,Hypopituitarism,"Endocrine, nutritional and metabolic diseases",247,0.093117409,c
e232,e,Diabetes insipidus,"Endocrine, nutritional and metabolic diseases",268,0.186567164,c
e43,e,Unspecified severe protein-calorie malnutrition,"Endocrine, nutritional and metabolic diseases",7529,0.194315314,c
e6601,e,Morbid (severe) obesity due to excess calories,"Endocrine, nutritional and metabolic diseases",19104,0.06715871,c
e785,e,"Hyperlipidemia, unspecified","Endocrine, nutritional and metabolic diseases",80036,0.06493328,c
e8342,e,Hypomagnesemia,"Endocrine, nutritional and metabolic diseases",13970,0.112097351,c
e8359,e,Other disorders of calcium metabolism,"Endocrine, nutritional and metabolic diseases",84,0.154761905,c
e840,e,Cystic fibrosis with pulmonary manifestations,"Endocrine, nutritional and metabolic diseases",149,0.167785235,c
e848,e,Cystic fibrosis with other manifestations,"Endocrine, nutritional and metabolic diseases",141,0.163120567,c
e854,e,Organ-limited amyloidosis,"Endocrine, nutritional and metabolic diseases",157,0.063694268,c
e860,e,Dehydration,"Endocrine, nutritional and metabolic diseases",32287,0.042741661,a
e871,e,Hypo-osmolality and hyponatremia,"Endocrine, nutritional and metabolic diseases",29367,0.115435693,a
e872,e,Acidosis,"Endocrine, nutritional and metabolic diseases",26102,0.143054172,a
e875,e,Hyperkalemia,"Endocrine, nutritional and metabolic diseases",12999,0.123855681,a
e876,e,Hypokalemia,"Endocrine, nutritional and metabolic diseases",37188,0.089813918,a
e890,e,Postprocedural hypothyroidism,"Endocrine, nutritional and metabolic diseases",2032,0.053149606,c
e891,e,Postprocedural hypoinsulinemia,"Endocrine, nutritional and metabolic diseases",34,0.147058824,c
f0151,f,Vascular dementia with behavioral disturbance,Mental and behavioural disorders,359,0.038997214,c
f0280,f,Dementia in other diseases classified elsewhere without behavioral disturbance,Mental and behavioural disorders,3765,0.026826029,c
f1120,f,"Opioid dependence, uncomplicated",Mental and behavioural disorders,7179,0.061568464,c
f1123,f,Opioid dependence with withdrawal,Mental and behavioural disorders,3503,0.017699115,c
f1210,f,"Cannabis abuse, uncomplicated",Mental and behavioural disorders,4088,0.024706458,c
f1510,f,"Other stimulant abuse, uncomplicated",Mental and behavioural disorders,5814,0.038183695,c
f1520,f,"Other stimulant dependence, uncomplicated",Mental and behavioural disorders,3421,0.007307805,c
f1924,f,Other psychoactive substance dependence with psychoactive substance-induced mood disorder,Mental and behavioural disorders,67,0,c
f19280,f,Other psychoactive substance dependence with psychoactive substance-induced anxiety disorder,Mental and behavioural disorders,17,0,c
f3289,f,Other specified depressive episodes,Mental and behavioural disorders,769,0.00520156,c
f329,f,"Major depressive disorder, single episode, unspecified",Mental and behavioural disorders,37189,0.044045282,c
f332,f,"Major depressive disorder, recurrent severe without psychotic features",Mental and behavioural disorders,5677,0.00281839,c
f419,f,"Anxiety disorder, unspecified",Mental and behavioural disorders,35434,0.051899306,c
f604,f,Histrionic personality disorder,Mental and behavioural disorders,22,0.045454545,c
f6081,f,Narcissistic personality disorder,Mental and behavioural disorders,35,0.028571429,c
f810,f,Specific reading disorder,Mental and behavioural disorders,19,0.157894737,c
f812,f,Mathematics disorder,Mental and behavioural disorders,12,0.083333333,c
f88,f,Other disorders of psychological development,Mental and behavioural disorders,563,0.119005329,c
g061,g,Intraspinal abscess and granuloma,Diseases of the nervous system,339,0.306784661,a
g309,g,"Alzheimer's disease, unspecified",Diseases of the nervous system,3014,0.024220305,c
g40822,g,"Epileptic spasms, not intractable, without status epilepticus",Diseases of the nervous system,27,0.037037037,c
g4440,g,"Drug-induced headache, not elsewhere classified, not intractable",Diseases of the nervous system,64,0.03125,a
g4733,g,Obstructive sleep apnea (adult) (pediatric),Diseases of the nervous system,19138,0.073779914,c
g546,g,Phantom limb syndrome with pain,Diseases of the nervous system,209,0.110047847,c
g5632,g,"Lesion of radial nerve, left upper limb",Diseases of the nervous system,25,0.16,c
g800,g,Spastic quadriplegic cerebral palsy,Diseases of the nervous system,276,0.123188406,c
g8191,g,"Hemiplegia, unspecified affecting right dominant side",Diseases of the nervous system,1869,0.163188871,c
g8194,g,"Hemiplegia, unspecified affecting left nondominant side",Diseases of the nervous system,2233,0.143752799,c
g8220,g,"Paraplegia, unspecified",Diseases of the nervous system,1365,0.141391941,c
g8929,g,Other chronic pain,Diseases of the nervous system,25107,0.044967539,c
g893,g,Neoplasm related pain (acute) (chronic),Diseases of the nervous system,1631,0.072961373,c
g894,g,Chronic pain syndrome,Diseases of the nervous system,5853,0.066974201,c
g919,g,"Hydrocephalus, unspecified",Diseases of the nervous system,749,0.271028037,c
g931,g,"Anoxic brain damage, not elsewhere classified",Diseases of the nervous system,1257,0.312649165,c
g935,g,Compression of brain,Diseases of the nervous system,1288,0.288819876,c
g936,g,Cerebral edema,Diseases of the nervous system,2633,0.258640334,c
h01003,h,"Unspecified blepharitis right eye, unspecified eyelid",Diseases of the eye and ear,12,0.083333333,a
h01006,h,"Unspecified blepharitis left eye, unspecified eyelid",Diseases of the eye and ear,17,0.058823529,a
h35123,h,"Retinopathy of prematurity, stage 1, bilateral",Diseases of the eye and ear,42,0.904761905,c
h40009,h,"Preglaucoma, unspecified, unspecified eye",Diseases of the eye and ear,13,0,c
h47039,h,"Optic nerve hypoplasia, unspecified eye",Diseases of the eye and ear,14,0.071428571,c
h524,h,Presbyopia,Diseases of the eye and ear,14,0.142857143,a
h7291,h,"Unspecified perforation of tympanic membrane, right ear",Diseases of the eye and ear,20,0.1,a
h9211,h,"Otorrhea, right ear",Diseases of the eye and ear,13,0.076923077,a
i10,i,Essential (primary) hypertension,Diseases of the circulatory system,107966,0.054517163,c
i110,i,Hypertensive heart disease with heart failure,Diseases of the circulatory system,17712,0.110998193,c
i120,i,Hypertensive chronic kidney disease with stage 5 chronic kidney disease or end stage renal disease,Diseases of the circulatory system,6053,0.101106889,c
i129,i,"Hypertensive chronic kidney disease with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",Diseases of the circulatory system,19057,0.060660125,c
i130,i,"Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",Diseases of the circulatory system,10885,0.116306844,c
i132,i,"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease",Diseases of the circulatory system,3302,0.159903089,c
i21a9,i,Other myocardial infarction type,Diseases of the circulatory system,14,0.142857143,c
i2510,i,Atherosclerotic heart disease of native coronary artery without angina pectoris,Diseases of the circulatory system,51225,0.083338214,c
i252,i,Old myocardial infarction,Diseases of the circulatory system,16494,0.066812174,c
i255,i,Ischemic cardiomyopathy,Diseases of the circulatory system,7378,0.138791,c
i2690,i,Septic pulmonary embolism without acute cor pulmonale,Diseases of the circulatory system,168,0.369047619,a
i2729,i,Other secondary pulmonary hypertension,Diseases of the circulatory system,787,0.139771283,c
i2781,i,Cor pulmonale (chronic),Diseases of the circulatory system,629,0.101748808,c
i330,i,Acute and subacute infective endocarditis,Diseases of the circulatory system,634,0.326498423,a
i43,i,Cardiomyopathy in diseases classified elsewhere,Diseases of the circulatory system,179,0.083798883,c
i462,i,Cardiac arrest due to underlying cardiac condition,Diseases of the circulatory system,359,0.420612813,c
i469,i,"Cardiac arrest, cause unspecified",Diseases of the circulatory system,2187,0.273891175,c
i480,i,Paroxysmal atrial fibrillation,Diseases of the circulatory system,17789,0.120636348,c
i4891,i,Unspecified atrial fibrillation,Diseases of the circulatory system,20110,0.082098458,c
i4901,i,Ventricular fibrillation,Diseases of the circulatory system,859,0.357392317,c
i5022,i,Chronic systolic (congestive) heart failure,Diseases of the circulatory system,5251,0.099600076,c
i5023,i,Acute on chronic systolic (congestive) heart failure,Diseases of the circulatory system,6544,0.111094132,n
i509,i,"Heart failure, unspecified",Diseases of the circulatory system,12263,0.078528908,c
i6201,i,Nontraumatic acute subdural hemorrhage,Diseases of the circulatory system,192,0.171875,c
i6203,i,Nontraumatic chronic subdural hemorrhage,Diseases of the circulatory system,283,0.113074205,c
i639,i,"Cerebral infarction, unspecified",Diseases of the circulatory system,3395,0.100147275,c
i680,i,Cerebral amyloid angiopathy,Diseases of the circulatory system,100,0.05,c
i69018,i,Other symptoms and signs involving cognitive functions following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,18,0,c
i69020,i,Aphasia following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,13,0.076923077,c
i69054,i,Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage affecting left non-dominant side,Diseases of the circulatory system,15,0.133333333,c
i69091,i,Dysphagia following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,17,0.058823529,c
i69098,i,Other sequelae following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,21,0,c
i69110,i,Attention and concentration deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,11,0,c
i69111,i,Memory deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,28,0,c
i69112,i,Visuospatial deficit and spatial neglect following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,14,0.071428571,c
i69114,i,Frontal lobe and executive function deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,15,0.066666667,c
i69118,i,Other symptoms and signs involving cognitive functions following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,39,0,c
i69119,i,Unspecified symptoms and signs involving cognitive functions following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,57,0.052631579,c
i69120,i,Aphasia following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,73,0.04109589,c
i69122,i,Dysarthria following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,69,0.043478261,c
i69151,i,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting right dominant side,Diseases of the circulatory system,83,0.048192771,c
i69154,i,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting left non-dominant side,Diseases of the circulatory system,89,0.02247191,c
i69191,i,Dysphagia following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,108,0.064814815,c
i69192,i,Facial weakness following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,48,0.041666667,c
i69193,i,Ataxia following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,23,0.086956522,c
i69198,i,Other sequelae of nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,105,0.038095238,c
i69219,i,Unspecified symptoms and signs involving cognitive functions following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,22,0,c
i69220,i,Aphasia following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,28,0.071428571,c
i69222,i,Dysarthria following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,11,0.090909091,c
i69251,i,Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage affecting right dominant side,Diseases of the circulatory system,31,0.064516129,c
i69291,i,Dysphagia following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,25,0.12,c
i69298,i,Other sequelae of other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,45,0.022222222,c
i69310,i,Attention and concentration deficit following cerebral infarction,Diseases of the circulatory system,76,0.026315789,c
i69311,i,Memory deficit following cerebral infarction,Diseases of the circulatory system,233,0.025751073,c
i69312,i,Visuospatial deficit and spatial neglect following cerebral infarction,Diseases of the circulatory system,83,0.012048193,c
i69314,i,Frontal lobe and executive function deficit following cerebral infarction,Diseases of the circulatory system,90,0.033333333,c
i69319,i,Unspecified symptoms and signs involving cognitive functions following cerebral infarction,Diseases of the circulatory system,482,0.010373444,c
i69320,i,Aphasia following cerebral infarction,Diseases of the circulatory system,1202,0.026622296,c
i69322,i,Dysarthria following cerebral infarction,Diseases of the circulatory system,786,0.027989822,c
i69351,i,Hemiplegia and hemiparesis following cerebral infarction affecting right dominant side,Diseases of the circulatory system,2137,0.055217595,c
i69391,i,Dysphagia following cerebral infarction,Diseases of the circulatory system,944,0.039194915,c
i69392,i,Facial weakness following cerebral infarction,Diseases of the circulatory system,604,0.014900662,c
i69398,i,Other sequelae of cerebral infarction,Diseases of the circulatory system,1265,0.039525692,c
i69820,i,Aphasia following other cerebrovascular disease,Diseases of the circulatory system,10,0,c
i69891,i,Dysphagia following other cerebrovascular disease,Diseases of the circulatory system,16,0.1875,c
i70238,i,Atherosclerosis of native arteries of right leg with ulceration of other part of lower leg,Diseases of the circulatory system,24,0.166666667,c
i70242,i,Atherosclerosis of native arteries of left leg with ulceration of calf,Diseases of the circulatory system,12,0.083333333,c
i70243,i,Atherosclerosis of native arteries of left leg with ulceration of ankle,Diseases of the circulatory system,13,0.076923077,c
i70248,i,Atherosclerosis of native arteries of left leg with ulceration of other part of lower leg,Diseases of the circulatory system,32,0.15625,c
i76,i,Septic arterial embolism,Diseases of the circulatory system,204,0.362745098,a
i82411,i,Acute embolism and thrombosis of right femoral vein,Diseases of the circulatory system,629,0.187599364,a
i82412,i,Acute embolism and thrombosis of left femoral vein,Diseases of the circulatory system,738,0.189701897,a
i82413,i,"Acute embolism and thrombosis of femoral vein, bilateral",Diseases of the circulatory system,162,0.25308642,a
i82431,i,Acute embolism and thrombosis of right popliteal vein,Diseases of the circulatory system,508,0.127952756,a
i82432,i,Acute embolism and thrombosis of left popliteal vein,Diseases of the circulatory system,625,0.1392,a
i82433,i,"Acute embolism and thrombosis of popliteal vein, bilateral",Diseases of the circulatory system,92,0.163043478,a
i82441,i,Acute embolism and thrombosis of right tibial vein,Diseases of the circulatory system,230,0.169565217,a
i82442,i,Acute embolism and thrombosis of left tibial vein,Diseases of the circulatory system,257,0.171206226,a
i82443,i,"Acute embolism and thrombosis of tibial vein, bilateral",Diseases of the circulatory system,53,0.245283019,a
i82493,i,"Acute embolism and thrombosis of other specified deep vein of lower extremity, bilateral",Diseases of the circulatory system,28,0.214285714,a
i82511,i,Chronic embolism and thrombosis of right femoral vein,Diseases of the circulatory system,125,0.112,c
i82512,i,Chronic embolism and thrombosis of left femoral vein,Diseases of the circulatory system,142,0.154929577,c
i82513,i,"Chronic embolism and thrombosis of femoral vein, bilateral",Diseases of the circulatory system,44,0.113636364,c
i82531,i,Chronic embolism and thrombosis of right popliteal vein,Diseases of the circulatory system,70,0.114285714,c
i82532,i,Chronic embolism and thrombosis of left popliteal vein,Diseases of the circulatory system,81,0.135802469,c
i82533,i,"Chronic embolism and thrombosis of popliteal vein, bilateral",Diseases of the circulatory system,36,0.138888889,c
i82543,i,"Chronic embolism and thrombosis of tibial vein, bilateral",Diseases of the circulatory system,10,0.1,c
i82a11,i,Acute embolism and thrombosis of right axillary vein,Diseases of the circulatory system,98,0.306122449,a
i82a12,i,Acute embolism and thrombosis of left axillary vein,Diseases of the circulatory system,70,0.385714286,a
i82b11,i,Acute embolism and thrombosis of right subclavian vein,Diseases of the circulatory system,124,0.282258065,a
i82b12,i,Acute embolism and thrombosis of left subclavian vein,Diseases of the circulatory system,114,0.429824561,a
i83009,i,Varicose veins of unspecified lower extremity with ulcer of unspecified site,Diseases of the circulatory system,71,0.056338028,a
i83018,i,Varicose veins of right lower extremity with ulcer other part of lower leg,Diseases of the circulatory system,37,0.108108108,a
i83019,i,Varicose veins of right lower extremity with ulcer of unspecified site,Diseases of the circulatory system,23,0.043478261,a
i83028,i,Varicose veins of left lower extremity with ulcer other part of lower leg,Diseases of the circulatory system,37,0.054054054,a
i83029,i,Varicose veins of left lower extremity with ulcer of unspecified site,Diseases of the circulatory system,17,0.117647059,a
i8311,i,Varicose veins of right lower extremity with inflammation,Diseases of the circulatory system,15,0,a
i8312,i,Varicose veins of left lower extremity with inflammation,Diseases of the circulatory system,22,0.045454545,a
i83218,i,Varicose veins of right lower extremity with both ulcer of other part of lower extremity and inflammation,Diseases of the circulatory system,16,0.125,a
i83228,i,Varicose veins of left lower extremity with both ulcer of other part of lower extremity and inflammation,Diseases of the circulatory system,17,0.058823529,a
i8510,i,Secondary esophageal varices without bleeding,Diseases of the circulatory system,958,0.104384134,c
i8511,i,Secondary esophageal varices with bleeding,Diseases of the circulatory system,503,0.131212724,c
i96,i,"Gangrene, not elsewhere classified",Diseases of the circulatory system,1101,0.207992734,a
i97190,i,Other postprocedural cardiac functional disturbances following cardiac surgery,Diseases of the circulatory system,20,0.45,c
j0110,j,"Acute frontal sinusitis, unspecified",Diseases of the respiratory system,27,0.074074074,a
j189,j,"Pneumonia, unspecified organism",Diseases of the respiratory system,22713,0.087967243,a
j209,j,"Acute bronchitis, unspecified",Diseases of the respiratory system,4323,0.030765672,a
j321,j,Chronic frontal sinusitis,Diseases of the respiratory system,39,0.051282051,c
j322,j,Chronic ethmoidal sinusitis,Diseases of the respiratory system,81,0.061728395,c
j440,j,Chronic obstructive pulmonary disease with (acute) lower respiratory infection,Diseases of the respiratory system,11593,0.095747434,n
j441,j,Chronic obstructive pulmonary disease with (acute) exacerbation,Diseases of the respiratory system,16485,0.069881711,n
j470,j,Bronchiectasis with acute lower respiratory infection,Diseases of the respiratory system,546,0.065934066,c
j471,j,Bronchiectasis with (acute) exacerbation,Diseases of the respiratory system,209,0.014354067,n
j705,j,Respiratory conditions due to smoke inhalation,Diseases of the respiratory system,34,0.264705882,a
j853,j,Abscess of mediastinum,Diseases of the respiratory system,24,0.416666667,a
j9601,j,Acute respiratory failure with hypoxia,Diseases of the respiratory system,27834,0.18024718,a
j9621,j,Acute and chronic respiratory failure with hypoxia,Diseases of the respiratory system,10160,0.131692913,n
j9622,j,Acute and chronic respiratory failure with hypercapnia,Diseases of the respiratory system,3004,0.190079893,n
j9851,j,Mediastinitis,Diseases of the respiratory system,66,0.560606061,a
k029,k,"Dental caries, unspecified",Diseases of the digestive system,622,0.07073955,a
k047,k,Periapical abscess without sinus,Diseases of the digestive system,758,0.051451187,a
k219,k,Gastro-esophageal reflux disease without esophagitis,Diseases of the digestive system,52468,0.052965617,c
k223,k,Perforation of esophagus,Diseases of the digestive system,71,0.366197183,a
k3184,k,Gastroparesis,Diseases of the digestive system,2388,0.077470687,a
k3189,k,Other diseases of stomach and duodenum,Diseases of the digestive system,1452,0.064049587,a
k521,k,Toxic gastroenteritis and colitis,Diseases of the digestive system,603,0.107794362,a
k5903,k,Drug induced constipation,Diseases of the digestive system,1273,0.129615082,a
k592,k,"Neurogenic bowel, not elsewhere classified",Diseases of the digestive system,482,0.195020747,c
k644,k,Residual hemorrhoidal skin tags,Diseases of the digestive system,659,0.047040971,a
k648,k,Other hemorrhoids,Diseases of the digestive system,1667,0.036592681,a
k6812,k,Psoas muscle abscess,Diseases of the digestive system,176,0.289772727,a
k7031,k,Alcoholic cirrhosis of liver with ascites,Diseases of the digestive system,1925,0.13038961,c
k7290,k,"Hepatic failure, unspecified without coma",Diseases of the digestive system,2460,0.134146341,a
k7460,k,Unspecified cirrhosis of liver,Diseases of the digestive system,4281,0.070310675,c
k766,k,Portal hypertension,Diseases of the digestive system,3458,0.11827646,c
k831,k,Obstruction of bile duct,Diseases of the digestive system,1296,0.076388889,c
k8681,k,Exocrine pancreatic insufficiency,Diseases of the digestive system,343,0.055393586,a
l0201,l,Cutaneous abscess of face,Diseases of the skin and subcutaneous tissue,376,0.031914894,a
l0211,l,Cutaneous abscess of neck,Diseases of the skin and subcutaneous tissue,312,0.076923077,a
l02211,l,Cutaneous abscess of abdominal wall,Diseases of the skin and subcutaneous tissue,714,0.110644258,a
l02214,l,Cutaneous abscess of groin,Diseases of the skin and subcutaneous tissue,295,0.084745763,a
l02216,l,Cutaneous abscess of umbilicus,Diseases of the skin and subcutaneous tissue,18,0,a
l0231,l,Cutaneous abscess of buttock,Diseases of the skin and subcutaneous tissue,502,0.079681275,a
l02411,l,Cutaneous abscess of right axilla,Diseases of the skin and subcutaneous tissue,64,0.03125,a
l02412,l,Cutaneous abscess of left axilla,Diseases of the skin and subcutaneous tissue,82,0.024390244,a
l02413,l,Cutaneous abscess of right upper limb,Diseases of the skin and subcutaneous tissue,569,0.033391916,a
l02414,l,Cutaneous abscess of left upper limb,Diseases of the skin and subcutaneous tissue,571,0.03502627,a
l02511,l,Cutaneous abscess of right hand,Diseases of the skin and subcutaneous tissue,386,0.028497409,a
l02512,l,Cutaneous abscess of left hand,Diseases of the skin and subcutaneous tissue,313,0.019169329,a
l02811,l,"Cutaneous abscess of head [any part, except face]",Diseases of the skin and subcutaneous tissue,73,0.095890411,a
l03011,l,Cellulitis of right finger,Diseases of the skin and subcutaneous tissue,330,0.009090909,a
l03012,l,Cellulitis of left finger,Diseases of the skin and subcutaneous tissue,241,0.033195021,a
