Id,alphabet,Description,Category,Prevalence_20202,Cost_support_20202,Chronic Indicator
e881,e,"Lipodystrophy, not elsewhere classified","Endocrine, nutritional and metabolic diseases",18,0.055555556,c
e890,e,Postprocedural hypothyroidism,"Endocrine, nutritional and metabolic diseases",2473,0.049737161,c
e891,e,Postprocedural hypoinsulinemia,"Endocrine, nutritional and metabolic diseases",36,0.138888889,c
f0280,f,Dementia in other diseases classified elsewhere without behavioral disturbance,Mental and behavioural disorders,3371,0.029664788,c
f1120,f,"Opioid dependence, uncomplicated",Mental and behavioural disorders,6720,0.057886905,c
f1123,f,Opioid dependence with withdrawal,Mental and behavioural disorders,5234,0.011845625,c
f1210,f,"Cannabis abuse, uncomplicated",Mental and behavioural disorders,4909,0.021592992,c
f1220,f,"Cannabis dependence, uncomplicated",Mental and behavioural disorders,2522,0.005947661,c
f1510,f,"Other stimulant abuse, uncomplicated",Mental and behavioural disorders,7856,0.032204684,c
f1520,f,"Other stimulant dependence, uncomplicated",Mental and behavioural disorders,3853,0.005450298,c
f17200,f,"Nicotine dependence, unspecified, uncomplicated",Mental and behavioural disorders,8393,0.038961039,c
f3289,f,Other specified depressive episodes,Mental and behavioural disorders,550,0.009090909,c
f329,f,"Major depressive disorder, single episode, unspecified",Mental and behavioural disorders,35147,0.046376647,c
f332,f,"Major depressive disorder, recurrent severe without psychotic features",Mental and behavioural disorders,6930,0.002741703,c
f419,f,"Anxiety disorder, unspecified",Mental and behavioural disorders,37785,0.049014159,c
f530,f,Postpartum depression,Mental and behavioural disorders,74,0,a
f88,f,Other disorders of psychological development,Mental and behavioural disorders,515,0.130097087,c
g061,g,Intraspinal abscess and granuloma,Diseases of the nervous system,273,0.263736264,a
g20,g,Parkinson's disease,Diseases of the nervous system,3352,0.03699284,c
g309,g,"Alzheimer's disease, unspecified",Diseases of the nervous system,2431,0.022213081,c
g4453,g,Primary thunderclap headache,Diseases of the nervous system,14,0.214285714,a
g4733,g,Obstructive sleep apnea (adult) (pediatric),Diseases of the nervous system,17755,0.074345255,c
g546,g,Phantom limb syndrome with pain,Diseases of the nervous system,203,0.098522167,c
g800,g,Spastic quadriplegic cerebral palsy,Diseases of the nervous system,235,0.191489362,c
g8191,g,"Hemiplegia, unspecified affecting right dominant side",Diseases of the nervous system,1883,0.133297929,c
g8194,g,"Hemiplegia, unspecified affecting left nondominant side",Diseases of the nervous system,2115,0.122931442,c
g8220,g,"Paraplegia, unspecified",Diseases of the nervous system,1098,0.108378871,c
g8929,g,Other chronic pain,Diseases of the nervous system,20464,0.045641126,c
g893,g,Neoplasm related pain (acute) (chronic),Diseases of the nervous system,1675,0.061492537,c
g894,g,Chronic pain syndrome,Diseases of the nervous system,4774,0.06242145,c
g90512,g,Complex regional pain syndrome I of left upper limb,Diseases of the nervous system,10,0,c
g90522,g,Complex regional pain syndrome I of left lower limb,Diseases of the nervous system,18,0,c
g919,g,"Hydrocephalus, unspecified",Diseases of the nervous system,658,0.205167173,c
g931,g,"Anoxic brain damage, not elsewhere classified",Diseases of the nervous system,1540,0.322077922,c
g9341,g,Metabolic encephalopathy,Diseases of the nervous system,16454,0.180199344,c
g935,g,Compression of brain,Diseases of the nervous system,1291,0.268783888,c
g936,g,Cerebral edema,Diseases of the nervous system,2487,0.227985525,c
h01003,h,"Unspecified blepharitis right eye, unspecified eyelid",Diseases of the eye and ear,14,0.142857143,a
h01006,h,"Unspecified blepharitis left eye, unspecified eyelid",Diseases of the eye and ear,14,0.142857143,a
h02402,h,Unspecified ptosis of left eyelid,Diseases of the eye and ear,79,0.063291139,a
h179,h,Unspecified corneal scar and opacity,Diseases of the eye and ear,14,0,a
h2101,h,"Hyphema, right eye",Diseases of the eye and ear,12,0,a
h35113,h,"Retinopathy of prematurity, stage 0, bilateral",Diseases of the eye and ear,93,0.903225806,c
h42,h,Glaucoma in diseases classified elsewhere,Diseases of the eye and ear,64,0.078125,c
h4902,h,"Third [oculomotor] nerve palsy, left eye",Diseases of the eye and ear,55,0.127272727,a
h52209,h,"Unspecified astigmatism, unspecified eye",Diseases of the eye and ear,12,0.083333333,a
h524,h,Presbyopia,Diseases of the eye and ear,14,0,a
h53129,h,"Transient visual loss, unspecified eye",Diseases of the eye and ear,12,0.083333333,a
h9041,h,"Sensorineural hearing loss, unilateral, right ear, with unrestricted hearing on the contralateral side",Diseases of the eye and ear,21,0.047619048,c
i10,i,Essential (primary) hypertension,Diseases of the circulatory system,102006,0.057075074,c
i110,i,Hypertensive heart disease with heart failure,Diseases of the circulatory system,16627,0.097732604,c
i120,i,Hypertensive chronic kidney disease with stage 5 chronic kidney disease or end stage renal disease,Diseases of the circulatory system,6173,0.084399806,c
i129,i,"Hypertensive chronic kidney disease with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",Diseases of the circulatory system,19356,0.053781773,c
i130,i,"Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",Diseases of the circulatory system,11023,0.10977048,c
i132,i,"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease",Diseases of the circulatory system,3599,0.129202556,c
i21a9,i,Other myocardial infarction type,Diseases of the circulatory system,55,0.181818182,c
i2510,i,Atherosclerotic heart disease of native coronary artery without angina pectoris,Diseases of the circulatory system,44886,0.07773025,c
i252,i,Old myocardial infarction,Diseases of the circulatory system,13097,0.059784684,c
i255,i,Ischemic cardiomyopathy,Diseases of the circulatory system,6102,0.130449033,c
i2690,i,Septic pulmonary embolism without acute cor pulmonale,Diseases of the circulatory system,136,0.316176471,a
i2729,i,Other secondary pulmonary hypertension,Diseases of the circulatory system,793,0.116015132,c
i2781,i,Cor pulmonale (chronic),Diseases of the circulatory system,464,0.094827586,c
i330,i,Acute and subacute infective endocarditis,Diseases of the circulatory system,619,0.302100162,a
i350,i,Nonrheumatic aortic (valve) stenosis,Diseases of the circulatory system,3503,0.172423637,c
i43,i,Cardiomyopathy in diseases classified elsewhere,Diseases of the circulatory system,262,0.118320611,c
i462,i,Cardiac arrest due to underlying cardiac condition,Diseases of the circulatory system,532,0.360902256,c
i469,i,"Cardiac arrest, cause unspecified",Diseases of the circulatory system,2557,0.254595229,c
i480,i,Paroxysmal atrial fibrillation,Diseases of the circulatory system,17545,0.110116842,c
i4891,i,Unspecified atrial fibrillation,Diseases of the circulatory system,16298,0.078230458,c
i4901,i,Ventricular fibrillation,Diseases of the circulatory system,897,0.282051282,c
i495,i,Sick sinus syndrome,Diseases of the circulatory system,3062,0.106792946,c
i5022,i,Chronic systolic (congestive) heart failure,Diseases of the circulatory system,5879,0.104779724,c
i5023,i,Acute on chronic systolic (congestive) heart failure,Diseases of the circulatory system,6331,0.12288738,n
i5032,i,Chronic diastolic (congestive) heart failure,Diseases of the circulatory system,5938,0.094476255,c
i5084,i,End stage heart failure,Diseases of the circulatory system,293,0.218430034,c
i509,i,"Heart failure, unspecified",Diseases of the circulatory system,8974,0.059728103,c
i5189,i,Other ill-defined heart diseases,Diseases of the circulatory system,163,0.061349693,c
i67841,i,Reversible cerebrovascular vasoconstriction syndrome,Diseases of the circulatory system,10,0.2,c
i680,i,Cerebral amyloid angiopathy,Diseases of the circulatory system,131,0.045801527,c
i69018,i,Other symptoms and signs involving cognitive functions following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,10,0,c
i69020,i,Aphasia following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,10,0.1,c
i69051,i,Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage affecting right dominant side,Diseases of the circulatory system,12,0.166666667,c
i69054,i,Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage affecting left non-dominant side,Diseases of the circulatory system,12,0,c
i69091,i,Dysphagia following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,19,0.210526316,c
i69098,i,Other sequelae following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,25,0.08,c
i69110,i,Attention and concentration deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,18,0,c
i69111,i,Memory deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,23,0,c
i69112,i,Visuospatial deficit and spatial neglect following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,22,0,c
i69114,i,Frontal lobe and executive function deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,16,0,c
i69118,i,Other symptoms and signs involving cognitive functions following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,56,0.017857143,c
i69119,i,Unspecified symptoms and signs involving cognitive functions following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,48,0,c
i69120,i,Aphasia following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,91,0.021978022,c
i69122,i,Dysarthria following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,92,0.010869565,c
i69151,i,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting right dominant side,Diseases of the circulatory system,87,0.068965517,c
i69154,i,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting left non-dominant side,Diseases of the circulatory system,102,0.058823529,c
i69191,i,Dysphagia following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,106,0.047169811,c
i69192,i,Facial weakness following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,56,0,c
i69198,i,Other sequelae of nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,118,0.025423729,c
i69218,i,Other symptoms and signs involving cognitive functions following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,13,0,c
i69219,i,Unspecified symptoms and signs involving cognitive functions following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,14,0,c
i69220,i,Aphasia following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,21,0,c
i69222,i,Dysarthria following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,13,0,c
i69251,i,Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage affecting right dominant side,Diseases of the circulatory system,32,0.03125,c
i69254,i,Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage affecting left non-dominant side,Diseases of the circulatory system,30,0.033333333,c
i69291,i,Dysphagia following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,23,0,c
i69292,i,Facial weakness following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,12,0,c
i69298,i,Other sequelae of other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,33,0.060606061,c
i69310,i,Attention and concentration deficit following cerebral infarction,Diseases of the circulatory system,80,0.0125,c
i69311,i,Memory deficit following cerebral infarction,Diseases of the circulatory system,277,0.014440433,c
i69312,i,Visuospatial deficit and spatial neglect following cerebral infarction,Diseases of the circulatory system,140,0.014285714,c
i69314,i,Frontal lobe and executive function deficit following cerebral infarction,Diseases of the circulatory system,95,0.010526316,c
i69318,i,Other symptoms and signs involving cognitive functions following cerebral infarction,Diseases of the circulatory system,375,0.002666667,c
i69320,i,Aphasia following cerebral infarction,Diseases of the circulatory system,1218,0.036945813,c
i69322,i,Dysarthria following cerebral infarction,Diseases of the circulatory system,832,0.024038462,c
i69351,i,Hemiplegia and hemiparesis following cerebral infarction affecting right dominant side,Diseases of the circulatory system,1922,0.060353798,c
i69391,i,Dysphagia following cerebral infarction,Diseases of the circulatory system,972,0.03909465,c
i69392,i,Facial weakness following cerebral infarction,Diseases of the circulatory system,595,0.021848739,c
i69398,i,Other sequelae of cerebral infarction,Diseases of the circulatory system,1184,0.040540541,c
i70243,i,Atherosclerosis of native arteries of left leg with ulceration of ankle,Diseases of the circulatory system,14,0.214285714,c
i724,i,Aneurysm of artery of lower extremity,Diseases of the circulatory system,256,0.19140625,c
i76,i,Septic arterial embolism,Diseases of the circulatory system,227,0.374449339,a
i82411,i,Acute embolism and thrombosis of right femoral vein,Diseases of the circulatory system,760,0.165789474,a
i82412,i,Acute embolism and thrombosis of left femoral vein,Diseases of the circulatory system,812,0.150246305,a
i82413,i,"Acute embolism and thrombosis of femoral vein, bilateral",Diseases of the circulatory system,219,0.223744292,a
i82431,i,Acute embolism and thrombosis of right popliteal vein,Diseases of the circulatory system,641,0.138845554,a
i82432,i,Acute embolism and thrombosis of left popliteal vein,Diseases of the circulatory system,785,0.12866242,a
i82433,i,"Acute embolism and thrombosis of popliteal vein, bilateral",Diseases of the circulatory system,188,0.159574468,a
i82441,i,Acute embolism and thrombosis of right tibial vein,Diseases of the circulatory system,342,0.149122807,a
i82442,i,Acute embolism and thrombosis of left tibial vein,Diseases of the circulatory system,337,0.183976261,a
i82443,i,"Acute embolism and thrombosis of tibial vein, bilateral",Diseases of the circulatory system,77,0.25974026,a
i82451,i,Acute embolism and thrombosis of right peroneal vein,Diseases of the circulatory system,290,0.186206897,a
i82452,i,Acute embolism and thrombosis of left peroneal vein,Diseases of the circulatory system,341,0.193548387,a
i82453,i,"Acute embolism and thrombosis of peroneal vein, bilateral",Diseases of the circulatory system,83,0.313253012,a
i82511,i,Chronic embolism and thrombosis of right femoral vein,Diseases of the circulatory system,91,0.131868132,c
i82512,i,Chronic embolism and thrombosis of left femoral vein,Diseases of the circulatory system,137,0.138686131,c
i82513,i,"Chronic embolism and thrombosis of femoral vein, bilateral",Diseases of the circulatory system,36,0.111111111,c
i82531,i,Chronic embolism and thrombosis of right popliteal vein,Diseases of the circulatory system,59,0.118644068,c
i82532,i,Chronic embolism and thrombosis of left popliteal vein,Diseases of the circulatory system,92,0.097826087,c
i82533,i,"Chronic embolism and thrombosis of popliteal vein, bilateral",Diseases of the circulatory system,18,0.222222222,c
i82542,i,Chronic embolism and thrombosis of left tibial vein,Diseases of the circulatory system,12,0.166666667,c
i82552,i,Chronic embolism and thrombosis of left peroneal vein,Diseases of the circulatory system,11,0.272727273,c
i82a11,i,Acute embolism and thrombosis of right axillary vein,Diseases of the circulatory system,129,0.418604651,a
i82a12,i,Acute embolism and thrombosis of left axillary vein,Diseases of the circulatory system,94,0.425531915,a
i82b11,i,Acute embolism and thrombosis of right subclavian vein,Diseases of the circulatory system,141,0.382978723,a
i82b12,i,Acute embolism and thrombosis of left subclavian vein,Diseases of the circulatory system,150,0.28,a
i83009,i,Varicose veins of unspecified lower extremity with ulcer of unspecified site,Diseases of the circulatory system,47,0.127659574,a
i83018,i,Varicose veins of right lower extremity with ulcer other part of lower leg,Diseases of the circulatory system,75,0.106666667,a
i83019,i,Varicose veins of right lower extremity with ulcer of unspecified site,Diseases of the circulatory system,34,0.058823529,a
i83028,i,Varicose veins of left lower extremity with ulcer other part of lower leg,Diseases of the circulatory system,83,0.096385542,a
i83029,i,Varicose veins of left lower extremity with ulcer of unspecified site,Diseases of the circulatory system,32,0.03125,a
i8311,i,Varicose veins of right lower extremity with inflammation,Diseases of the circulatory system,32,0.03125,a
i8312,i,Varicose veins of left lower extremity with inflammation,Diseases of the circulatory system,32,0.03125,a
i83218,i,Varicose veins of right lower extremity with both ulcer of other part of lower extremity and inflammation,Diseases of the circulatory system,27,0.037037037,a
i83228,i,Varicose veins of left lower extremity with both ulcer of other part of lower extremity and inflammation,Diseases of the circulatory system,34,0.058823529,a
i8510,i,Secondary esophageal varices without bleeding,Diseases of the circulatory system,1314,0.114155251,c
i8511,i,Secondary esophageal varices with bleeding,Diseases of the circulatory system,604,0.122516556,c
i864,i,Gastric varices,Diseases of the circulatory system,294,0.085034014,a
i96,i,"Gangrene, not elsewhere classified",Diseases of the circulatory system,1251,0.148681055,a
i97120,i,Postprocedural cardiac arrest following cardiac surgery,Diseases of the circulatory system,12,0.583333333,c
i97611,i,Postprocedural hemorrhage of a circulatory system organ or structure following cardiac bypass,Diseases of the circulatory system,13,0.846153846,a
j1289,j,Other viral pneumonia,Diseases of the respiratory system,28037,0.116667261,a
j189,j,"Pneumonia, unspecified organism",Diseases of the respiratory system,16609,0.085194774,a
j321,j,Chronic frontal sinusitis,Diseases of the respiratory system,22,0.272727273,c
j322,j,Chronic ethmoidal sinusitis,Diseases of the respiratory system,41,0.12195122,c
j440,j,Chronic obstructive pulmonary disease with (acute) lower respiratory infection,Diseases of the respiratory system,7056,0.112670068,n
j441,j,Chronic obstructive pulmonary disease with (acute) exacerbation,Diseases of the respiratory system,7968,0.071410643,n
j705,j,Respiratory conditions due to smoke inhalation,Diseases of the respiratory system,23,0.130434783,a
j80,j,Acute respiratory distress syndrome,Diseases of the respiratory system,3279,0.577005185,a
j9601,j,Acute respiratory failure with hypoxia,Diseases of the respiratory system,43266,0.133499746,a
j9611,j,Chronic respiratory failure with hypoxia,Diseases of the respiratory system,3084,0.04766537,c
j9621,j,Acute and chronic respiratory failure with hypoxia,Diseases of the respiratory system,8905,0.116563728,n
j9622,j,Acute and chronic respiratory failure with hypercapnia,Diseases of the respiratory system,2300,0.161304348,n
k029,k,"Dental caries, unspecified",Diseases of the digestive system,453,0.072847682,a
k047,k,Periapical abscess without sinus,Diseases of the digestive system,639,0.040688576,a
k219,k,Gastro-esophageal reflux disease without esophagitis,Diseases of the digestive system,46833,0.05058399,c
k30,k,Functional dyspepsia,Diseases of the digestive system,1679,0.01369863,a
k311,k,Adult hypertrophic pyloric stenosis,Diseases of the digestive system,356,0.143258427,a
k315,k,Obstruction of duodenum,Diseases of the digestive system,262,0.118320611,c
k3184,k,Gastroparesis,Diseases of the digestive system,2302,0.052562989,a
k3189,k,Other diseases of stomach and duodenum,Diseases of the digestive system,1920,0.049479167,a
k50013,k,Crohn's disease of small intestine with fistula,Diseases of the digestive system,21,0.095238095,c
k50014,k,Crohn's disease of small intestine with abscess,Diseases of the digestive system,11,0,c
k50113,k,Crohn's disease of large intestine with fistula,Diseases of the digestive system,12,0.166666667,c
k50114,k,Crohn's disease of large intestine with abscess,Diseases of the digestive system,11,0.181818182,c
k50812,k,Crohn's disease of both small and large intestine with intestinal obstruction,Diseases of the digestive system,14,0.071428571,c
k50813,k,Crohn's disease of both small and large intestine with fistula,Diseases of the digestive system,17,0,c
k50814,k,Crohn's disease of both small and large intestine with abscess,Diseases of the digestive system,10,0,c
