Source,Target,Weight
f1123,f1520,0.2023
f1123,f17200,0.2228
f1123,f332,0.3188
f1123,z590,0.2231
f1210,f1510,0.2174
f1220,f1520,0.2001
f1510,z590,0.2323
f3289,r6889,0.2994
f329,f419,0.3655
f329,k219,0.2086
f332,r45851,0.2817
f332,z62810,0.2446
f332,z915,0.266
f530,o99345,0.4063
f88,g800,0.3073
f88,r633,0.2285
f88,z431,0.2154
g061,m4624,0.2006
g061,m4626,0.2369
g4453,i67841,0.2466
g546,z4781,0.3035
g800,m4140,0.2637
g8191,r29810,0.2132
g8191,r4701,0.2772
g8194,r29810,0.266
g8220,n319,0.2336
g8929,m549,0.348
g90512,g90522,0.206
g919,z982,0.2484
g931,i469,0.2482
g9341,r6521,0.2088
g9341,z515,0.216
g9341,z66,0.2226
g935,g936,0.3322
h01003,h01006,0.6429
h02402,h4902,0.257
h2101,s0531xa,0.2121
h35113,p0703,0.2841
h35113,p0714,0.202
h52209,h524,0.3835
i10,i2510,0.2136
i10,k219,0.2601
i10,z20828,0.2895
i10,z7982,0.281
i10,z79899,0.3982
i10,z87891,0.2891
i110,i2510,0.2057
i110,i5022,0.2084
i110,i5032,0.2055
i110,i509,0.2938
i120,n186,0.6229
i120,z992,0.6146
i129,n179,0.2481
i129,n1830,0.3248
i129,n189,0.3567
i130,i5032,0.2102
i130,n1830,0.2648
i130,n189,0.2205
i132,n186,0.3884
i132,z992,0.3807
i21a9,t82867a,0.2465
i2510,i252,0.2927
i2510,k219,0.2045
i2510,n179,0.2367
i2510,z7901,0.2383
i2510,z7902,0.2772
i2510,z794,0.2083
i2510,z7982,0.3901
i2510,z79899,0.2454
i2510,z87891,0.2684
i2510,z951,0.2813
i2510,z955,0.3715
i252,z7902,0.2173
i252,z951,0.2092
i252,z955,0.359
i255,i5022,0.2127
i255,i5023,0.2424
i255,z95810,0.2458
i2690,i76,0.2761
i2729,i2781,0.2447
i330,i76,0.24
i350,z006,0.2171
i462,i4901,0.3378
i480,z7901,0.2968
i4891,z7901,0.2365
i495,z950,0.2589
i5022,z95810,0.2146
i5084,z95811,0.2383
i5189,q676,0.3132
i69018,i69098,0.2626
i69020,i69051,0.3621
i69054,i69091,0.3147
i69110,i69111,0.6295
i69110,i69112,0.3483
i69110,i69114,0.6459
i69111,i69112,0.311
i69111,i69114,0.6562
i69111,i69118,0.257
i69112,i69114,0.2599
i69118,i69191,0.2123
i69118,i69192,0.2679
i69118,i69198,0.2844
i69119,i69120,0.2887
i69119,i69122,0.2181
i69119,i69151,0.2847
i69119,i69191,0.2795
i69120,i69122,0.2841
i69120,i69151,0.4718
i69120,i69191,0.4252
i69120,i69192,0.2382
i69120,i69198,0.2137
i69122,i69151,0.3351
i69122,i69154,0.3056
i69122,i69191,0.4333
i69122,i69192,0.3677
i69122,i69198,0.2499
i69151,i69191,0.3506
i69151,i69192,0.2187
i69154,i69191,0.3238
i69154,i69192,0.2993
i69154,i69198,0.3088
i69191,i69192,0.2713
i69191,i69198,0.3413
i69192,i69198,0.2318
i69218,i69222,0.3846
i69219,i69220,0.2241
i69219,i69222,0.2221
i69219,i69254,0.2136
i69219,i69291,0.3151
i69219,i69292,0.3068
i69220,i69251,0.2956
i69220,i69291,0.3179
i69220,i69292,0.2924
i69220,i69298,0.2079
i69222,i69291,0.3747
i69222,i69292,0.5596
i69251,i69291,0.2871
i69291,i69292,0.3816
i69310,i69311,0.3335
i69310,i69312,0.2193
i69310,i69314,0.6263
i69311,i69314,0.3187
i69318,i69322,0.2128
i69320,i69351,0.3241
i69320,i69391,0.2859
i69322,i69391,0.3773
i69322,i69392,0.3542
i69322,i69398,0.2017
i69391,i69392,0.2755
i69391,i69398,0.2157
i70243,l97328,0.2383
i724,t81718a,0.2721
i82411,i82431,0.3847
i82412,i82432,0.3907
i82413,i82433,0.4289
i82431,i82441,0.2618
i82431,i82451,0.2125
i82432,i82442,0.2703
i82432,i82452,0.217
i82441,i82451,0.3866
i82442,i82452,0.3588
i82443,i82453,0.3747
i82511,i82531,0.2608
i82512,i82532,0.3514
i82513,i82533,0.3865
i82542,i82552,0.4344
i82a11,i82b11,0.4366
i82a12,i82b12,0.29
i83009,l97909,0.2036
i83018,i83028,0.5942
i83018,l97819,0.2721
i83019,i83029,0.3938
i83028,l97829,0.3347
i8311,i8312,0.8125
i83218,i83228,0.7166
i8510,k3189,0.2152
i8510,k7031,0.2223
i8510,k766,0.2962
i8511,i864,0.2018
i8511,k3189,0.2173
i97120,i97611,0.2398
j1289,j9601,0.488
j1289,u071,0.749
j1289,z66,0.2063
j189,j440,0.2282
j321,j322,0.2084
j440,j441,0.4204
j440,j9621,0.265
j441,j9621,0.3262
j441,z9981,0.2698
j705,t59811a,0.5892
j80,r6521,0.2346
j9601,n179,0.2348
j9601,u071,0.3978
j9601,z66,0.2344
j9601,z79899,0.2084
j9611,z9981,0.2209
j9621,j9622,0.2919
j9621,z9981,0.3876
k029,k047,0.2387
k219,z7982,0.2091
k219,z79899,0.2438
k219,z87891,0.2351
k30,z560,0.2091
k311,k315,0.2623
k3189,k766,0.3508
k50013,k50014,0.2219
k50113,k50114,0.3997
k50812,k50814,0.2121
k50813,k50814,0.2517
k50913,k50914,0.3366
k521,t3695xa,0.284
k5903,t402x5a,0.5745
k592,n319,0.2196
k644,k648,0.2246
k6812,m4626,0.2387
k7011,k7031,0.2447
k7031,k7040,0.2141
k7031,k7290,0.2448
k7031,k766,0.3489
k7031,k767,0.2191
k7290,k766,0.2765
k7460,k766,0.2239
k7460,r188,0.2658
k766,r188,0.2085
k831,o2662,0.2717
l0201,l03211,0.2566
l0211,l03221,0.2645
l02211,l03311,0.2346
l02212,l03312,0.2514
l02213,l03313,0.2395
l02214,l03314,0.2971
l02215,l03315,0.2009
l0231,l03317,0.3678
l02411,l03111,0.3585
l02412,l03112,0.2451
l02511,l03011,0.2608
l02512,l03012,0.2227
l02811,l03811,0.3104
l03115,l03116,0.2848
l22,p375,0.203
l270,t361x5a,0.2034
l301,q873,0.2854
l89154,m4628,0.293
l89212,l89222,0.2581
l89213,l89223,0.2085
l89214,l89224,0.358
l89216,l89226,0.2382
l89219,l89229,0.2548
l89310,l89320,0.3509
l89311,l89321,0.4747
l89312,l89322,0.4665
l89313,l89323,0.5118
l89314,l89324,0.4277
l89316,l89326,0.6104
l89319,l89329,0.3629
l89519,l89529,0.3242
l89610,l89620,0.4282
l89611,l89621,0.5687
l89612,l89622,0.2201
l89614,l89624,0.3234
l89616,l89626,0.5185
l89619,l89629,0.3924
l910,o9972,0.217
l97119,l97129,0.3532
l97219,l97229,0.2398
l97311,l97321,0.2448
l97411,l97421,0.2141
l97412,l97422,0.227
l97519,l97529,0.2124
l97811,l97821,0.5765
l97818,l97828,0.4356
l97819,l97829,0.4905
l97911,l97921,0.596
l97919,l97929,0.5304
m10061,m10062,0.2828
m10071,m10072,0.2599
m14671,m14672,0.3092
m19021,m19022,0.2356
m19031,m19032,0.3009
m19041,m19042,0.7775
m19071,m19072,0.2355
m2011,m2012,0.2961
m2011,m21611,0.3177
m2041,m2042,0.3369
m21071,m21072,0.2281
m21161,m21162,0.2162
m21371,m21372,0.3013
m2141,m2142,0.6064
m2141,m21862,0.2924
m2142,m21862,0.255
m216x1,m216x2,0.3475
m21961,m21962,0.2563
m24451,m24452,0.2277
m24541,m24542,0.4205
m24551,m24552,0.6305
m24561,m24562,0.2647
m24571,m24572,0.3589
m25541,m25542,0.3987
m25561,m25562,0.2935
m2602,m26213,0.3325
m2602,m264,0.2727
m4316,m4726,0.2161
m4316,m48061,0.2721
m4316,m48062,0.3297
m4316,m5116,0.2404
m4316,m5416,0.2476
m4317,m4807,0.2804
m4622,m4642,0.3238
m4624,m4644,0.4984
m4626,m4646,0.4238
m4627,m4647,0.3993
m4712,m4722,0.3067
m4726,m5116,0.3246
m4727,m5117,0.2238
m48061,m5116,0.2116
m48061,m5416,0.202
m48062,m5116,0.2242
m4807,m5117,0.2836
m5001,m5011,0.3876
m50021,m50121,0.3871
m50022,m50122,0.2982
m50023,m50123,0.3406
m5003,m5013,0.2353
m50222,m50223,0.2311
m5114,m5115,0.2905
m5431,m5432,0.223
m5441,m5442,0.3359
m62561,m62562,0.8143
m7042,m7052,0.2141
m7061,m7062,0.225
m7071,m7072,0.2398
m7541,m7542,0.203
m7661,m7662,0.2383
m79604,m79605,0.3156
m79661,m79662,0.2079
m79671,m79672,0.2544
m87851,m87852,0.2644
m9711xd,s72401d,0.2854
m9712xa,s72402a,0.2026
n138,n401,0.2814
n141,t508x5a,0.5846
n170,r6521,0.2948
n179,z20828,0.2129
n179,z66,0.2113
n179,z794,0.2088
n179,z7982,0.2229
n179,z79899,0.2354
n179,z87891,0.2121
n186,z992,0.8918
n401,r338,0.5903
n4821,n4822,0.236
n650,n651,0.4441
n736,o99892,0.2415
n762,n764,0.3486
n801,n803,0.2302
n805,n808,0.2151
n8110,n816,0.2955
n841,o3443,0.2428
n858,o34211,0.2334
n896,o3463,0.3845
o00101,o081,0.3922
o021,z371,0.222
o09522,o162,0.2185
o1002,o114,0.229
o1003,o115,0.2784
o1093,o8600,0.2249
o211,o99281,0.2166
o211,o99611,0.2323
o2301,o98811,0.3125
o2302,o99012,0.2488
o2341,o26891,0.2215
o24111,o99211,0.2205
o26872,o30042,0.2082
o26872,o3432,0.2911
o26872,o6002,0.236
o26891,o99211,0.2349
o26891,o99281,0.2337
o26891,o99341,0.2432
o26893,z6711,0.2705
o26893,z6741,0.336
o30033,z372,0.2408
o30042,o6002,0.2385
o30043,o321xx1,0.2792
o30043,o321xx2,0.2879
o30043,z372,0.7386
o318x31,o318x32,0.5437
o321xx1,o321xx2,0.2999
o321xx1,z372,0.2558
o321xx2,z372,0.3128
o328xx1,o328xx2,0.2811
o3403,q513,0.6442
o34211,z302,0.321
o34211,z3a39,0.2089
o3432,z3a21,0.2023
o358xx1,o358xx2,0.5
o364xx0,z371,0.6177
o365931,o365932,0.3512
o4102x0,o42112,0.2099
o4592,o6012x0,0.2337
o480,z3a40,0.3995
o480,z3a41,0.4546
o6014x0,z3a35,0.2283
o6014x0,z3a36,0.2385
o6014x1,o6014x2,0.7976
o6981x0,o701,0.2026
o6981x0,z370,0.223
o6981x0,z3a39,0.2008
o701,z370,0.2356
o701,z3a39,0.2044
o701,z3a40,0.2377
o76,z370,0.2129
o76,z3a40,0.2034
o98512,o99512,0.2303
o98811,o9a211,0.2828
o99011,o99281,0.3229
o99011,o99511,0.2944
o99011,z3a01,0.2121
o99012,o99282,0.31
o99012,o99342,0.2077
o99012,o99512,0.2282
o99211,z3a12,0.2058
o99212,o99282,0.2758
o99212,o99342,0.2037
o99212,o99352,0.2036
o99212,o99512,0.2087
o99215,o99285,0.253
o99215,o9953,0.2054
o99281,o99321,0.2395
o99281,o99341,0.2076
o99281,o99511,0.3163
o99281,o99611,0.322
o99281,z3a01,0.3233
o99282,o99342,0.2058
o99282,o99512,0.2782
o99285,o9953,0.2206
o99321,o99331,0.3668
o99321,o99341,0.3626
o99321,z3a01,0.2079
o99322,o99332,0.4128
o99322,o99342,0.2148
o99323,o99333,0.3808
o99324,o99334,0.3014
o99325,o99335,0.4336
o99331,o99341,0.2867
o99331,z3a01,0.2622
o99341,o99351,0.2041
o99341,z3a01,0.2222
o99341,z3a12,0.2328
o99351,o99411,0.2263
o99611,z3a12,0.2147
o99834,z224,0.375
p0414,p0416,0.2876
p0414,p961,0.3447
p0449,p961,0.4713
p0701,p0721,0.589
p0702,p0722,0.3244
p0702,p0723,0.358
p0702,p0724,0.2425
p0702,p271,0.2128
p0702,p7441,0.2126
p0703,p0724,0.2968
p0703,p0725,0.3363
p0703,p0726,0.2503
p0703,p271,0.2035
p0703,p7422,0.2183
p0714,p0726,0.2061
p0714,p0731,0.2318
p0714,p0732,0.2199
p0715,p0732,0.224
p0715,p0733,0.2411
p0716,p0734,0.2402
p0717,p0735,0.2474
p0717,p0736,0.238
p0718,p0737,0.3161
p0718,p0738,0.2703
p0718,p590,0.2867
p0722,p5222,0.2379
p0724,p7441,0.2001
p0737,p590,0.2873
p0739,p590,0.2009
p09,r94120,0.3301
p220,p284,0.4546
p220,p590,0.4442
p220,p612,0.5139
p220,p7422,0.2214
p220,p84,0.2557
p220,q250,0.2322
p269,p773,0.2121
p284,p2912,0.3293
p284,p590,0.4271
p284,p612,0.5092
p284,p7422,0.2006
p284,p84,0.2442
p284,p9689,0.2051
p284,q250,0.209
p285,p84,0.2041
p2912,p590,0.2033
p2912,p612,0.2352
p5222,q038,0.2143
p590,p612,0.4038
p590,p704,0.2251
p590,p929,0.2663
p610,p612,0.2364
p612,p7422,0.2673
p612,p7883,0.2044
p612,p84,0.2132
p612,p9689,0.2321
p612,q250,0.2718
p741,p7421,0.2018
p7432,p7441,0.2139
p7441,p74422,0.2077
q174,q752,0.2481
q201,q203,0.275
q203,q204,0.2905
q203,q224,0.2032
q204,q220,0.2022
q204,q224,0.2812
q204,q255,0.2759
q210,q250,0.2325
q211,q250,0.3006
q220,q255,0.2447
q220,q262,0.2397
q232,q233,0.2019
q251,q2542,0.2209
q2545,q2547,0.2001
q2545,q258,0.3922
q2547,q258,0.2531
q422,q6479,0.2
q6601,q6602,0.6019
q688,q743,0.2382
r200,r202,0.2114
r269,r6889,0.3591
r278,z736,0.3597
r29810,r4701,0.2186
r29810,r471,0.2784
r29810,r4781,0.2132
r402110,r402210,0.5115
r402110,r402310,0.8321
r402111,r402211,0.8436
r402111,r402311,0.7917
r402112,r402212,0.7499
r402112,r402312,0.6881
r402113,r402213,0.575
r402113,r402313,0.5524
r402114,r402214,0.4869
r402114,r402314,0.4903
r402114,r402344,0.2163
r402121,r402221,0.2221
r402121,r402341,0.285
r402121,r402351,0.2964
r402122,r402222,0.3096
r402122,r402342,0.3096
r402122,r402352,0.3892
r402123,r402213,0.2671
r402123,r402223,0.2996
r402123,r402343,0.3895
r402123,r402353,0.2834
r402124,r402214,0.3232
r402124,r402224,0.2997
r402124,r402314,0.2275
r402124,r402344,0.3222
r402124,r402354,0.2472
r402131,r402231,0.3621
r402131,r402351,0.3032
r402133,r402353,0.2902
r402134,r402364,0.2289
r402140,r402250,0.824
r402140,r402360,0.9057
r402141,r402241,0.4066
r402141,r402251,0.7002
r402141,r402361,0.8655
r402142,r402242,0.2964
r402142,r402252,0.7703
r402142,r402362,0.8947
r402143,r402243,0.2887
r402143,r402253,0.7691
r402143,r402363,0.8763
r402144,r402244,0.4384
r402144,r402254,0.3421
r402144,r402354,0.2632
r402144,r402364,0.6482
r402210,r402310,0.4902
r402211,r402311,0.7405
r402212,r402312,0.609
r402212,r402342,0.2161
r402213,r402313,0.4414
r402213,r402343,0.2475
r402213,r402353,0.2891
r402214,r402314,0.4663
r402214,r402344,0.2091
r402221,r402341,0.2068
r402222,r402342,0.2696
r402222,r402352,0.2972
r402223,r402343,0.3036
r402223,r402353,0.3032
r402224,r402344,0.2733
r402224,r402354,0.3532
r402231,r402341,0.2353
r402231,r402351,0.253
r402241,r402361,0.3926
r402242,r402352,0.2041
r402242,r402362,0.2908
r402243,r402363,0.3226
r402244,r402364,0.3952
r402250,r402360,0.7807
r402251,r402361,0.758
r402252,r402362,0.8169
r402253,r402363,0.7953
r402254,r402364,0.3672
r413,r41840,0.2586
r41840,r41842,0.2413
r41840,r41844,0.5367
r419,r6889,0.3219
r430,r432,0.265
r440,r441,0.2786
r45851,z590,0.2698
r45851,z62810,0.2325
r45851,z915,0.4662
r5081,t451x5a,0.2174
r52,z13228,0.2642
r64,z681,0.2537
r6521,z515,0.2418
r739,t380x5a,0.2239
s0011xa,s0012xa,0.2171
s01551a,s0912xa,0.2219
s020xxa,s0219xa,0.2537
s020xxb,s0219xb,0.2238
s020xxd,s0219xd,0.2992
s02113d,s92002d,0.2579
s0219xa,s066x9a,0.213
s0231xa,s0240ca,0.4308
s0231xa,s0240ea,0.2756
s0231xa,s02831a,0.224
s0231xa,s02841a,0.2286
s0231xb,s0240cb,0.3
s0231xd,s0240cd,0.3638
s0231xd,s0240ed,0.2301
s0232xa,s0240da,0.2655
s0232xa,s0240fa,0.2545
s0232xb,s0240db,0.3681
s0232xb,s0240fb,0.589
s0232xb,s02842b,0.2301
s0240ca,s0240ea,0.3877
s0240ca,s02841a,0.2716
s0240cb,s02602b,0.2249
s0240cd,s0240dd,0.2263
s0240cd,s0240ed,0.2317
s0240da,s0240fa,0.3572
s0240db,s0240fb,0.4667
s0240db,s02842b,0.2757
s0240dd,s0240fd,0.3621
s0240dd,s02842d,0.2281
s0240dd,s0285xd,0.2166
s0240ea,s02841a,0.3216
s0240ed,s0240fd,0.2481
s0240ed,s064x9d,0.2143
s0240fa,s02842a,0.2553
s0240fb,s02842b,0.4135
s0240fd,s02842d,0.2682
s02411a,s02412a,0.2488
s02601a,s02602a,0.2285
s02601a,s02642a,0.2021
s02611a,s02612a,0.3921
s02621a,s02622a,0.2497
s02621a,s02641a,0.2678
s02651a,s02652a,0.2266
s0281xa,s0282xa,0.2039
s0501xa,s0502xa,0.2581
s0511xd,s0512xd,0.4
s061x1a,s064x1a,0.3018
s061x7a,s065x7a,0.4205
s061x7a,s066x7a,0.4175
s062x7a,s065x7a,0.2031
s062x7a,s066x7a,0.2228
s062x9s,s066x9s,0.2868
s06310a,s06320a,0.2854
s06349d,s06359d,0.3776
s065x0d,s066x0d,0.2532
s065x1a,s066x1a,0.4557
s065x7a,s066x7a,0.4048
s065x9a,s066x9a,0.3253
s065x9d,s066x9d,0.357
s065x9s,s066x9s,0.2779
s12000d,s12100d,0.2921
s12000d,s12110d,0.2353
s12200a,s12300a,0.2639
s12200d,s12300d,0.3639
s12300a,s12400a,0.2825
s12300d,s12400d,0.2842
s12301a,s12401a,0.3288
s12390a,s12490a,0.2926
s12400a,s12500a,0.4086
s12400d,s12500d,0.3457
s12490a,s12590a,0.3421
s12490d,s12590d,0.3642
s12500a,s12600a,0.3567
s12500d,s12600d,0.4346
s12590a,s12690a,0.3681
s12590d,s12690d,0.3865
s12590d,s22018d,0.4983
s12590d,s32011d,0.2606
s12591a,s12691a,0.3138
s12600a,s22019a,0.2364
s12600d,s22019d,0.304
s12690a,s22028a,0.2178
s12690d,s22018d,0.43
s12690d,s32011d,0.3147
s134xxd,s51012d,0.204
s21139a,s3669xa,0.2249
s21342a,s27391a,0.2121
s22018a,s22028a,0.4802
s22018a,s22038a,0.2586
s22018d,s32011d,0.2398
s22019a,s22029a,0.3674
s22019d,s22029d,0.2761
s22019d,s22039d,0.2209
s22020a,s22030a,0.3642
s22020a,s22040a,0.2854
s22028a,s22038a,0.3793
s22028a,s22048a,0.2759
s22028a,s22058a,0.2862
s22029a,s22039a,0.2938
s22029d,s22039d,0.25
s22030a,s22040a,0.3748
s22030a,s22050a,0.2316
s22038a,s22048a,0.5862
s22038a,s22058a,0.3149
s22038d,s22068d,0.2857
s22039a,s22049a,0.3595
s22039a,s22059a,0.2203
s22039d,s22049d,0.375
s22040a,s22050a,0.2538
s22048a,s22058a,0.458
s22048a,s22068a,0.2771
s22049a,s22059a,0.2779
s22049d,s22059d,0.4413
s22049d,s22069d,0.3764
s22049d,s22079d,0.3812
s22050a,s22060a,0.3659
s22051a,s22061a,0.2143
s22058a,s22068a,0.4633
s22059a,s22069a,0.2669
s22059a,s22079a,0.2123
s22059d,s22069d,0.4078
s22059d,s22079d,0.3265
s22060a,s22070a,0.2843
s22068a,s22078a,0.4281
s22068a,s22088a,0.2222
s22068d,s22088d,0.2317
s22069a,s22079a,0.315
s22069d,s22079d,0.5362
s22078a,s22088a,0.3548
s22079a,s22089a,0.2074
s22079d,s22089d,0.285
s22079d,s42101d,0.2166
s22088d,s32018d,0.2151
s2242xa,s270xxa,0.2016
s272xxa,s27321a,0.2089
s27808a,s3609xa,0.2481
s31813a,s31823a,0.4311
s31819a,s31829a,0.3211
s32018a,s32028a,0.4939
s32018a,s32038a,0.3468
s32018a,s32048a,0.3291
s32018d,s32028d,0.4678
s32018d,s32038d,0.3539
s32018d,s32048d,0.2477
s32019a,s32029a,0.3844
s32019a,s32039a,0.3081
s32019a,s32049a,0.2019
s32019d,s32029d,0.3454
s32019d,s32039d,0.2334
s32019d,s32049d,0.2077
s32028a,s32038a,0.6024
s32028a,s32048a,0.4701
s32028a,s32058a,0.2668
s32028d,s32038d,0.5793
s32028d,s32048d,0.4634
s32028d,s32058d,0.253
s32029a,s32039a,0.4913
s32029a,s32049a,0.2774
s32029d,s32039d,0.4914
s32029d,s32049d,0.2692
s32038a,s32048a,0.6442
s32038a,s32058a,0.3379
s32038d,s32048d,0.7143
s32038d,s32058d,0.3836
s32039a,s32049a,0.4463
s32039a,s32059a,0.2174
s32039d,s32049d,0.4245
s32040a,s32050a,0.3326
s32048a,s32058a,0.4576
s32048d,s32058d,0.4384
s32049a,s32059a,0.3404
s32049d,s32059d,0.3214
s32058d,s3219xd,0.222
s32421a,s73014a,0.3641
s32431a,s32441a,0.3054
s32432a,s32442a,0.4005
s32511d,s32591d,0.2497
s32512d,s32592d,0.2472
s332xxa,s334xxa,0.3187
s35511a,s35512a,0.2398
s36039d,s36113d,0.2337
s36420a,s36538a,0.2143
s36531a,s36538a,0.2036
s40021a,s40022a,0.2649
s40021d,s40022d,0.3197
s40811a,s40812a,0.4777
s40811d,s40812d,0.6811
s41011a,s41012a,0.208
s41101a,s41102a,0.3536
s41111a,s41112a,0.2414
s41111d,s41112d,0.367
s41151a,s41152a,0.2961
s42002d,s42102d,0.2718
s42121a,s42141a,0.2209
s5011xa,s5012xa,0.373
s50811a,s50812a,0.2923
s50811d,s50812d,0.372
s51801a,s51802a,0.2068
s51801d,s51802d,0.3805
s51811d,s51812d,0.2936
s52202b,s5292xb,0.2341
s52202d,s5292xd,0.4706
s52501b,s52601b,0.2469
s52502a,s52612a,0.2387
s52502b,s52602b,0.272
s52572a,s52612a,0.3074
s60221a,s60222a,0.2221
s60511a,s60512a,0.4725
s60511d,s60512d,0.7819
s60811a,s60812a,0.2491
s61401a,s61402a,0.2051
s61511a,s61512a,0.2902
s61511d,s61512d,0.3582
s6402xa,s65012a,0.3922
s65012a,s66121a,0.2854
s66120a,s66122a,0.8
s66121a,s66125a,0.4757
s66320a,s66322a,0.3138
s70211a,s70212a,0.2344
s70311a,s70312a,0.3318
s71101a,s71102a,0.2371
s71111a,s71112a,0.2669
s71111d,s71112d,0.6201
s8001xa,s8002xa,0.2467
s8011xa,s8012xa,0.2869
s80211a,s80212a,0.5179
s80211d,s80212d,0.5373
s80811a,s80812a,0.5155
s80811d,s80812d,0.3234
s80861a,s80862a,0.5488
s81001a,s81002a,0.411
s81801a,s81802a,0.2985
s81801d,s81802d,0.2609
s81811a,s81812a,0.2156
s81811d,s81812d,0.3712
s82141b,s82831b,0.2353
s82142d,s82832d,0.2055
s82201b,s82401b,0.4489
s82201d,s82401d,0.3032
s82202a,s82402a,0.2733
s82202b,s82402b,0.5145
s82202d,s82402d,0.5289
s82231a,s82431a,0.3288
s82251a,s82451a,0.3011
s82251b,s82451b,0.4055
s82252a,s82452a,0.2848
s82252b,s82452b,0.4121
s82832b,s82872b,0.2548
s83241a,s83281a,0.395
s90511a,s90512a,0.2641
s90811a,s90812a,0.4258
s90821a,s90822a,0.6123
s90821d,s90822d,0.6724
s91301a,s91302a,0.3697
s92061a,s92062a,0.3922
s92211a,s92251a,0.2209
s92311a,s92321a,0.2982
s92311a,s92331a,0.2297
s92321a,s92331a,0.7498
s92321a,s92341a,0.5423
s92321a,s92351a,0.2603
s92321d,s92331d,0.7243
s92321d,s92341d,0.761
s92321d,s92351d,0.3293
s92322a,s92332a,0.7887
s92322a,s92342a,0.5358
s92324a,s92334a,0.8462
s92324a,s92354a,0.2587
s92325a,s92335a,0.6448
s92325a,s92355a,0.2058
s92331a,s92341a,0.6377
s92331a,s92351a,0.2976
s92331d,s92341d,0.9556
s92331d,s92351d,0.3776
s92332a,s92342a,0.6957
s92332a,s92352a,0.2233
s92332d,s92342d,0.761
s92332d,s92352d,0.2854
s92334a,s92354a,0.3449
s92341a,s92351a,0.4694
s92341d,s92351d,0.3865
s92342a,s92352a,0.2588
s92342d,s92352d,0.3
t2020xa,t2026xa,0.2039
t20211a,t2022xa,0.2716
