Id,alphabet,Description,Category,Prevalence_20211,Cost_support_20211,Chronic Indicator
f15121,f,Other stimulant abuse with intoxication delirium,Mental and behavioural disorders,21,0.047619048,c
f1519,f,Other stimulant abuse with unspecified stimulant-induced disorder,Mental and behavioural disorders,25,0,c
f1520,f,"Other stimulant dependence, uncomplicated",Mental and behavioural disorders,3574,0.009513151,c
f1610,f,"Hallucinogen abuse, uncomplicated",Mental and behavioural disorders,349,0.020057307,c
f17200,f,"Nicotine dependence, unspecified, uncomplicated",Mental and behavioural disorders,8034,0.03236246,c
f17210,f,"Nicotine dependence, cigarettes, uncomplicated",Mental and behavioural disorders,42684,0.040553838,c
f1810,f,"Inhalant abuse, uncomplicated",Mental and behavioural disorders,120,0,c
f3289,f,Other specified depressive episodes,Mental and behavioural disorders,546,0.001831502,c
f329,f,"Major depressive disorder, single episode, unspecified",Mental and behavioural disorders,35668,0.041661994,c
f332,f,"Major depressive disorder, recurrent severe without psychotic features",Mental and behavioural disorders,7401,0.001891636,c
f419,f,"Anxiety disorder, unspecified",Mental and behavioural disorders,38884,0.048451805,c
f530,f,Postpartum depression,Mental and behavioural disorders,93,0.021505376,a
f88,f,Other disorders of psychological development,Mental and behavioural disorders,579,0.148531952,c
g061,g,Intraspinal abscess and granuloma,Diseases of the nervous system,363,0.283746556,a
g20,g,Parkinson's disease,Diseases of the nervous system,3421,0.038877521,c
g309,g,"Alzheimer's disease, unspecified",Diseases of the nervous system,2478,0.031476998,c
g4440,g,"Drug-induced headache, not elsewhere classified, not intractable",Diseases of the nervous system,65,0.076923077,a
g4733,g,Obstructive sleep apnea (adult) (pediatric),Diseases of the nervous system,18267,0.070071714,c
g546,g,Phantom limb syndrome with pain,Diseases of the nervous system,228,0.048245614,c
g5632,g,"Lesion of radial nerve, left upper limb",Diseases of the nervous system,19,0.105263158,c
g7289,g,Other specified myopathies,Diseases of the nervous system,338,0.032544379,c
g800,g,Spastic quadriplegic cerebral palsy,Diseases of the nervous system,248,0.165322581,c
g8191,g,"Hemiplegia, unspecified affecting right dominant side",Diseases of the nervous system,2032,0.151574803,c
g8194,g,"Hemiplegia, unspecified affecting left nondominant side",Diseases of the nervous system,2339,0.136810603,c
g8220,g,"Paraplegia, unspecified",Diseases of the nervous system,1118,0.09391771,c
g8929,g,Other chronic pain,Diseases of the nervous system,19898,0.041662479,c
g893,g,Neoplasm related pain (acute) (chronic),Diseases of the nervous system,1894,0.055438226,c
g919,g,"Hydrocephalus, unspecified",Diseases of the nervous system,691,0.23154848,c
g931,g,"Anoxic brain damage, not elsewhere classified",Diseases of the nervous system,1576,0.324238579,c
g9341,g,Metabolic encephalopathy,Diseases of the nervous system,17608,0.173557474,c
g935,g,Compression of brain,Diseases of the nervous system,1389,0.24550036,c
g936,g,Cerebral edema,Diseases of the nervous system,2793,0.20622986,c
g9601,g,"Cranial cerebrospinal fluid leak, spontaneous",Diseases of the nervous system,38,0.078947368,a
h01003,h,"Unspecified blepharitis right eye, unspecified eyelid",Diseases of the eye and ear,19,0.157894737,a
h01006,h,"Unspecified blepharitis left eye, unspecified eyelid",Diseases of the eye and ear,17,0.117647059,a
h02401,h,Unspecified ptosis of right eyelid,Diseases of the eye and ear,77,0.090909091,a
h16002,h,"Unspecified corneal ulcer, left eye",Diseases of the eye and ear,25,0,a
h169,h,Unspecified keratitis,Diseases of the eye and ear,19,0.052631579,a
h35113,h,"Retinopathy of prematurity, stage 0, bilateral",Diseases of the eye and ear,139,0.848920863,c
h42,h,Glaucoma in diseases classified elsewhere,Diseases of the eye and ear,45,0.022222222,c
h47033,h,"Optic nerve hypoplasia, bilateral",Diseases of the eye and ear,10,0.2,c
h47039,h,"Optic nerve hypoplasia, unspecified eye",Diseases of the eye and ear,10,0.1,c
h4901,h,"Third [oculomotor] nerve palsy, right eye",Diseases of the eye and ear,48,0.1875,a
h9012,h,"Conductive hearing loss, unilateral, left ear, with unrestricted hearing on the contralateral side",Diseases of the eye and ear,10,0,c
h9041,h,"Sensorineural hearing loss, unilateral, right ear, with unrestricted hearing on the contralateral side",Diseases of the eye and ear,39,0.205128205,c
i10,i,Essential (primary) hypertension,Diseases of the circulatory system,103680,0.056510417,c
i110,i,Hypertensive heart disease with heart failure,Diseases of the circulatory system,18102,0.09335985,c
i120,i,Hypertensive chronic kidney disease with stage 5 chronic kidney disease or end stage renal disease,Diseases of the circulatory system,6232,0.0813543,c
i129,i,"Hypertensive chronic kidney disease with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",Diseases of the circulatory system,20096,0.05339371,c
i130,i,"Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",Diseases of the circulatory system,12161,0.098922786,c
i132,i,"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease",Diseases of the circulatory system,3631,0.125034426,c
i21a9,i,Other myocardial infarction type,Diseases of the circulatory system,60,0.116666667,c
i2510,i,Atherosclerotic heart disease of native coronary artery without angina pectoris,Diseases of the circulatory system,47197,0.076551476,c
i252,i,Old myocardial infarction,Diseases of the circulatory system,13624,0.055270112,c
i255,i,Ischemic cardiomyopathy,Diseases of the circulatory system,6446,0.127365808,c
i2690,i,Septic pulmonary embolism without acute cor pulmonale,Diseases of the circulatory system,106,0.358490566,a
i2729,i,Other secondary pulmonary hypertension,Diseases of the circulatory system,857,0.109684947,c
i2781,i,Cor pulmonale (chronic),Diseases of the circulatory system,575,0.090434783,c
i318,i,Other specified diseases of pericardium,Diseases of the circulatory system,12,0.166666667,a
i330,i,Acute and subacute infective endocarditis,Diseases of the circulatory system,567,0.296296296,a
i350,i,Nonrheumatic aortic (valve) stenosis,Diseases of the circulatory system,4054,0.160335471,c
i43,i,Cardiomyopathy in diseases classified elsewhere,Diseases of the circulatory system,271,0.073800738,c
i462,i,Cardiac arrest due to underlying cardiac condition,Diseases of the circulatory system,676,0.403846154,c
i469,i,"Cardiac arrest, cause unspecified",Diseases of the circulatory system,2713,0.233321047,c
i480,i,Paroxysmal atrial fibrillation,Diseases of the circulatory system,19717,0.098290815,c
i4891,i,Unspecified atrial fibrillation,Diseases of the circulatory system,17983,0.07451482,c
i4901,i,Ventricular fibrillation,Diseases of the circulatory system,964,0.317427386,c
i495,i,Sick sinus syndrome,Diseases of the circulatory system,3200,0.0903125,c
i5022,i,Chronic systolic (congestive) heart failure,Diseases of the circulatory system,6162,0.089905875,c
i5023,i,Acute on chronic systolic (congestive) heart failure,Diseases of the circulatory system,7056,0.110827664,n
i5032,i,Chronic diastolic (congestive) heart failure,Diseases of the circulatory system,6315,0.083135392,c
i509,i,"Heart failure, unspecified",Diseases of the circulatory system,9270,0.055124056,c
i5189,i,Other ill-defined heart diseases,Diseases of the circulatory system,169,0.047337278,c
i609,i,"Nontraumatic subarachnoid hemorrhage, unspecified",Diseases of the circulatory system,455,0.36043956,c
i615,i,"Nontraumatic intracerebral hemorrhage, intraventricular",Diseases of the circulatory system,340,0.388235294,c
i6201,i,Nontraumatic acute subdural hemorrhage,Diseases of the circulatory system,169,0.24852071,c
i6203,i,Nontraumatic chronic subdural hemorrhage,Diseases of the circulatory system,282,0.095744681,c
i63413,i,Cerebral infarction due to embolism of bilateral middle cerebral arteries,Diseases of the circulatory system,16,0.4375,c
i63433,i,Cerebral infarction due to embolism of bilateral posterior cerebral arteries,Diseases of the circulatory system,13,0.230769231,c
i680,i,Cerebral amyloid angiopathy,Diseases of the circulatory system,143,0.041958042,c
i69018,i,Other symptoms and signs involving cognitive functions following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,14,0.071428571,c
i69020,i,Aphasia following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,10,0.1,c
i69091,i,Dysphagia following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,17,0.411764706,c
i69098,i,Other sequelae following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,25,0.2,c
i69110,i,Attention and concentration deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,11,0,c
i69111,i,Memory deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,18,0,c
i69112,i,Visuospatial deficit and spatial neglect following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,13,0,c
i69114,i,Frontal lobe and executive function deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,11,0.090909091,c
i69118,i,Other symptoms and signs involving cognitive functions following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,68,0,c
i69119,i,Unspecified symptoms and signs involving cognitive functions following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,55,0,c
i69120,i,Aphasia following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,96,0.052083333,c
i69122,i,Dysarthria following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,72,0,c
i69151,i,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting right dominant side,Diseases of the circulatory system,96,0.0625,c
i69154,i,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting left non-dominant side,Diseases of the circulatory system,106,0.094339623,c
i69191,i,Dysphagia following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,140,0.092857143,c
i69192,i,Facial weakness following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,57,0.01754386,c
i69198,i,Other sequelae of nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,131,0.030534351,c
i69218,i,Other symptoms and signs involving cognitive functions following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,10,0,c
i69219,i,Unspecified symptoms and signs involving cognitive functions following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,15,0.133333333,c
i69220,i,Aphasia following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,25,0.08,c
i69251,i,Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage affecting right dominant side,Diseases of the circulatory system,33,0.151515152,c
i69254,i,Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage affecting left non-dominant side,Diseases of the circulatory system,23,0.043478261,c
i69291,i,Dysphagia following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,23,0.086956522,c
i69298,i,Other sequelae of other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,37,0.108108108,c
i69310,i,Attention and concentration deficit following cerebral infarction,Diseases of the circulatory system,86,0,c
i69311,i,Memory deficit following cerebral infarction,Diseases of the circulatory system,261,0.022988506,c
i69312,i,Visuospatial deficit and spatial neglect following cerebral infarction,Diseases of the circulatory system,125,0.024,c
i69314,i,Frontal lobe and executive function deficit following cerebral infarction,Diseases of the circulatory system,73,0,c
i69318,i,Other symptoms and signs involving cognitive functions following cerebral infarction,Diseases of the circulatory system,452,0.004424779,c
i69320,i,Aphasia following cerebral infarction,Diseases of the circulatory system,1237,0.033144705,c
i69322,i,Dysarthria following cerebral infarction,Diseases of the circulatory system,869,0.020713464,c
i69351,i,Hemiplegia and hemiparesis following cerebral infarction affecting right dominant side,Diseases of the circulatory system,1904,0.051470588,c
i69391,i,Dysphagia following cerebral infarction,Diseases of the circulatory system,1009,0.056491576,c
i69392,i,Facial weakness following cerebral infarction,Diseases of the circulatory system,614,0.01465798,c
i69398,i,Other sequelae of cerebral infarction,Diseases of the circulatory system,1333,0.033008252,c
i69920,i,Aphasia following unspecified cerebrovascular disease,Diseases of the circulatory system,41,0.12195122,c
i69951,i,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting right dominant side,Diseases of the circulatory system,71,0.084507042,c
i70232,i,Atherosclerosis of native arteries of right leg with ulceration of calf,Diseases of the circulatory system,14,0.142857143,c
i70233,i,Atherosclerosis of native arteries of right leg with ulceration of ankle,Diseases of the circulatory system,14,0.071428571,c
i70238,i,Atherosclerosis of native arteries of right leg with ulceration of other part of lower leg,Diseases of the circulatory system,28,0.285714286,c
i70239,i,Atherosclerosis of native arteries of right leg with ulceration of unspecified site,Diseases of the circulatory system,12,0.083333333,c
i70242,i,Atherosclerosis of native arteries of left leg with ulceration of calf,Diseases of the circulatory system,12,0.25,c
i70243,i,Atherosclerosis of native arteries of left leg with ulceration of ankle,Diseases of the circulatory system,15,0.2,c
i70248,i,Atherosclerosis of native arteries of left leg with ulceration of other part of lower leg,Diseases of the circulatory system,31,0.193548387,c
i70249,i,Atherosclerosis of native arteries of left leg with ulceration of unspecified site,Diseases of the circulatory system,18,0.111111111,c
i76,i,Septic arterial embolism,Diseases of the circulatory system,166,0.34939759,a
i82211,i,Chronic embolism and thrombosis of superior vena cava,Diseases of the circulatory system,22,0.045454545,c
i82291,i,Chronic embolism and thrombosis of other thoracic veins,Diseases of the circulatory system,13,0.076923077,c
i82411,i,Acute embolism and thrombosis of right femoral vein,Diseases of the circulatory system,768,0.18359375,a
i82412,i,Acute embolism and thrombosis of left femoral vein,Diseases of the circulatory system,904,0.165929204,a
i82413,i,"Acute embolism and thrombosis of femoral vein, bilateral",Diseases of the circulatory system,206,0.252427184,a
i82431,i,Acute embolism and thrombosis of right popliteal vein,Diseases of the circulatory system,645,0.147286822,a
i82432,i,Acute embolism and thrombosis of left popliteal vein,Diseases of the circulatory system,816,0.142156863,a
i82433,i,"Acute embolism and thrombosis of popliteal vein, bilateral",Diseases of the circulatory system,172,0.122093023,a
i82441,i,Acute embolism and thrombosis of right tibial vein,Diseases of the circulatory system,361,0.168975069,a
i82442,i,Acute embolism and thrombosis of left tibial vein,Diseases of the circulatory system,375,0.136,a
i82443,i,"Acute embolism and thrombosis of tibial vein, bilateral",Diseases of the circulatory system,104,0.211538462,a
i82451,i,Acute embolism and thrombosis of right peroneal vein,Diseases of the circulatory system,339,0.200589971,a
i82452,i,Acute embolism and thrombosis of left peroneal vein,Diseases of the circulatory system,356,0.16011236,a
i82453,i,"Acute embolism and thrombosis of peroneal vein, bilateral",Diseases of the circulatory system,126,0.26984127,a
i82511,i,Chronic embolism and thrombosis of right femoral vein,Diseases of the circulatory system,111,0.099099099,c
i82512,i,Chronic embolism and thrombosis of left femoral vein,Diseases of the circulatory system,141,0.085106383,c
i82513,i,"Chronic embolism and thrombosis of femoral vein, bilateral",Diseases of the circulatory system,28,0.25,c
i82531,i,Chronic embolism and thrombosis of right popliteal vein,Diseases of the circulatory system,75,0.093333333,c
i82532,i,Chronic embolism and thrombosis of left popliteal vein,Diseases of the circulatory system,94,0.117021277,c
i82533,i,"Chronic embolism and thrombosis of popliteal vein, bilateral",Diseases of the circulatory system,17,0.117647059,c
i82541,i,Chronic embolism and thrombosis of right tibial vein,Diseases of the circulatory system,13,0.153846154,c
i82542,i,Chronic embolism and thrombosis of left tibial vein,Diseases of the circulatory system,18,0,c
i82551,i,Chronic embolism and thrombosis of right peroneal vein,Diseases of the circulatory system,15,0.2,c
i82552,i,Chronic embolism and thrombosis of left peroneal vein,Diseases of the circulatory system,19,0.052631579,c
i82a11,i,Acute embolism and thrombosis of right axillary vein,Diseases of the circulatory system,135,0.355555556,a
i82a12,i,Acute embolism and thrombosis of left axillary vein,Diseases of the circulatory system,100,0.37,a
i82b11,i,Acute embolism and thrombosis of right subclavian vein,Diseases of the circulatory system,161,0.273291925,a
i82b12,i,Acute embolism and thrombosis of left subclavian vein,Diseases of the circulatory system,152,0.269736842,a
i82b21,i,Chronic embolism and thrombosis of right subclavian vein,Diseases of the circulatory system,19,0.157894737,c
i82b22,i,Chronic embolism and thrombosis of left subclavian vein,Diseases of the circulatory system,16,0.125,c
i82c22,i,Chronic embolism and thrombosis of left internal jugular vein,Diseases of the circulatory system,16,0.1875,c
i83009,i,Varicose veins of unspecified lower extremity with ulcer of unspecified site,Diseases of the circulatory system,71,0.056338028,a
i83018,i,Varicose veins of right lower extremity with ulcer other part of lower leg,Diseases of the circulatory system,71,0.028169014,a
i83019,i,Varicose veins of right lower extremity with ulcer of unspecified site,Diseases of the circulatory system,33,0.090909091,a
i83028,i,Varicose veins of left lower extremity with ulcer other part of lower leg,Diseases of the circulatory system,72,0.041666667,a
i83029,i,Varicose veins of left lower extremity with ulcer of unspecified site,Diseases of the circulatory system,38,0.052631579,a
i8311,i,Varicose veins of right lower extremity with inflammation,Diseases of the circulatory system,28,0.071428571,a
i8312,i,Varicose veins of left lower extremity with inflammation,Diseases of the circulatory system,31,0.032258065,a
