Id,alphabet,Description,Category,Prevalence_20201,Cost_support_20201,Chronic Indicator
e11621,e,Type 2 diabetes mellitus with foot ulcer,"Endocrine, nutritional and metabolic diseases",3827,0.08361641,c
e1165,e,Type 2 diabetes mellitus with hyperglycemia,"Endocrine, nutritional and metabolic diseases",20334,0.095898495,c
e1169,e,Type 2 diabetes mellitus with other specified complication,"Endocrine, nutritional and metabolic diseases",2672,0.097679641,c
e119,e,Type 2 diabetes mellitus without complications,"Endocrine, nutritional and metabolic diseases",25236,0.05171184,c
e139,e,Other specified diabetes mellitus without complications,"Endocrine, nutritional and metabolic diseases",40,0.125,c
e230,e,Hypopituitarism,"Endocrine, nutritional and metabolic diseases",261,0.084291188,c
e232,e,Diabetes insipidus,"Endocrine, nutritional and metabolic diseases",260,0.207692308,c
e43,e,Unspecified severe protein-calorie malnutrition,"Endocrine, nutritional and metabolic diseases",7548,0.173025967,c
e509,e,"Vitamin A deficiency, unspecified","Endocrine, nutritional and metabolic diseases",45,0.133333333,a
e560,e,Deficiency of vitamin E,"Endocrine, nutritional and metabolic diseases",12,0.25,a
e60,e,Dietary zinc deficiency,"Endocrine, nutritional and metabolic diseases",34,0.176470588,a
e6601,e,Morbid (severe) obesity due to excess calories,"Endocrine, nutritional and metabolic diseases",18004,0.069262386,c
e662,e,Morbid (severe) obesity with alveolar hypoventilation,"Endocrine, nutritional and metabolic diseases",1813,0.145615003,c
e673,e,Hypervitaminosis D,"Endocrine, nutritional and metabolic diseases",15,0.066666667,c
e785,e,"Hyperlipidemia, unspecified","Endocrine, nutritional and metabolic diseases",77339,0.062193719,c
e8342,e,Hypomagnesemia,"Endocrine, nutritional and metabolic diseases",14781,0.118056965,c
e8359,e,Other disorders of calcium metabolism,"Endocrine, nutritional and metabolic diseases",111,0.144144144,c
e840,e,Cystic fibrosis with pulmonary manifestations,"Endocrine, nutritional and metabolic diseases",96,0.229166667,c
e848,e,Cystic fibrosis with other manifestations,"Endocrine, nutritional and metabolic diseases",78,0.179487179,c
e854,e,Organ-limited amyloidosis,"Endocrine, nutritional and metabolic diseases",202,0.064356436,c
e860,e,Dehydration,"Endocrine, nutritional and metabolic diseases",27063,0.04108931,a
e871,e,Hypo-osmolality and hyponatremia,"Endocrine, nutritional and metabolic diseases",33888,0.112547214,a
e872,e,Acidosis,"Endocrine, nutritional and metabolic diseases",29443,0.127330775,a
e875,e,Hyperkalemia,"Endocrine, nutritional and metabolic diseases",13477,0.115010759,a
e876,e,Hypokalemia,"Endocrine, nutritional and metabolic diseases",38932,0.091492859,a
e890,e,Postprocedural hypothyroidism,"Endocrine, nutritional and metabolic diseases",2032,0.051181102,c
e891,e,Postprocedural hypoinsulinemia,"Endocrine, nutritional and metabolic diseases",30,0.2,c
f0280,f,Dementia in other diseases classified elsewhere without behavioral disturbance,Mental and behavioural disorders,3475,0.036546763,c
f070,f,Personality change due to known physiological condition,Mental and behavioural disorders,32,0.0625,c
f1120,f,"Opioid dependence, uncomplicated",Mental and behavioural disorders,6772,0.05744241,c
f1123,f,Opioid dependence with withdrawal,Mental and behavioural disorders,4251,0.01529052,c
f1210,f,"Cannabis abuse, uncomplicated",Mental and behavioural disorders,4386,0.026447788,c
f12229,f,"Cannabis dependence with intoxication, unspecified",Mental and behavioural disorders,34,0,c
f1510,f,"Other stimulant abuse, uncomplicated",Mental and behavioural disorders,7217,0.043369821,c
f1520,f,"Other stimulant dependence, uncomplicated",Mental and behavioural disorders,3697,0.005139302,c
f15229,f,"Other stimulant dependence with intoxication, unspecified",Mental and behavioural disorders,74,0,c
f17213,f,"Nicotine dependence, cigarettes, with withdrawal",Mental and behavioural disorders,391,0,c
f3289,f,Other specified depressive episodes,Mental and behavioural disorders,704,0.008522727,c
f329,f,"Major depressive disorder, single episode, unspecified",Mental and behavioural disorders,33103,0.046038123,c
f332,f,"Major depressive disorder, recurrent severe without psychotic features",Mental and behavioural disorders,6225,0.003212851,c
f3481,f,Disruptive mood dysregulation disorder,Mental and behavioural disorders,878,0.006833713,c
f419,f,"Anxiety disorder, unspecified",Mental and behavioural disorders,34708,0.049152933,c
f530,f,Postpartum depression,Mental and behavioural disorders,88,0,a
f73,f,Profound intellectual disabilities,Mental and behavioural disorders,68,0.25,c
f88,f,Other disorders of psychological development,Mental and behavioural disorders,628,0.138535032,c
f902,f,"Attention-deficit hyperactivity disorder, combined type",Mental and behavioural disorders,424,0.011792453,c
g061,g,Intraspinal abscess and granuloma,Diseases of the nervous system,343,0.297376093,a
g20,g,Parkinson's disease,Diseases of the nervous system,3388,0.050472255,c
g309,g,"Alzheimer's disease, unspecified",Diseases of the nervous system,2524,0.031695721,c
g4440,g,"Drug-induced headache, not elsewhere classified, not intractable",Diseases of the nervous system,45,0.111111111,a
g4733,g,Obstructive sleep apnea (adult) (pediatric),Diseases of the nervous system,17393,0.074282757,c
g546,g,Phantom limb syndrome with pain,Diseases of the nervous system,234,0.102564103,c
g800,g,Spastic quadriplegic cerebral palsy,Diseases of the nervous system,262,0.187022901,c
g8191,g,"Hemiplegia, unspecified affecting right dominant side",Diseases of the nervous system,2013,0.142573274,c
g8194,g,"Hemiplegia, unspecified affecting left nondominant side",Diseases of the nervous system,2204,0.116606171,c
g8220,g,"Paraplegia, unspecified",Diseases of the nervous system,1145,0.127510917,c
g8929,g,Other chronic pain,Diseases of the nervous system,22091,0.049431895,c
g893,g,Neoplasm related pain (acute) (chronic),Diseases of the nervous system,1893,0.075541469,c
g894,g,Chronic pain syndrome,Diseases of the nervous system,4786,0.053489344,c
g919,g,"Hydrocephalus, unspecified",Diseases of the nervous system,642,0.23364486,c
g931,g,"Anoxic brain damage, not elsewhere classified",Diseases of the nervous system,1357,0.314664702,c
g9341,g,Metabolic encephalopathy,Diseases of the nervous system,14238,0.170670038,c
g935,g,Compression of brain,Diseases of the nervous system,1345,0.276579926,c
g936,g,Cerebral edema,Diseases of the nervous system,2604,0.222734255,c
h02402,h,Unspecified ptosis of left eyelid,Diseases of the eye and ear,96,0.072916667,a
h35123,h,"Retinopathy of prematurity, stage 1, bilateral",Diseases of the eye and ear,41,0.926829268,c
h35133,h,"Retinopathy of prematurity, stage 2, bilateral",Diseases of the eye and ear,18,1,c
h42,h,Glaucoma in diseases classified elsewhere,Diseases of the eye and ear,57,0.087719298,c
h47611,h,"Cortical blindness, right side of brain",Diseases of the eye and ear,12,0.083333333,c
h47612,h,"Cortical blindness, left side of brain",Diseases of the eye and ear,11,0.090909091,c
h4902,h,"Third [oculomotor] nerve palsy, left eye",Diseases of the eye and ear,53,0.150943396,a
i10,i,Essential (primary) hypertension,Diseases of the circulatory system,96804,0.056888145,c
i110,i,Hypertensive heart disease with heart failure,Diseases of the circulatory system,17829,0.099837344,c
i120,i,Hypertensive chronic kidney disease with stage 5 chronic kidney disease or end stage renal disease,Diseases of the circulatory system,5767,0.088780995,c
i129,i,"Hypertensive chronic kidney disease with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",Diseases of the circulatory system,18262,0.056127478,c
i130,i,"Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",Diseases of the circulatory system,11560,0.110726644,c
i132,i,"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease",Diseases of the circulatory system,3672,0.139705882,c
i21a9,i,Other myocardial infarction type,Diseases of the circulatory system,62,0.209677419,c
i2510,i,Atherosclerotic heart disease of native coronary artery without angina pectoris,Diseases of the circulatory system,46927,0.085281395,c
i252,i,Old myocardial infarction,Diseases of the circulatory system,13407,0.059670321,c
i255,i,Ischemic cardiomyopathy,Diseases of the circulatory system,6455,0.147482572,c
i2690,i,Septic pulmonary embolism without acute cor pulmonale,Diseases of the circulatory system,178,0.286516854,a
i2729,i,Other secondary pulmonary hypertension,Diseases of the circulatory system,821,0.115712546,c
i2781,i,Cor pulmonale (chronic),Diseases of the circulatory system,594,0.114478114,c
i330,i,Acute and subacute infective endocarditis,Diseases of the circulatory system,640,0.2953125,a
i350,i,Nonrheumatic aortic (valve) stenosis,Diseases of the circulatory system,3980,0.179396985,c
i43,i,Cardiomyopathy in diseases classified elsewhere,Diseases of the circulatory system,274,0.094890511,c
i462,i,Cardiac arrest due to underlying cardiac condition,Diseases of the circulatory system,361,0.387811634,c
i469,i,"Cardiac arrest, cause unspecified",Diseases of the circulatory system,1995,0.234586466,c
i480,i,Paroxysmal atrial fibrillation,Diseases of the circulatory system,17896,0.114997765,c
i4891,i,Unspecified atrial fibrillation,Diseases of the circulatory system,16715,0.075860006,c
i4901,i,Ventricular fibrillation,Diseases of the circulatory system,838,0.350835322,c
i495,i,Sick sinus syndrome,Diseases of the circulatory system,3045,0.116256158,c
i5022,i,Chronic systolic (congestive) heart failure,Diseases of the circulatory system,5853,0.097215103,c
i5023,i,Acute on chronic systolic (congestive) heart failure,Diseases of the circulatory system,6771,0.12789839,n
i5032,i,Chronic diastolic (congestive) heart failure,Diseases of the circulatory system,6075,0.092016461,c
i5084,i,End stage heart failure,Diseases of the circulatory system,303,0.217821782,c
i509,i,"Heart failure, unspecified",Diseases of the circulatory system,9430,0.058430541,c
i5189,i,Other ill-defined heart diseases,Diseases of the circulatory system,142,0.049295775,c
i6201,i,Nontraumatic acute subdural hemorrhage,Diseases of the circulatory system,162,0.240740741,c
i6203,i,Nontraumatic chronic subdural hemorrhage,Diseases of the circulatory system,250,0.104,c
i63513,i,Cerebral infarction due to unspecified occlusion or stenosis of bilateral middle cerebral arteries,Diseases of the circulatory system,22,0.227272727,c
i63533,i,Cerebral infarction due to unspecified occlusion or stenosis of bilateral posterior cerebral arteries,Diseases of the circulatory system,14,0.142857143,c
i639,i,"Cerebral infarction, unspecified",Diseases of the circulatory system,2927,0.097027673,c
i680,i,Cerebral amyloid angiopathy,Diseases of the circulatory system,123,0.032520325,c
i69018,i,Other symptoms and signs involving cognitive functions following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,10,0,c
i69091,i,Dysphagia following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,19,0.210526316,c
i69098,i,Other sequelae following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,18,0.055555556,c
i69110,i,Attention and concentration deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,16,0,c
i69111,i,Memory deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,30,0,c
i69112,i,Visuospatial deficit and spatial neglect following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,30,0.033333333,c
i69114,i,Frontal lobe and executive function deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,16,0,c
i69118,i,Other symptoms and signs involving cognitive functions following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,47,0.021276596,c
i69119,i,Unspecified symptoms and signs involving cognitive functions following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,66,0.03030303,c
i69120,i,Aphasia following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,91,0.032967033,c
i69122,i,Dysarthria following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,75,0.026666667,c
i69151,i,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting right dominant side,Diseases of the circulatory system,93,0.075268817,c
i69154,i,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting left non-dominant side,Diseases of the circulatory system,108,0.009259259,c
i69191,i,Dysphagia following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,140,0.064285714,c
i69192,i,Facial weakness following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,59,0.033898305,c
i69198,i,Other sequelae of nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,113,0.03539823,c
i69219,i,Unspecified symptoms and signs involving cognitive functions following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,20,0.1,c
i69220,i,Aphasia following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,31,0.096774194,c
i69222,i,Dysarthria following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,16,0,c
i69251,i,Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage affecting right dominant side,Diseases of the circulatory system,40,0.025,c
i69291,i,Dysphagia following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,31,0.161290323,c
i69298,i,Other sequelae of other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,44,0.068181818,c
i69310,i,Attention and concentration deficit following cerebral infarction,Diseases of the circulatory system,73,0,c
i69311,i,Memory deficit following cerebral infarction,Diseases of the circulatory system,285,0.024561404,c
i69312,i,Visuospatial deficit and spatial neglect following cerebral infarction,Diseases of the circulatory system,155,0.006451613,c
i69314,i,Frontal lobe and executive function deficit following cerebral infarction,Diseases of the circulatory system,70,0,c
i69319,i,Unspecified symptoms and signs involving cognitive functions following cerebral infarction,Diseases of the circulatory system,518,0.015444015,c
i69320,i,Aphasia following cerebral infarction,Diseases of the circulatory system,1198,0.038397329,c
i69322,i,Dysarthria following cerebral infarction,Diseases of the circulatory system,840,0.028571429,c
i69351,i,Hemiplegia and hemiparesis following cerebral infarction affecting right dominant side,Diseases of the circulatory system,2070,0.056521739,c
i69391,i,Dysphagia following cerebral infarction,Diseases of the circulatory system,1039,0.054860443,c
i69392,i,Facial weakness following cerebral infarction,Diseases of the circulatory system,600,0.02,c
i69398,i,Other sequelae of cerebral infarction,Diseases of the circulatory system,1231,0.037367994,c
i69820,i,Aphasia following other cerebrovascular disease,Diseases of the circulatory system,10,0.1,c
i69822,i,Dysarthria following other cerebrovascular disease,Diseases of the circulatory system,10,0,c
i69851,i,Hemiplegia and hemiparesis following other cerebrovascular disease affecting right dominant side,Diseases of the circulatory system,19,0,c
i69892,i,Facial weakness following other cerebrovascular disease,Diseases of the circulatory system,12,0,c
i69922,i,Dysarthria following unspecified cerebrovascular disease,Diseases of the circulatory system,15,0,c
i69991,i,Dysphagia following unspecified cerebrovascular disease,Diseases of the circulatory system,19,0,c
i70233,i,Atherosclerosis of native arteries of right leg with ulceration of ankle,Diseases of the circulatory system,17,0.176470588,c
i70238,i,Atherosclerosis of native arteries of right leg with ulceration of other part of lower leg,Diseases of the circulatory system,22,0.136363636,c
i70248,i,Atherosclerosis of native arteries of left leg with ulceration of other part of lower leg,Diseases of the circulatory system,24,0.208333333,c
i76,i,Septic arterial embolism,Diseases of the circulatory system,191,0.387434555,a
i788,i,Other diseases of capillaries,Diseases of the circulatory system,17,0.529411765,a
i82411,i,Acute embolism and thrombosis of right femoral vein,Diseases of the circulatory system,599,0.186978297,a
i82412,i,Acute embolism and thrombosis of left femoral vein,Diseases of the circulatory system,699,0.163090129,a
i82413,i,"Acute embolism and thrombosis of femoral vein, bilateral",Diseases of the circulatory system,169,0.195266272,a
i82431,i,Acute embolism and thrombosis of right popliteal vein,Diseases of the circulatory system,513,0.132553606,a
i82432,i,Acute embolism and thrombosis of left popliteal vein,Diseases of the circulatory system,576,0.163194444,a
i82433,i,"Acute embolism and thrombosis of popliteal vein, bilateral",Diseases of the circulatory system,114,0.105263158,a
i82441,i,Acute embolism and thrombosis of right tibial vein,Diseases of the circulatory system,258,0.158914729,a
i82442,i,Acute embolism and thrombosis of left tibial vein,Diseases of the circulatory system,247,0.170040486,a
i82443,i,"Acute embolism and thrombosis of tibial vein, bilateral",Diseases of the circulatory system,59,0.203389831,a
i82451,i,Acute embolism and thrombosis of right peroneal vein,Diseases of the circulatory system,210,0.133333333,a
i82452,i,Acute embolism and thrombosis of left peroneal vein,Diseases of the circulatory system,219,0.173515982,a
i82453,i,"Acute embolism and thrombosis of peroneal vein, bilateral",Diseases of the circulatory system,65,0.261538462,a
i82511,i,Chronic embolism and thrombosis of right femoral vein,Diseases of the circulatory system,102,0.137254902,c
i82512,i,Chronic embolism and thrombosis of left femoral vein,Diseases of the circulatory system,122,0.163934426,c
i82513,i,"Chronic embolism and thrombosis of femoral vein, bilateral",Diseases of the circulatory system,23,0.130434783,c
i82531,i,Chronic embolism and thrombosis of right popliteal vein,Diseases of the circulatory system,59,0.169491525,c
i82532,i,Chronic embolism and thrombosis of left popliteal vein,Diseases of the circulatory system,85,0.176470588,c
i82533,i,"Chronic embolism and thrombosis of popliteal vein, bilateral",Diseases of the circulatory system,14,0,c
i82541,i,Chronic embolism and thrombosis of right tibial vein,Diseases of the circulatory system,12,0.25,c
i82542,i,Chronic embolism and thrombosis of left tibial vein,Diseases of the circulatory system,13,0.384615385,c
i82551,i,Chronic embolism and thrombosis of right peroneal vein,Diseases of the circulatory system,11,0.181818182,c
i82552,i,Chronic embolism and thrombosis of left peroneal vein,Diseases of the circulatory system,11,0.272727273,c
i82a11,i,Acute embolism and thrombosis of right axillary vein,Diseases of the circulatory system,100,0.42,a
i82a12,i,Acute embolism and thrombosis of left axillary vein,Diseases of the circulatory system,88,0.420454545,a
i82b11,i,Acute embolism and thrombosis of right subclavian vein,Diseases of the circulatory system,120,0.366666667,a
i82b12,i,Acute embolism and thrombosis of left subclavian vein,Diseases of the circulatory system,149,0.322147651,a
i83009,i,Varicose veins of unspecified lower extremity with ulcer of unspecified site,Diseases of the circulatory system,62,0.064516129,a
i83013,i,Varicose veins of right lower extremity with ulcer of ankle,Diseases of the circulatory system,11,0,a
i83018,i,Varicose veins of right lower extremity with ulcer other part of lower leg,Diseases of the circulatory system,62,0.048387097,a
i83019,i,Varicose veins of right lower extremity with ulcer of unspecified site,Diseases of the circulatory system,37,0,a
i83023,i,Varicose veins of left lower extremity with ulcer of ankle,Diseases of the circulatory system,13,0,a
i83028,i,Varicose veins of left lower extremity with ulcer other part of lower leg,Diseases of the circulatory system,67,0.059701493,a
i83029,i,Varicose veins of left lower extremity with ulcer of unspecified site,Diseases of the circulatory system,38,0.026315789,a
i8311,i,Varicose veins of right lower extremity with inflammation,Diseases of the circulatory system,25,0,a
i8312,i,Varicose veins of left lower extremity with inflammation,Diseases of the circulatory system,29,0,a
i83218,i,Varicose veins of right lower extremity with both ulcer of other part of lower extremity and inflammation,Diseases of the circulatory system,29,0.034482759,a
i83228,i,Varicose veins of left lower extremity with both ulcer of other part of lower extremity and inflammation,Diseases of the circulatory system,33,0.03030303,a
i8510,i,Secondary esophageal varices without bleeding,Diseases of the circulatory system,1029,0.115646259,c
i8511,i,Secondary esophageal varices with bleeding,Diseases of the circulatory system,505,0.104950495,c
i96,i,"Gangrene, not elsewhere classified",Diseases of the circulatory system,1069,0.176800748,a
i97130,i,Postprocedural heart failure following cardiac surgery,Diseases of the circulatory system,13,0.461538462,c
j1289,j,Other viral pneumonia,Diseases of the respiratory system,6736,0.123366983,a
j189,j,"Pneumonia, unspecified organism",Diseases of the respiratory system,20429,0.082676587,a
j218,j,Acute bronchiolitis due to other specified organisms,Diseases of the respiratory system,364,0.054945055,a
j440,j,Chronic obstructive pulmonary disease with (acute) lower respiratory infection,Diseases of the respiratory system,8940,0.093512304,n
j441,j,Chronic obstructive pulmonary disease with (acute) exacerbation,Diseases of the respiratory system,11824,0.069096752,n
j470,j,Bronchiectasis with acute lower respiratory infection,Diseases of the respiratory system,542,0.114391144,c
j471,j,Bronchiectasis with (acute) exacerbation,Diseases of the respiratory system,164,0.06097561,n
j705,j,Respiratory conditions due to smoke inhalation,Diseases of the respiratory system,35,0.228571429,a
j850,j,Gangrene and necrosis of lung,Diseases of the respiratory system,144,0.319444444,a
j851,j,Abscess of lung with pneumonia,Diseases of the respiratory system,144,0.361111111,a
j853,j,Abscess of mediastinum,Diseases of the respiratory system,33,0.393939394,a
j954,j,Chemical pneumonitis due to anesthesia,Diseases of the respiratory system,12,0.166666667,a
j9601,j,Acute respiratory failure with hypoxia,Diseases of the respiratory system,33592,0.158311503,a
j9611,j,Chronic respiratory failure with hypoxia,Diseases of the respiratory system,3096,0.049741602,c
j9621,j,Acute and chronic respiratory failure with hypoxia,Diseases of the respiratory system,10443,0.125059849,n
j9622,j,Acute and chronic respiratory failure with hypercapnia,Diseases of the respiratory system,3012,0.184262948,n
j9851,j,Mediastinitis,Diseases of the respiratory system,71,0.436619718,a
k029,k,"Dental caries, unspecified",Diseases of the digestive system,576,0.076388889,a
k047,k,Periapical abscess without sinus,Diseases of the digestive system,690,0.039130435,a
k122,k,Cellulitis and abscess of mouth,Diseases of the digestive system,213,0.0657277,a
k219,k,Gastro-esophageal reflux disease without esophagitis,Diseases of the digestive system,45832,0.05088148,c
k223,k,Perforation of esophagus,Diseases of the digestive system,95,0.347368421,a
k311,k,Adult hypertrophic pyloric stenosis,Diseases of the digestive system,341,0.205278592,a
k315,k,Obstruction of duodenum,Diseases of the digestive system,208,0.182692308,c
k3184,k,Gastroparesis,Diseases of the digestive system,2393,0.068533222,a
