Source,Target,Weight20192
o99611,z3a01,0.2369
o99824,z370,0.1813
o99824,z3a39,0.1653
o99824,z3a40,0.1579
o99834,z224,0.2872
p0414,p961,0.23399999999999999
p0415,p962,0.1521
p0418,p718,0.4182
p0449,p961,0.3353
p0701,p0721,0.594
p0702,p0722,0.2543
p0702,p0723,0.2766
p0702,p0724,0.2339
p0702,p7422,0.1741
p0702,p7441,0.1827
p0703,p0724,0.24100000000000002
p0703,p0725,0.3252
p0703,p0726,0.2501
p0703,p271,0.1827
p0703,p279,0.215
p0703,p521,0.1812
p0703,p612,0.1596
p0703,p7422,0.1917
p0714,p0726,0.2714
p0714,p0731,0.2131
p0714,p0732,0.1599
p0714,p612,0.166
p0715,p0731,0.1609
p0715,p0732,0.233
p0715,p0733,0.3253
p0715,p612,0.1771
p0716,p0733,0.1507
p0716,p0734,0.2821
p0716,p0735,0.1561
p0716,p612,0.1627
p0717,p0735,0.2138
p0717,p0736,0.2433
p0718,p0736,0.1515
p0718,p0737,0.2694
p0718,p0738,0.2717
p0718,p0739,0.1813
p0718,p590,0.2773
p0718,z3831,0.1757
p0722,p250,0.1693
p0722,p5222,0.2273
p0724,p271,0.1588
p0724,p521,0.19899999999999998
p0725,p279,0.1571
p0735,p612,0.1526
p0736,p590,0.1535
p0737,p590,0.2497
p0738,p590,0.2098
p0739,p590,0.2299
p0821,p9683,0.1627
p09,r94120,0.4281
p220,p284,0.4332
p220,p2912,0.2121
p220,p369,0.1716
p220,p590,0.3972
p220,p610,0.1703
p220,p612,0.4985
p220,p7422,0.1837
p220,p84,0.2476
p220,p929,0.2088
p220,p9689,0.1542
p220,q250,0.2263
p220,z3831,0.1588
p221,p929,0.1571
p271,p612,0.155
p271,p7422,0.2192
p271,p7441,0.1744
p278,p280,0.2281
p2810,p7432,0.2279
p2810,p8330,0.17300000000000001
p284,p285,0.1843
p284,p2912,0.3022
p284,p590,0.4355
p284,p612,0.4899
p284,p704,0.1531
p284,p7422,0.1613
p284,p84,0.2226
p284,p929,0.2004
p284,p9689,0.1777
p284,q250,0.2005
p284,z3831,0.1756
p285,p612,0.1822
p285,p84,0.2365
p285,p9689,0.161
p285,q250,0.1689
p290,q692,0.1577
p2912,p590,0.2021
p2912,p612,0.2338
p2981,p9162,0.1607
p369,p612,0.1644
p5222,p60,0.1895
p523,p524,0.2
p590,p612,0.374
p590,p704,0.214
p590,p84,0.16899999999999998
p590,p929,0.2771
p590,q250,0.1637
p590,z051,0.1999
p590,z3831,0.184
p599,z051,0.1652
p599,z3800,0.1688
p599,z3801,0.1911
p610,p612,0.2286
p610,p7422,0.1734
p612,p7422,0.235
p612,p7883,0.168
p612,p84,0.2396
p612,p9689,0.2075
p612,q250,0.2566
p612,z3831,0.1591
p704,p929,0.1621
p711,p7422,0.1881
p711,p7432,0.1945
p741,p7421,0.222
p7421,p74421,0.1981
p7422,p7441,0.1528
p7422,q250,0.1629
p7432,p7441,0.1617
p7441,p74421,0.1504
p7441,p74422,0.2334
p84,q250,0.1902
q201,q203,0.2201
q201,q2542,0.1748
q203,q204,0.1744
q204,q212,0.1815
q204,q234,0.1538
q210,q211,0.1521
q210,q250,0.2169
q211,q250,0.2871
q213,q2579,0.1642
q220,q255,0.2562
q251,q2542,0.2413
q2545,q258,0.2495
q2547,q258,0.2667
q2547,q278,0.215
q258,q278,0.223
q300,q751,0.1661
q315,q320,0.2132
q320,q322,0.2332
q322,q751,0.1521
q336,q790,0.1625
q411,q429,0.1661
q446,q612,0.1511
q6231,q625,0.2253
q6231,q630,0.177
q6501,q743,0.2466
q692,q7033,0.2478
q743,q897,0.1644
r200,r202,0.1547
r2689,z7409,0.1892
r269,r6889,0.3156
r296,z9181,0.153
r29810,r4701,0.21899999999999997
r29810,r471,0.2831
r29810,r4781,0.2225
r3912,r3914,0.1814
r402110,r402210,0.6476
r402110,r402340,0.2151
r402111,r402211,0.8028
r402111,r402311,0.8126
r402112,r402212,0.7649
r402112,r402312,0.6923
r402112,r402342,0.196
r402113,r402213,0.5724
r402113,r402313,0.4229
r402113,r402333,0.16
r402113,r402343,0.2626
r402113,r402353,0.1607
r402114,r402214,0.5293
r402114,r402314,0.5272
r402114,r402344,0.2545
r402120,r402210,0.33299999999999996
r402120,r402340,0.5
r402121,r402221,0.5232
r402121,r402341,0.4527
r402121,r402351,0.3414
r402122,r402222,0.2836
r402122,r402342,0.3398
r402122,r402352,0.2973
r402123,r402213,0.2706
r402123,r402223,0.36
r402123,r402343,0.3106
r402123,r402353,0.3527
r402124,r402214,0.3156
r402124,r402224,0.3864
r402124,r402344,0.3215
r402124,r402354,0.3557
r402131,r402211,0.1599
r402131,r402351,0.3214
r402132,r402222,0.1616
r402132,r402242,0.2266
r402132,r402352,0.275
r402133,r402213,0.1674
r402133,r402223,0.1915
r402133,r402233,0.1537
r402133,r402243,0.2261
r402133,r402353,0.3169
r402134,r402214,0.1649
r402134,r402224,0.1809
r402134,r402244,0.2125
r402134,r402254,0.2139
r402134,r402354,0.3253
r402134,r402364,0.3496
r402141,r402241,0.3526
r402141,r402251,0.7262
r402141,r402361,0.8665
r402142,r402242,0.22699999999999998
r402142,r402252,0.8220000000000001
r402142,r402362,0.9102
r402143,r402243,0.2231
r402143,r402253,0.8051
r402143,r402363,0.8659
r402144,r402244,0.3474
r402144,r402254,0.5068
r402144,r402354,0.2138
r402144,r402364,0.6107
r402210,r402340,0.3805
r402211,r402311,0.7901
r402211,r402341,0.156
r402212,r402312,0.6301
r402212,r402342,0.2012
r402212,r402352,0.1939
r402213,r402313,0.3012
r402213,r402343,0.2767
r402213,r402353,0.3271
r402214,r402314,0.3689
r402214,r402344,0.2913
r402214,r402354,0.2845
r402221,r402341,0.4344
r402221,r402351,0.37200000000000005
r402222,r402342,0.3424
r402222,r402352,0.2765
r402223,r402343,0.2522
r402223,r402353,0.3049
r402224,r402344,0.2039
r402224,r402354,0.3442
r402232,r402352,0.1877
r402241,r402351,0.1654
r402241,r402361,0.3371
r402242,r402352,0.1545
r402242,r402362,0.2436
r402243,r402363,0.2457
r402244,r402354,0.1889
r402244,r402364,0.3467
r402251,r402361,0.77
r402252,r402362,0.8511
r402253,r402363,0.8287
r402254,r402364,0.6297
r413,r41840,0.1536
r413,r41844,0.1673
r41840,r41842,0.1779
r41840,r41844,0.6038
r419,r6889,0.3074
r440,r441,0.3085
r4581,r4584,0.1825
r45851,z560,0.1622
r45851,z590,0.263
r45851,z62810,0.214
r45851,z915,0.4717
r4701,r471,0.1844
r471,r4781,0.163
r5081,t451x5a,0.2168
r52,z13228,0.1636
r5383,r6889,0.1967
r627,z681,0.1585
r64,z681,0.2431
r6521,z515,0.1668
r6889,z4789,0.1521
r700,r7982,0.1896
r739,t380x5a,0.2052
r791,t45515a,0.2294
r87610,r87810,0.1946
s0011xa,s0012xa,0.1844
s0011xd,s0012xd,0.3475
s0081xd,s40811d,0.1708
s0102xa,s0182xa,0.2635
s01112d,s0232xd,0.1798
s0121xd,s01511d,0.2
s01551a,s0185xa,0.2068
s0181xd,s022xxd,0.1517
s020xxa,s0219xa,0.2336
s020xxb,s0219xb,0.2677
s020xxb,s065x7a,0.1739
s020xxb,s066x7a,0.1978
s020xxd,s0219xd,0.1527
s020xxd,s0285xd,0.1706
s02109d,s064x9d,0.1589
s0211ga,s0211ha,0.1595
s02122a,s02832a,0.1632
s02122a,s41012a,0.1627
s0219xa,s065x9a,0.1539
s0219xa,s066x9a,0.2031
s0219xd,s0231xd,0.1529
s0219xd,s0240ed,0.1741
s0219xd,s065x9d,0.209
s0219xd,s066x9d,0.2238
s0231xa,s0240ca,0.4119
s0231xa,s0240ea,0.2975
s0231xd,s0232xd,0.3446
s0231xd,s02401d,0.1753
s0231xd,s0240cd,0.2579
s0231xd,s0240ed,0.1934
s0232xa,s0240da,0.3112
s0232xa,s0240fa,0.2745
s0232xa,s02832a,0.1636
s0232xd,s02401d,0.1798
s0232xd,s0240dd,0.1534
s0232xd,s0240fd,0.1589
s02401d,s0280xd,0.1753
s0240ca,s0240da,0.2092
s0240ca,s0240ea,0.3407
s0240cb,s02601b,0.1737
s0240cd,s0240ed,0.375
s0240cd,s0281xd,0.1656
s0240da,s0240fa,0.3332
s0240dd,s0285xd,0.1534
s0240ed,s0240fd,0.2185
s0240ed,s0281xd,0.1656
s02411a,s02412a,0.2514
s02412a,s02413a,0.1831
s02601a,s02602a,0.1621
s02611a,s02612a,0.40399999999999997
s02611a,s0266xa,0.18
s02612a,s0266xa,0.1584
s02621a,s02622a,0.2438
s02621a,s0266xb,0.1545
s02641a,s02642a,0.1708
s02651a,s0266xa,0.1549
s02652a,s0266xa,0.1762
s02652b,s0266xb,0.2108
s02831a,s02832a,0.253
s0285xd,s27322d,0.1527
s0291xd,s5291xd,0.1737
s0500xa,t2101xa,0.1599
s0500xa,t22321a,0.1667
s0511xa,s0512xa,0.2225
s061x1a,s064x1a,0.1664
s061x7a,s065x7a,0.3978
s061x7a,s066x7a,0.4053
s062x7a,s065x7a,0.2338
s062x7a,s066x7a,0.2087
s062x9s,s066x9s,0.1661
s06349a,s06359a,0.2058
s065x0a,s066x0a,0.2188
s065x0d,s066x0d,0.2918
s065x1a,s066x1a,0.4195
s065x7a,s066x7a,0.5055
s065x9a,s066x9a,0.2927
s065x9d,s066x9d,0.3941
s065x9s,s066x9s,0.2408
s080xxa,s37052a,0.1538
s1181xa,s41011a,0.1504
s1191xa,s21112a,0.1591
s12000d,s12100d,0.1757
s12030a,s12090a,0.153
s12101a,s12200a,0.2046
s12300a,s12400a,0.2209
s12300d,s12400d,0.3679
s12301a,s12401a,0.2635
s12400a,s12500a,0.3063
s12400d,s12500d,0.1926
s12401a,s12501a,0.3197
s12490a,s12590a,0.3077
s12500a,s12600a,0.3223
s12500d,s12600d,0.3131
s12501a,s12601a,0.2229
s12590a,s12690a,0.3398
s12590d,s12690d,0.43700000000000006
s12600a,s22019a,0.1957
s12600d,s22019d,0.2378
s12601a,s22011a,0.2217
s12690a,s22018a,0.1986
s12690d,s32502d,0.1661
s20221a,s20222a,0.3322
s21212a,s41012a,0.1725
s22010a,s22020a,0.3865
s22010a,s22030a,0.3243
s22010a,s22040a,0.2209
s22018a,s22028a,0.4888
s22018a,s22038a,0.2978
s22018a,s22048a,0.2967
s22018a,s22058a,0.2412
s22018d,s22048d,0.1903
s22019a,s22029a,0.3098
s22019a,s22039a,0.1819
s22019d,s22029d,0.5137
s22019d,s22039d,0.3427
s22019d,s22049d,0.1664
s22020a,s22030a,0.38799999999999996
s22020a,s22040a,0.25
s22028a,s22038a,0.4778
s22028a,s22048a,0.3561
s22028a,s22058a,0.2445
s22029a,s22039a,0.35200000000000004
s22029a,s22049a,0.1892
s22029d,s22039d,0.4961
s22029d,s22049d,0.2996
s22029d,s22059d,0.1576
s22029d,s42102d,0.2036
s22030a,s22040a,0.4742
s22030a,s22050a,0.1661
s22038a,s22048a,0.3847
s22038a,s22058a,0.2719
s22039a,s22049a,0.4261
s22039a,s22059a,0.2579
s22039d,s22049d,0.4863
s22039d,s22059d,0.2421
s22040a,s22050a,0.2378
s22048a,s22058a,0.4092
s22048a,s22068a,0.1561
s22048d,s22058d,0.1725
s22049a,s22059a,0.3489
s22049d,s22059d,0.3792
s22050a,s22060a,0.2076
s22050d,s22060d,0.1818
s22051a,s22061a,0.3333
s22051a,s22071a,0.1681
s22058a,s22068a,0.3332
s22058d,s22068d,0.3322
s22059a,s22069a,0.2296
s22059d,s22069d,0.3057
s22059d,s22079d,0.191
s22060a,s22070a,0.2635
s22060d,s22070d,0.1521
s22061a,s22071a,0.3922
s22068a,s22078a,0.2599
s22069a,s22079a,0.2386
s22069d,s22079d,0.2759
s22079a,s22089a,0.1711
s22080a,s32010a,0.1685
s22080d,s32010d,0.2102
s22089d,s32019d,0.2376
s2220xd,s2243xd,0.1751
s2241xa,s270xxa,0.1558
s2241xd,s270xxd,0.1636
s2242xa,s270xxa,0.18600000000000003
s2242xd,s270xxd,0.171
s2243xd,s270xxd,0.1675
s2243xd,s32019d,0.1697
s225xxa,s272xxa,0.1649
s225xxd,s272xxd,0.1843
s225xxd,s27322d,0.1554
s225xxd,s42101d,0.2073
s233xxa,s335xxa,0.3
s270xxa,s27321a,0.1588
s270xxd,s27321d,0.1558
s272xxa,s27321a,0.1793
s272xxa,t797xxa,0.1576
s272xxd,s27321d,0.2508
s272xxd,s42101d,0.1848
s272xxd,t796xxd,0.1579
s27329d,s62307d,0.1692
s31000a,s41101a,0.1521
s31119d,s41112d,0.1626
s31649a,s36531a,0.1811
s31819a,s31829a,0.4796
s32018a,s32028a,0.4823
s32018a,s32038a,0.3883
s32018a,s32048a,0.2427
s32018d,s32028d,0.29100000000000004
s32019a,s32029a,0.4286
s32019a,s32039a,0.327
s32019a,s32049a,0.2272
s32019d,s32029d,0.4209
s32019d,s32039d,0.41700000000000004
s32019d,s32049d,0.2409
s32020a,s32030a,0.1998
s32028a,s32038a,0.5013
s32028a,s32048a,0.3266
s32029a,s32039a,0.5219
s32029a,s32049a,0.35200000000000004
s32029a,s32059a,0.1769
s32029d,s32039d,0.4893
s32029d,s32049d,0.3406
s32030a,s32040a,0.1881
s32038a,s32048a,0.5177
s32038a,s32058a,0.2216
s32039a,s32049a,0.4766
s32039a,s32059a,0.1967
s32039d,s32049d,0.4919
s32039d,s32059d,0.2371
s32048a,s32058a,0.389
s32049a,s32059a,0.3292
s32049d,s32059d,0.431
s32059d,s32401d,0.1537
s3210xd,s32592d,0.1594
s32111a,s32121a,0.1656
s32111a,s32811a,0.1644
s3219xd,s3282xd,0.2285
s32392d,s32491d,0.1569
s32392d,s32512d,0.1687
s32402d,s32512d,0.1618
s32402d,s32592d,0.17300000000000001
s32421a,s32441a,0.1961
s32421a,s73014a,0.2856
s32422a,s73015a,0.2108
s32431a,s32441a,0.20800000000000002
s32432a,s32442a,0.3264
s32491d,s32492d,0.1903
s32501a,s32502a,0.2037
s32501d,s32502d,0.1911
s32511a,s32591a,0.1868
s32511d,s32591d,0.2198
s32512a,s32592a,0.1585
s32512d,s32592d,0.2678
s32591a,s32592a,0.1617
s36039d,s36113d,0.2643
s36498a,s36898a,0.1621
s36533a,s3663xa,0.1996
s37031a,s37032a,0.2222
s3723xa,s3729xa,0.1545
s40021a,s40022a,0.3378
s40021d,s40022d,0.7692
s40211a,s40212a,0.1578
s40811a,s40812a,0.392
s40811d,s40812d,0.7093
s40811d,s80811d,0.2019
s40811d,s80812d,0.2451
s40812d,s80811d,0.20600000000000002
s40812d,s80812d,0.1999
s41101a,s41102a,0.3177
s41101a,s51801a,0.179
s41111a,s41112a,0.1985
s41111d,s41112d,0.3343
s41119a,s52501b,0.1754
s42001d,s42101d,0.1634
s42002a,s42102a,0.1652
s42101d,s42102d,0.25
s42292d,s5292xd,0.2051
s5011xa,s5012xa,0.18
s50311a,s50312a,0.1612
s50811a,s50812a,0.2193
s50811d,s50812d,0.556
s51001a,s51002a,0.1644
s51811a,s51812a,0.159
s51811d,s51812d,0.3368
s52022a,s52122a,0.1576
s52041a,s52121a,0.3724
s52201a,s52301a,0.2743
s52201b,s56521a,0.2727
s52201d,s5291xd,0.2071
s52202d,s52302d,0.1811
s52501b,s52601b,0.4821
s52501d,s52601d,0.2461
s52502a,s52602a,0.1784
s52502b,s52602b,0.2761
s52502d,s52602d,0.2368
s52571a,s52611a,0.1851
s52572a,s52612a,0.2659
s52592a,s52692a,0.1622
s52614a,s62001a,0.1569
s56221a,s56521a,0.4545
s56221a,s66124a,0.1903
s60221a,s60222a,0.2014
s60511a,s60512a,0.39299999999999996
s60811a,s60812a,0.2084
s61210a,s61212a,0.2412
s61210a,s61214a,0.1951
s61211a,s61213a,0.1665
s61211a,s61215a,0.1606
s61211a,s61217a,0.1896
s61212a,s61214a,0.2993
s61213a,s61215a,0.2008
s61213a,s61217a,0.1802
s61214a,s61216a,0.237
s61214a,s66124a,0.1692
s61215a,s61217a,0.3071
s61401a,s66821a,0.1661
s61411d,s61412d,0.2222
s61511a,s61512a,0.3512
s61511d,s61512d,0.5022
s6401xa,s66124a,0.3585
s6412xa,s66822a,0.2635
s66121a,s66822a,0.1932
s70311a,s70312a,0.2896
s71101a,s71102a,0.2727
s71111a,s71112a,0.2161
s71111d,s71112d,0.4846
s72301k,t84114a,0.2579
s72352d,s82001d,0.1523
s76111a,s76112a,0.2141
s8001xa,s8002xa,0.3451
s8011xa,s8012xa,0.2864
s8011xd,s8012xd,0.3995
s80211a,s80212a,0.5444
s80211d,s80212d,0.5089
s80811a,s80812a,0.5357
s80811d,s80812d,0.5531
s80821a,s80822a,0.1859
s80861a,s80862a,0.5215
s80921a,s80922a,0.3621
s81011d,s81811d,0.1527
s81801a,s81802a,0.2333
s81801d,s81802d,0.2879
s81811a,s81812a,0.1636
s81811d,s81812d,0.2606
s81831a,s81832a,0.1644
s82001d,s82002d,0.1652
s82112a,s83282a,0.1819
s82112a,s83512a,0.1754
s82141d,s82831d,0.207
s82141d,t79a21d,0.1518
s82142a,s82832a,0.1627
s82201a,s82401a,0.2221
s82201b,s82401b,0.4087
s82201b,s82451b,0.2019
s82201d,s82401d,0.2855
s82202a,s82402a,0.1959
s82202b,s82402b,0.4315
s82202d,s82402d,0.4445
s82241a,s82441a,0.3449
s82251a,s82451a,0.2896
s82252a,s82452a,0.2587
s82252b,s82452b,0.3621
s82831b,s82871b,0.2151
s82831d,t79a21d,0.1702
s82871b,s92251a,0.1569
s82891d,s82892d,0.1709
s83241a,s83411a,0.2249
s83241a,s83511a,0.1903
s83242a,s83282a,0.1859
s83242a,s83512a,0.179
s83411a,s83511a,0.2913
s83412a,s83512a,0.3068
s90511a,s90512a,0.3018
s90811a,s90812a,0.5
s90821a,s90822a,0.5399
s91301a,s91302a,0.2717
s91301d,s91302d,0.25
s92062a,s92212a,0.1923
s92111a,s92121a,0.3
s92211a,s92212a,0.1527
s92211a,s92251a,0.2757
s92212a,s92252a,0.2635
s92212a,s92332a,0.2164
s92251a,s93324a,0.1569
s92252a,s9305xa,0.1975
s92311a,s92331a,0.1607
s92311a,s92341a,0.19699999999999998
s92312a,s92332a,0.2053
s92321a,s92331a,0.6647
s92321a,s92341a,0.5483
s92321a,s92351a,0.1947
s92322a,s92332a,0.6229
s92322a,s92342a,0.5333
s92322d,s92342d,0.6667
s92322d,s92352d,0.3068
s92324a,s92334a,0.6036
s92324a,s92344a,0.2716
s92325a,s92335a,0.3922
s92325a,s92345a,0.2301
s92331a,s92341a,0.6913
s92331a,s92351a,0.2038
s92332a,s92342a,0.7868
s92332a,s92352a,0.207
s92334a,s92344a,0.5596
s92335a,s92345a,0.4961
s92341a,s92351a,0.3288
s92342a,s92352a,0.2615
s92342d,s92352d,0.3835
s92344a,s92354a,0.1888
s92901d,s92902d,0.1903
t2000xa,t2024xa,0.2011
t2023xa,t2024xa,0.6459
t2023xa,t2026xa,0.4506
t2023xa,t2027xa,0.34299999999999997
t2023xa,t22212a,0.1715
t2023xa,t22231a,0.2316
t2023xa,t22232a,0.1514
t2023xa,t23261a,0.2382
t2023xa,t23262a,0.3029
t2023xa,t23361a,0.1708
t2024xa,t2026xa,0.4358
t2024xa,t2125xa,0.1789
t2024xa,t22211a,0.1934
t2024xa,t22212a,0.2691
t2024xa,t22232a,0.1937
t2024xa,t23241a,0.2682
t2024xa,t23261a,0.1836
t2024xa,t23262a,0.2905
t2024xa,t23272a,0.1861
t2024xa,t24232a,0.1541
t2026xa,t2027xa,0.23600000000000002
t2026xa,t2125xa,0.1509
t2026xa,t22212a,0.182
t2026xa,t22311a,0.2228
t2026xa,t22331a,0.1689
t2026xa,t22332a,0.1537
t2026xa,t23252a,0.1831
t2026xa,t23261a,0.3075
t2026xa,t23262a,0.3987
t2026xa,t23271a,0.1915
t2026xa,t23272a,0.2325
t2026xa,t23361a,0.1713
t2026xa,t24222a,0.1802
t2026xa,t24232a,0.2027
t2026xa,t3110,0.1989
t2027xa,t2121xa,0.1888
t2027xa,t22231a,0.1946
t2027xa,t22232a,0.2141
t2027xa,t22251a,0.1725
t2027xa,t23241a,0.1661
t2027xa,t23261a,0.2008
t2027xa,t23262a,0.2141
t2027xa,t23271a,0.1599
t2027xa,t3110,0.1903
t2101xa,t2104xa,0.1538
t2121xa,t2122xa,0.3143
t2121xa,t22232a,0.2392
t2121xa,t3110,0.1768
t2122xa,t2124xa,0.1757
t2122xa,t22211a,0.2628
t2122xa,t22212a,0.2432
t2122xa,t23261a,0.1613
t2122xa,t23262a,0.1655
t2122xa,t24211a,0.2447
t2122xa,t24212a,0.2259
t2122xa,t300,0.1934
t2123xa,t2124xa,0.3889
t2123xa,t22212a,0.2354
t2124xa,t22212a,0.1682
t2124xa,t22231a,0.1789
t2124xa,t22232a,0.2421
t2125xa,t22212a,0.1536
t2125xa,t22231a,0.1923
t2125xa,t24211a,0.1815
t2125xa,t24232a,0.1715
t2131xa,t2132xa,0.4274
t2131xa,t2133xa,0.19899999999999998
t2131xa,t2134xa,0.2222
t2131xa,t22311a,0.2635
t2131xa,t22312a,0.4061
t2131xa,t22331a,0.3642
t2131xa,t22332a,0.4247
t2131xa,t22351a,0.3254
t2131xa,t23341a,0.2767
t2131xa,t23342a,0.2767
t2131xa,t23351a,0.3119
t2131xa,t23352a,0.2822
t2131xa,t23361a,0.2919
t2131xa,t23362a,0.3254
t2131xa,t24311a,0.1843
t2131xa,t24312a,0.2491
t2131xa,t3111,0.1746
t2132xa,t2133xa,0.1657
t2132xa,t2134xa,0.191
t2132xa,t22311a,0.3272
t2132xa,t22312a,0.2855
t2132xa,t22331a,0.262
t2132xa,t22332a,0.2216
t2132xa,t22351a,0.2635
t2132xa,t23341a,0.267
t2132xa,t23342a,0.3115
t2132xa,t23351a,0.2562
t2132xa,t23352a,0.1802
t2132xa,t23362a,0.2635
t2132xa,t24311a,0.1987
t2132xa,t24312a,0.3268
t2132xa,t24322a,0.2704
t2132xa,t24331a,0.1746
t2132xa,t3111,0.3165
t2133xa,t2134xa,0.2905
t2133xa,t2135xa,0.3068
t2133xa,t22311a,0.2427
t2133xa,t22312a,0.2615
t2133xa,t22321a,0.1961
t2133xa,t22331a,0.2696
t2133xa,t22332a,0.2754
t2133xa,t23341a,0.1911
t2133xa,t23351a,0.2349
t2133xa,t23361a,0.2161
t2133xa,t23362a,0.1861
t2133xa,t24312a,0.2236
t2133xa,t24322a,0.1961
t2133xa,t24331a,0.2634
t2133xa,t24332a,0.2179
t2133xa,t25321a,0.1789
t2133xa,t25322a,0.1617
t2133xa,t3111,0.2206
t2134xa,t2135xa,0.1816
t2134xa,t22312a,0.2791
t2134xa,t22332a,0.2498
t2134xa,t23341a,0.2676
t2134xa,t23342a,0.2141
t2134xa,t23351a,0.2019
t2134xa,t23352a,0.2181
t2134xa,t23361a,0.1896
t2134xa,t23362a,0.2626
t2134xa,t24312a,0.163
t2134xa,t24332a,0.1595
t2135xa,t22311a,0.1773
t2135xa,t22312a,0.2481
t2135xa,t22321a,0.1754
t2135xa,t22332a,0.1733
t2135xa,t23351a,0.2143
t2135xa,t23352a,0.1754
t2135xa,t23362a,0.1681
t2135xa,t24311a,0.1857
t2135xa,t24312a,0.2539
t2135xa,t24331a,0.1916
t2135xa,t24332a,0.2894
t2135xa,t25312a,0.3508
t2135xa,t25321a,0.1693
t2135xa,t25322a,0.1545
t2135xa,t3111,0.2477
t22211a,t22212a,0.48700000000000004
t22211a,t22231a,0.415
t22211a,t22232a,0.2452
t22211a,t23241a,0.2045
t22211a,t23252a,0.1655
t22211a,t23261a,0.2998
t22211a,t23262a,0.2758
t22211a,t23271a,0.2032
t22211a,t24212a,0.1799
t22211a,t24232a,0.2485
t22211a,t300,0.1609
t22211a,t3110,0.2007
t22212a,t22231a,0.3686
t22212a,t22232a,0.2865
t22212a,t23202a,0.2095
t22212a,t23241a,0.2145
t22212a,t23252a,0.2077
t22212a,t23261a,0.2176
t22212a,t23262a,0.3184
t22212a,t23272a,0.1746
t22212a,t24212a,0.1555
t22212a,t24221a,0.1787
t22212a,t24222a,0.2058
t22212a,t24232a,0.2847
t22212a,t24331a,0.1558
t22212a,t3110,0.2855
t22231a,t22232a,0.4074
t22231a,t23241a,0.1503
t22231a,t23252a,0.1885
t22231a,t23261a,0.3137
t22231a,t23262a,0.2852
t22231a,t23271a,0.1975
t22231a,t24212a,0.1568
t22231a,t24232a,0.1715
t22231a,t300,0.1541
t22231a,t3110,0.2225
t22232a,t24232a,0.2153
t22232a,t3110,0.1813
t22251a,t23201a,0.2587
t22311a,t22312a,0.3342
t22311a,t22321a,0.1584
t22311a,t22331a,0.5277
t22311a,t22332a,0.3696
t22311a,t23341a,0.2519
t22311a,t23342a,0.3148
t22311a,t23351a,0.3082
t22311a,t23352a,0.2534
t22311a,t23361a,0.3309
t22311a,t23362a,0.2815
t22311a,t24311a,0.2169
t22311a,t24312a,0.2533
t22311a,t24322a,0.1584
t22311a,t24331a,0.2436
t22311a,t3111,0.3096
t22312a,t22331a,0.3378
t22312a,t22332a,0.5765
t22312a,t23341a,0.2832
t22312a,t23342a,0.3304
t22312a,t23351a,0.2253
t22312a,t23352a,0.2872
t22312a,t23361a,0.2142
t22312a,t23362a,0.3255
t22312a,t24312a,0.3018
t22312a,t24322a,0.1915
t22312a,t24332a,0.2222
t22312a,t3111,0.228
t22321a,t22331a,0.2897
t22321a,t23361a,0.2517
t22321a,t25312a,0.1667
t22321a,t3111,0.1569
t22331a,t22332a,0.5920000000000001
t22331a,t23341a,0.2866
t22331a,t23342a,0.2047
t22331a,t23351a,0.3162
t22331a,t23352a,0.1655
t22331a,t23361a,0.38
t22331a,t23362a,0.2429
t22331a,t24311a,0.1933
t22331a,t24312a,0.1715
t22331a,t24331a,0.2523
t22331a,t24332a,0.1689
t22331a,t3111,0.212
t22332a,t23341a,0.3513
t22332a,t23342a,0.3513
t22332a,t23351a,0.2859
t22332a,t23352a,0.306
t22332a,t23361a,0.3153
t22332a,t23362a,0.3949
t22332a,t24311a,0.1543
t22332a,t24312a,0.2745
t22332a,t24322a,0.204
t22332a,t24331a,0.2137
t22332a,t24332a,0.2306
t22332a,t3111,0.1676
t22351a,t23351a,0.1996
t22351a,t23352a,0.1534
t22351a,t23361a,0.1798
t22351a,t23362a,0.2143
t23001a,t23241a,0.1589
t23201a,t23202a,0.5182
t23201a,t24221a,0.1661
t23202a,t24211a,0.2196
t23241a,t23251a,0.3805
t23241a,t23252a,0.3801
t23241a,t23261a,0.3624
t23241a,t23262a,0.3883
t23241a,t23271a,0.2606
t23241a,t23272a,0.3177
t23241a,t24232a,0.1672
t23251a,t23252a,0.3922
t23251a,t23261a,0.3677
t23251a,t23262a,0.1692
t23252a,t23261a,0.3395
t23252a,t23262a,0.3605
t23252a,t23272a,0.3446
t23252a,t24232a,0.1601
t23252a,t3120,0.1871
t23261a,t23262a,0.6245
t23261a,t23271a,0.35700000000000004
t23261a,t23272a,0.2468
t23261a,t24221a,0.1553
t23261a,t24222a,0.1906
t23261a,t300,0.17
t23261a,t3110,0.2015
t23262a,t23271a,0.3271
t23262a,t23272a,0.4202
t23262a,t24221a,0.1664
t23262a,t24222a,0.2524
t23262a,t24232a,0.1794
t23262a,t3110,0.204
t23262a,t3120,0.1978
t23271a,t23272a,0.4602
t23271a,t24221a,0.2606
t23271a,t24222a,0.2121
t23271a,t3120,0.2039
t23272a,t24221a,0.1589
t23272a,t24222a,0.1996
t23272a,t24232a,0.2024
t23341a,t23342a,0.6923
t23341a,t23351a,0.7546
t23341a,t23352a,0.5596
t23341a,t23361a,0.5529
t23341a,t23362a,0.5182
t23341a,t24312a,0.2433
t23341a,t24322a,0.2398
t23342a,t23351a,0.5488
t23342a,t23352a,0.6395
t23342a,t23361a,0.43
